Date,"Time, GMT+10:00","Rain, mm (SEN S/N: 668163)","Temp, ÁC (SEN S/N: 684635)","Temp, ÁC (SEN S/N: 684636)","Temp, ÁC (SEN S/N: 684637)","Temp, ÁC (SEN S/N: 684638)","Temp, ÁC (SEN S/N: 904122)","RH, % (SEN S/N: 904122)","DewPt, ÁC (SEN S/N: 904122)","PAR, uE (SEN S/N: 700672)","Wind Speed, m/s (SEN S/N: 809009)","Gust Speed, m/s (SEN S/N: 809009)"
10/11/06,03:57:05,0,8.866,8.916,7.895,3.67,6.62,65.75,0.7,1.2,6.09,9.9
10/11/06,04:57:05,0,8.693,8.767,7.745,3.722,6.62,66.75,0.9,1.2,6.09,9.9
10/11/06,05:57:05,0,8.519,8.643,7.619,4.506,7.83,64.75,1.6,178.7,6.47,11.42
10/11/06,06:57:05,0,8.394,8.519,7.594,6.484,9.03,57.25,1,711.2,6.47,11.42
10/11/06,07:57:05,0,8.344,8.394,7.87,10.638,8.63,59.25,1.1,813.7,7.99,12.18
10/11/06,08:57:05,0,8.394,8.319,8.319,18.937,9.42,56.25,1.2,1338.7,8.38,13.32
10/11/06,09:57:05,0,8.568,8.295,8.891,24.653,10.6,57.25,2.5,1563.7,7.61,11.8
10/11/06,10:57:05,0,8.817,8.295,9.608,32.073,10.99,56.75,2.7,2096.2,7.99,12.56
10/11/06,11:57:05,0,9.188,8.369,10.467,32.15,11.38,56.25,3,1898.7,7.99,14.09
10/11/06,12:57:05,0,9.632,8.494,11.151,24.436,12.55,47.25,1.6,1276.2,7.23,12.94
10/11/06,13:57:05,0,10.001,8.668,11.37,24.847,12.16,53.25,2.9,1303.7,6.09,11.8
10/11/06,14:57:05,0,10.247,8.841,11.589,25.404,13.7,41.25,0.8,1641.2,6.85,11.42
10/11/06,15:57:05,0,10.467,8.99,11.856,21.461,14.09,32.75,-2,1453.7,6.47,12.18
10/11/06,16:57:05,0,10.663,9.139,11.904,17.082,13.32,35.75,-1.5,926.2,5.33,10.28
10/11/06,17:57:05,0,10.761,9.287,11.71,12.292,12.93,35.75,-1.9,341.2,3.81,8.38
10/11/06,18:57:05,0,10.736,9.386,11.248,8.965,10.21,41.75,-2.2,81.2,3.05,6.47
10/11/06,19:57:05,0,10.59,9.435,10.687,6.204,10.21,41.25,-2.4,1.2,2.66,4.95
10/11/06,20:57:05,0,10.345,9.46,10.1,5.308,7.43,49.25,-2.5,1.2,2.66,4.57
10/11/06,21:57:05,0,10.075,9.41,9.558,3.88,6.22,54.75,-2.2,1.2,2.28,3.81
10/11/06,22:57:05,0,9.805,9.336,9.064,3.063,6.22,54.75,-2.2,1.2,1.9,3.81
10/11/06,23:57:05,0,9.509,9.238,8.618,2.744,7.43,47.75,-2.9,1.2,2.66,5.33
11/11/06,00:57:05,0,9.238,9.114,8.27,3.327,9.42,41.25,-3.1,1.2,3.81,7.99
11/11/06,01:57:05,0,8.99,8.965,8.02,4.428,9.82,37.75,-3.9,1.2,5.71,9.52
11/11/06,02:57:05,0,8.792,8.841,7.87,4.558,9.82,36.75,-4.3,1.2,6.09,10.66
11/11/06,03:57:05,0,8.618,8.717,7.745,4.558,9.82,36.75,-4.3,1.2,6.09,9.52
11/11/06,04:57:05,0,8.494,8.593,7.619,4.532,9.42,36.75,-4.6,1.2,6.09,9.9
11/11/06,05:57:05,0,8.369,8.494,7.519,4.947,10.21,37.75,-3.6,173.7,6.09,10.66
11/11/06,06:57:05,0,8.245,8.394,7.494,6.204,11.38,37.75,-2.5,633.7,5.71,9.52
11/11/06,07:57:05,0,8.22,8.295,7.795,9.485,12.16,34.25,-3.1,1108.7,5.71,10.28
11/11/06,08:57:05,0,8.344,8.245,8.469,23.064,12.93,33.75,-2.6,1531.2,6.47,9.9
11/11/06,09:57:05,0,8.593,8.22,9.287,32.355,13.32,39.75,-0.1,1861.2,5.71,9.52
11/11/06,10:57:05,0,9.015,8.27,10.296,36.96,14.47,33.75,-1.3,2081.2,6.09,12.18
11/11/06,11:57:05,0,9.509,8.394,11.273,38.198,15.62,34.25,-0.1,2186.2,6.47,10.66
11/11/06,12:57:05,0,10.075,8.568,12.122,38.087,16.76,33.75,0.7,2176.2,5.71,11.04
11/11/06,13:57:05,0,10.59,8.817,12.847,36.633,16.76,31.75,-0.1,2048.7,4.57,11.8
11/11/06,14:57:05,0,11.102,9.064,13.449,31.637,16.76,30.25,-0.8,1806.2,4.57,9.14
11/11/06,15:57:05,0,11.516,9.336,13.786,25.186,16.76,30.25,-0.8,1386.2,4.19,9.14
11/11/06,16:57:05,0,11.783,9.608,13.738,19.627,16.76,31.75,-0.1,998.7,3.81,8.76
11/11/06,17:57:05,0,11.904,9.829,13.401,14.697,14.85,35.25,-0.4,498.7,3.81,7.61
11/11/06,18:57:05,0,11.856,10.001,12.823,11.053,12.93,40.75,-0.1,81.2,4.19,6.85
11/11/06,19:57:05,0,11.686,10.1,12.147,9.632,12.16,44.75,0.5,1.2,3.81,6.85
11/11/06,20:57:05,0,11.443,10.124,11.565,9.805,12.16,46.75,1.1,1.2,4.57,8.76
11/11/06,21:57:05,0,11.175,10.1,11.151,9.731,10.21,66.25,4.2,1.2,4.95,8.76
11/11/06,22:57:05,0,10.956,10.051,10.834,8.792,10.21,66.25,4.2,1.2,3.81,6.47
11/11/06,23:57:05,0,10.761,9.977,10.565,8.195,10.21,61.75,3.2,1.2,4.19,7.61
12/11/06,00:57:05,0,10.565,9.903,10.296,8.12,9.82,74.75,5.6,1.2,4.95,7.99
12/11/06,01:57:05,0,10.394,9.829,10.075,7.87,10.21,64.75,3.9,1.2,6.47,11.8
12/11/06,02:57:05,0,10.247,9.731,9.879,7.293,9.42,64.25,3,1.2,6.09,11.8
12/11/06,03:57:05,0,10.1,9.657,9.682,6.509,8.23,72.75,3.6,1.2,6.85,13.7
12/11/06,04:57:05,0,9.952,9.558,9.46,7.318,9.42,78.25,5.8,1.2,8.76,14.09
12/11/06,05:57:05,0.51,9.805,9.485,9.336,8.593,9.42,92.75,8.3,43.7,8.38,12.94
12/11/06,06:57:05,0.25,9.682,9.386,9.312,9.583,9.82,91.75,8.6,108.7,8.38,15.61
12/11/06,07:57:05,0,9.632,9.312,9.361,10.247,9.42,93.75,8.5,163.7,9.52,15.61
12/11/06,08:57:05,0.25,9.583,9.262,9.435,10.541,9.03,98.75,8.9,198.7,7.99,15.99
12/11/06,09:57:05,1.27,9.583,9.213,9.485,10.394,8.63,100,8.6,163.7,9.14,16.75
12/11/06,10:57:05,1.02,9.583,9.188,9.534,11.297,8.23,100,8.2,308.7,8.76,15.99
12/11/06,11:57:05,1.78,9.608,9.163,9.583,10.883,8.63,100,8.6,258.7,8.76,17.13
12/11/06,12:57:05,0.25,9.632,9.139,9.657,11.005,8.63,100,8.6,261.2,9.14,15.61
12/11/06,13:57:05,0.25,9.632,9.139,9.682,11.248,9.03,99.25,8.9,416.2,11.42,19.8
12/11/06,14:57:05,0,9.657,9.139,9.731,12.025,9.42,97.25,9,448.7,11.04,21.32
12/11/06,15:57:05,0.76,9.682,9.139,9.829,10.932,9.03,93.75,8.1,246.2,10.28,19.41
12/11/06,16:57:05,4.32,9.731,9.139,9.829,9.312,8.23,95.75,7.6,78.7,10.28,19.8
12/11/06,17:57:05,3.05,9.706,9.139,9.682,8.866,8.23,96.75,7.8,41.2,9.9,18.65
12/11/06,18:57:05,2.54,9.657,9.139,9.509,8.394,8.23,93.75,7.3,8.7,10.66,20.18
12/11/06,19:57:05,0,9.583,9.114,9.336,8.27,7.83,98.75,7.7,1.2,10.66,20.56
12/11/06,20:57:05,0,9.485,9.089,9.213,7.72,7.83,90.75,6.4,1.2,10.66,17.51
12/11/06,21:57:05,0,9.386,9.04,9.04,6.864,7.43,94.25,6.6,1.2,8.38,14.09
12/11/06,22:57:05,0,9.287,8.99,8.866,7.015,7.43,96.75,7,1.2,7.23,13.32
12/11/06,23:57:05,0,9.188,8.941,8.717,7.116,7.03,97.25,6.6,1.2,5.71,9.9
13/11/06,00:57:05,0,9.089,8.891,8.618,7.268,7.03,95.25,6.3,1.2,6.09,11.04
13/11/06,01:57:05,0,9.015,8.817,8.543,7.268,6.62,99.25,6.5,1.2,5.33,10.28
13/11/06,02:57:05,0.25,8.941,8.767,8.494,7.091,6.62,96.75,6.1,1.2,4.95,9.52
13/11/06,03:57:05,1.27,8.866,8.717,8.419,7.091,6.22,96.75,5.7,1.2,6.47,13.7
13/11/06,04:57:05,0.51,8.817,8.668,8.344,6.864,5.81,99.75,5.8,1.2,4.95,12.56
13/11/06,05:57:05,2.29,8.742,8.618,8.245,6.889,5.81,100,5.8,8.7,4.95,10.66
13/11/06,06:57:05,0.76,8.668,8.568,8.17,7.142,5.81,98.25,5.6,66.2,6.09,12.56
13/11/06,07:57:05,0.25,8.618,8.519,8.12,7.645,5.4,99.25,5.3,151.2,6.47,14.09
13/11/06,08:57:05,3.81,8.543,8.444,8.095,6.509,4.99,96.25,4.4,61.2,6.85,15.61
13/11/06,09:57:05,5.34,8.494,8.394,7.97,5.821,4.15,97.75,3.8,158.7,8.38,16.37
13/11/06,10:57:05,0.25,8.394,8.344,7.745,7.594,4.57,98.25,4.3,481.2,9.14,15.99
13/11/06,11:57:05,0,8.295,8.27,7.77,10.051,4.99,92.75,3.9,858.7,10.66,18.65
13/11/06,12:57:05,0,8.245,8.195,7.995,11.273,4.57,79.75,1.4,1138.7,9.52,17.13
13/11/06,13:57:05,0,8.319,8.145,8.295,12.461,4.57,75.25,0.6,1293.7,9.14,14.09
13/11/06,14:57:05,0,8.444,8.12,8.593,12.122,4.15,80.75,1.1,1221.2,7.99,15.23
13/11/06,15:57:05,0,8.593,8.145,8.792,11.078,4.15,74.75,0.1,838.7,6.47,14.85
13/11/06,16:57:05,0,8.693,8.195,8.841,9.114,1.6,93.25,0.6,836.2,6.85,15.61
13/11/06,17:57:05,0,8.767,8.245,8.717,6.281,0.29,97.25,-0.1,303.7,4.19,9.9
13/11/06,18:57:05,0.25,8.742,8.27,8.419,4.61,-0.61,95.75,-1.2,53.7,3.05,7.23
13/11/06,19:57:05,0,8.618,8.27,8.07,3.643,-1.06,95.25,-1.7,1.2,2.66,7.61
13/11/06,20:57:05,0,8.444,8.245,7.695,3.168,-1.51,97.75,-1.8,1.2,2.28,6.47
13/11/06,21:57:05,0,8.27,8.195,7.393,2.262,-2.44,95.75,-3,1.2,3.05,7.23
13/11/06,22:57:05,0,8.07,8.12,7.091,1.805,-2.9,96.75,-3.4,1.2,2.28,5.71
13/11/06,23:57:05,0,7.895,8.02,6.839,1.724,-3.37,97.75,-3.7,1.2,0.76,3.43
14/11/06,00:57:05,0,7.72,7.92,6.611,1.208,-4.82,99.25,-4.9,1.2,0.38,3.05
14/11/06,01:57:05,0,7.544,7.82,6.382,0.715,-3.85,89.25,-5.4,1.2,0,1.52
14/11/06,02:57:05,0,7.368,7.72,6.153,0.467,-2.44,56.25,-10,1.2,0,1.14
14/11/06,03:57:05,0,7.192,7.594,5.924,0.329,-1.51,35.25,-14.9,1.2,0,1.14
14/11/06,04:57:05,0,7.015,7.469,5.668,0.218,-0.16,24.25,-18.2,1.2,0,1.9
14/11/06,05:57:05,0,6.839,7.368,5.411,0.163,2.89,26.25,-14.6,178.7,0,1.14
14/11/06,06:57:05,0,6.636,7.217,5.179,0.329,4.15,38.25,-8.8,651.2,1.52,5.71
14/11/06,07:57:05,0,6.484,7.116,5.076,1.425,4.99,37.25,-8.4,1096.2,4.57,9.52
14/11/06,08:57:05,0,6.382,6.99,5.334,9.583,5.4,41.75,-6.6,1523.7,6.85,11.8
14/11/06,09:57:05,0,6.484,6.889,6.026,15.151,5.81,49.75,-3.9,1793.7,8.38,12.18
14/11/06,10:57:05,0,6.737,6.864,6.914,17.272,4.99,64.75,-1.1,1946.2,8.38,13.32
14/11/06,11:57:05,0,7.116,6.889,7.795,18.295,5.4,72.25,0.8,1923.7,8.76,14.09
14/11/06,12:57:05,0,7.544,6.99,8.568,19.817,6.62,64.25,0.4,2148.7,8.76,14.47
14/11/06,13:57:05,0,7.97,7.142,9.262,17.272,7.03,60.25,-0.1,1796.2,9.9,14.85
14/11/06,14:57:05,0,8.344,7.318,9.608,14.529,7.43,48.75,-2.6,1558.7,10.66,16.75
14/11/06,15:57:05,0,8.618,7.494,9.657,11.953,6.62,52.25,-2.5,1461.2,11.04,18.27
14/11/06,16:57:05,0,8.767,7.67,9.509,8.817,5.81,57.25,-2,1061.2,11.42,19.8
14/11/06,17:57:05,0,8.767,7.795,9.163,6.051,4.15,63.25,-2.2,458.7,11.8,18.27
14/11/06,18:57:05,0,8.693,7.87,8.693,4.402,3.74,65.75,-2.1,81.2,11.04,16.75
14/11/06,19:57:05,0,8.519,7.92,8.195,3.38,3.74,66.25,-2,1.2,10.66,20.56
14/11/06,20:57:05,0,8.319,7.895,7.745,3.036,3.31,67.75,-2.1,1.2,13.32,24.74
14/11/06,21:57:05,0,8.095,7.845,7.368,2.983,3.31,73.25,-1,1.2,12.18,19.8
14/11/06,22:57:05,0,7.87,7.77,7.066,3.168,2.89,76.75,-0.8,1.2,12.56,20.18
14/11/06,23:57:05,0,7.695,7.67,6.839,3.142,1.6,81.25,-1.3,1.2,11.42,20.56
15/11/06,00:57:05,0,7.519,7.569,6.661,2.717,0.29,87.25,-1.6,1.2,9.52,17.51
15/11/06,01:57:05,0,7.368,7.469,6.484,2.61,-0.16,93.25,-1.1,1.2,8.38,15.23
15/11/06,02:57:05,0,7.217,7.393,6.306,2.316,-1.06,100,-1.1,1.2,7.61,12.94
15/11/06,03:57:05,0,7.091,7.293,6.128,2.477,-1.51,100,-1.5,1.2,5.71,11.8
15/11/06,04:57:05,0,6.965,7.192,6,2.61,-1.97,100,-2,1.2,6.47,12.94
15/11/06,05:57:05,0,6.839,7.091,5.872,2.77,-2.44,98.75,-2.6,101.2,7.99,15.99
15/11/06,06:57:05,0,6.712,7.015,5.77,2.983,-2.9,95.25,-3.6,488.7,5.33,10.28
15/11/06,07:57:05,0.25,6.611,6.914,5.668,3.142,-2.44,89.25,-4,1023.7,6.09,10.28
15/11/06,08:57:05,0.51,6.535,6.839,5.591,3.301,-1.51,85.25,-3.7,1541.2,6.47,12.18
15/11/06,09:57:05,0,6.458,6.763,5.565,3.67,-1.06,89.25,-2.6,1263.7,5.33,9.52
15/11/06,10:57:05,0.25,6.433,6.687,5.668,3.932,-2.9,95.75,-3.5,888.7,4.57,9.14
15/11/06,11:57:05,0.25,6.458,6.661,5.872,3.906,-3.85,97.75,-4.2,1118.7,5.71,11.04
15/11/06,12:57:05,0,6.535,6.636,6.051,3.67,-0.16,82.25,-2.8,1298.7,5.33,10.28
15/11/06,13:57:05,0,6.56,6.611,6.077,4.532,-1.51,91.75,-2.7,753.7,4.57,8.76
15/11/06,14:57:05,0,6.636,6.611,6.204,3.433,-1.97,90.25,-3.4,576.2,4.57,10.28
15/11/06,15:57:05,0,6.636,6.611,6.128,3.932,-1.97,94.25,-2.8,841.2,5.71,10.28
15/11/06,16:57:05,0,6.611,6.585,6.051,3.168,-3.37,93.75,-4.2,438.7,5.71,12.18
15/11/06,17:57:05,0,6.56,6.585,5.949,2.983,-3.85,93.25,-4.8,281.2,4.95,11.42
15/11/06,18:57:05,0,6.509,6.56,5.821,2.503,-4.33,90.75,-5.6,91.2,6.09,12.18
15/11/06,19:57:05,0,6.408,6.509,5.642,1.805,-4.82,92.75,-5.8,1.2,6.47,13.32
15/11/06,20:57:05,0,6.306,6.484,5.437,1.453,-4.82,95.25,-5.5,1.2,6.47,12.94
15/11/06,21:57:05,0,6.179,6.408,5.257,1.18,-5.31,94.25,-6.1,1.2,7.99,14.09
15/11/06,22:57:05,0,6.051,6.357,5.076,1.153,-5.31,95.25,-6,1.2,7.99,17.13
15/11/06,23:57:05,0,5.949,6.281,4.895,1.099,-5.31,93.75,-6.2,1.2,7.99,13.7
16/11/06,00:57:05,0,5.821,6.204,4.74,1.044,-5.31,94.25,-6.1,1.2,7.99,14.09
16/11/06,01:57:05,0,5.719,6.128,4.584,1.071,-4.82,93.75,-5.7,1.2,7.23,12.18
16/11/06,02:57:05,0,5.591,6.026,4.454,1.262,-4.33,93.75,-5.2,1.2,6.47,13.32
16/11/06,03:57:05,0,5.488,5.949,4.35,1.398,-4.33,97.75,-4.6,1.2,6.09,12.94
16/11/06,04:57:05,0,5.411,5.872,4.246,1.615,-4.82,95.25,-5.5,1.2,7.23,14.09
16/11/06,05:57:05,0,5.308,5.796,4.168,1.561,-4.33,95.75,-4.9,68.7,7.61,13.32
16/11/06,06:57:05,0,5.231,5.719,4.115,1.615,-4.33,93.25,-5.3,291.2,7.61,14.09
16/11/06,07:57:05,0,5.154,5.668,4.037,1.886,-2.44,85.25,-4.6,958.7,6.47,12.18
16/11/06,08:57:05,0.25,5.076,5.591,3.985,2.155,-1.06,78.75,-4.3,1446.2,6.09,10.28
16/11/06,09:57:05,0,5.024,5.514,3.958,2.209,-1.06,83.25,-3.5,1146.2,4.95,9.52
16/11/06,10:57:05,0.25,4.973,5.462,4.011,3.116,0.73,74.75,-3.2,1728.7,4.95,9.52
16/11/06,11:57:05,0,4.999,5.411,4.376,9.903,2.03,74.75,-2,1813.7,4.95,9.52
16/11/06,12:57:05,0,5.231,5.411,5.308,14.361,1.17,75.25,-2.7,1581.2,4.19,8.38
16/11/06,13:57:05,0,5.668,5.437,6.255,13.666,2.89,66.25,-2.8,1528.7,3.43,9.9
16/11/06,14:57:05,0,6.102,5.565,6.914,13.618,2.03,66.75,-3.5,1363.7,4.19,8.76
16/11/06,15:57:05,0,6.509,5.719,7.368,9.952,2.03,66.75,-3.5,801.2,3.81,8.38
16/11/06,16:57:05,0,6.788,5.898,7.444,8.792,1.6,72.75,-2.8,761.2,3.43,7.61
16/11/06,17:57:05,0,6.94,6.077,7.393,6.204,0.29,77.75,-3.1,381.2,3.43,6.85
16/11/06,18:57:05,0,6.99,6.204,7.142,4.141,-1.06,81.25,-3.9,103.7,3.81,7.23
16/11/06,19:57:05,0,6.94,6.306,6.763,2.956,-1.06,89.25,-2.6,1.2,4.19,8.38
16/11/06,20:57:05,0,6.813,6.331,6.357,2.53,-1.51,94.75,-2.2,1.2,4.57,9.14
16/11/06,21:57:05,0,6.636,6.331,6,1.94,-1.97,95.75,-2.6,1.2,4.95,9.9
16/11/06,22:57:05,0,6.458,6.306,5.719,1.208,-2.44,98.25,-2.7,1.2,4.57,8.38
16/11/06,23:57:05,0,6.281,6.255,5.462,0.66,-3.37,99.25,-3.5,1.2,4.57,7.23
17/11/06,00:57:05,0,6.102,6.179,5.205,0.467,-3.85,99.25,-4,1.2,2.28,5.71
17/11/06,01:57:05,0,5.949,6.102,4.973,0.467,-5.31,99.75,-5.4,1.2,0.38,2.66
17/11/06,02:57:05,0,5.796,6,4.766,0.135,-1.06,56.25,-8.7,1.2,0,1.52
17/11/06,03:57:05,0,5.616,5.924,4.558,0.051,0.29,42.25,-11,1.2,0.76,2.66
17/11/06,04:57:05,0,5.462,5.821,4.324,-0.032,0.29,36.75,-12.8,3.7,1.14,3.05
17/11/06,05:57:05,0,5.308,5.719,4.115,-0.06,1.6,45.25,-9,203.7,0,1.52
17/11/06,06:57:05,0,5.128,5.591,3.906,0.024,5.81,34.25,-8.7,668.7,0.76,3.81
17/11/06,07:57:05,0,4.999,5.488,3.88,1.235,8.63,30.75,-7.6,1138.7,1.9,4.57
17/11/06,08:57:05,0,4.973,5.411,4.324,11.929,11.38,22.25,-9.4,1558.7,2.28,5.71
17/11/06,09:57:05,0,5.179,5.36,5.385,19.27,12.16,21.75,-9.1,1891.2,3.81,7.61
17/11/06,10:57:05,0,5.668,5.385,6.611,23.448,13.32,28.25,-4.7,2113.7,2.66,9.14
17/11/06,11:57:05,0,6.306,5.514,8.07,26.158,12.93,43.25,0.7,2206.2,2.66,6.09
17/11/06,12:57:05,0,7.066,5.719,9.632,26.5,12.93,42.75,0.6,2198.7,3.05,7.23
17/11/06,13:57:05,0,7.895,6.026,10.883,24.605,13.32,44.75,1.6,1986.2,3.43,6.85
17/11/06,14:57:05,0,8.618,6.408,11.613,22.393,13.32,43.25,1.1,1873.7,3.81,7.23
17/11/06,15:57:05,0,9.213,6.788,12.001,19.008,13.32,40.75,0.3,1516.2,3.43,6.85
17/11/06,16:57:05,0,9.608,7.167,12.001,14.768,12.16,46.25,1,1078.7,3.81,7.23
17/11/06,17:57:05,0,9.805,7.494,11.662,11.005,10.6,48.25,0.1,603.7,3.43,5.71
17/11/06,18:57:05,0,9.829,7.745,11.053,8.469,7.43,58.25,-0.2,158.7,2.66,4.57
17/11/06,19:57:05,0,9.682,7.92,10.32,6.153,4.99,65.25,-1,1.2,2.66,4.19
17/11/06,20:57:05,0,9.41,7.995,9.534,4.584,4.15,67.75,-1.3,1.2,1.9,3.05
17/11/06,21:57:05,0,9.089,8.02,8.817,3.67,2.46,74.75,-1.6,1.2,1.9,3.05
17/11/06,22:57:05,0,8.742,7.97,8.17,2.983,4.57,61.25,-2.2,1.2,2.28,3.81
17/11/06,23:57:05,0,8.394,7.87,7.645,2.717,6.22,53.75,-2.5,1.2,3.05,6.47
18/11/06,00:57:05,0,8.07,7.745,7.192,2.877,6.62,51.25,-2.7,1.2,4.19,6.09
18/11/06,01:57:05,0,7.795,7.619,6.889,2.823,6.22,53.25,-2.6,1.2,4.57,6.47
18/11/06,02:57:05,0,7.544,7.469,6.661,2.557,5.81,54.25,-2.7,1.2,4.19,6.47
18/11/06,03:57:05,0,7.343,7.343,6.433,2.155,5.4,54.75,-3,1.2,3.43,4.95
18/11/06,04:57:05,0,7.167,7.217,6.179,1.724,5.81,54.25,-2.7,3.7,2.66,3.81
18/11/06,05:57:05,0,6.965,7.091,5.924,1.913,7.43,51.25,-2,206.2,3.05,4.57
18/11/06,06:57:05,0,6.788,6.965,5.821,3.354,9.03,45.25,-2.2,671.2,3.43,5.33
18/11/06,07:57:05,0,6.687,6.864,6.204,7.268,10.6,41.25,-2,1143.7,3.05,5.33
18/11/06,08:57:05,0,6.813,6.788,7.041,14.864,11.38,35.75,-3.2,1561.2,3.81,7.61
18/11/06,09:57:05,0,7.167,6.763,8.095,22.178,12.16,36.25,-2.4,1891.2,4.57,8.76
18/11/06,10:57:05,0,7.645,6.839,9.188,24.339,13.32,30.75,-3.5,2113.7,6.09,10.28
18/11/06,11:57:05,0,8.22,6.99,10.149,26.061,14.47,27.25,-4.2,2221.2,6.09,9.9
18/11/06,12:57:05,0,8.792,7.217,11.005,26.818,15.62,32.75,-0.7,2206.2,5.33,9.9
18/11/06,13:57:05,0,9.336,7.469,11.759,25.939,15.23,29.25,-2.6,2081.2,5.71,10.28
18/11/06,14:57:05,0,9.854,7.745,12.268,22.657,15.23,26.75,-3.8,1748.7,5.71,9.9
18/11/06,15:57:05,0,10.247,8.045,12.461,18.866,15.23,29.25,-2.6,1211.2,4.95,9.14
18/11/06,16:57:05,0,10.492,8.319,12.316,15.939,14.09,30.75,-2.9,921.2,4.19,8.38
18/11/06,17:57:05,0,10.565,8.519,11.977,12.582,12.93,31.25,-3.7,346.2,4.57,7.61
18/11/06,18:57:05,0,10.516,8.693,11.443,10.345,10.99,34.75,-4,73.7,3.05,5.71
18/11/06,19:57:05,0,10.369,8.792,10.858,8.095,10.21,37.75,-3.6,1.2,2.66,5.33
18/11/06,20:57:05,0,10.124,8.841,10.222,7.469,10.99,35.75,-3.6,1.2,2.66,5.33
18/11/06,21:57:05,0,9.854,8.817,9.706,7.091,10.21,37.25,-3.7,1.2,3.43,5.33
18/11/06,22:57:05,0,9.583,8.767,9.287,6,9.82,38.75,-3.6,1.2,3.05,5.33
18/11/06,23:57:05,0,9.336,8.693,8.891,5.231,10.21,37.75,-3.6,1.2,3.05,6.09
19/11/06,00:57:05,0,9.089,8.593,8.494,5.05,10.6,36.75,-3.6,1.2,4.19,6.85
19/11/06,01:57:05,0,8.841,8.469,8.17,4.844,9.82,37.75,-3.9,1.2,3.43,7.61
19/11/06,02:57:05,0,8.618,8.369,7.92,4.298,9.03,40.75,-3.6,1.2,2.66,4.57
19/11/06,03:57:05,0,8.419,8.245,7.619,3.591,8.63,42.75,-3.3,1.2,2.66,4.19
19/11/06,04:57:05,0,8.22,8.145,7.343,3.459,9.03,39.75,-3.9,3.7,3.05,5.33
19/11/06,05:57:05,0,8.02,8.02,7.091,4.324,11.77,34.75,-3.3,191.2,3.43,6.09
19/11/06,06:57:05,0,7.845,7.895,7.041,5.745,12.93,31.25,-3.7,643.7,3.43,6.85
19/11/06,07:57:05,0,7.77,7.77,7.444,8.22,14.09,30.25,-3.1,941.2,4.57,9.14
19/11/06,08:57:05,0,7.895,7.695,8.045,15.891,15.23,27.25,-3.5,1513.7,4.95,9.14
19/11/06,09:57:05,0,8.145,7.67,8.866,25.162,16.38,25.75,-3.3,1886.2,3.43,7.23
19/11/06,10:57:05,0,8.568,7.72,10.026,29.715,16.76,28.25,-1.7,2023.7,3.05,7.99
19/11/06,11:57:05,0,9.163,7.845,11.224,30.444,17.14,30.25,-0.4,2086.2,4.19,8.76
19/11/06,12:57:05,0,9.805,8.07,12.147,29.09,17.52,28.25,-1.1,1858.7,4.95,9.52
19/11/06,13:57:05,0,10.369,8.344,12.727,24.75,17.52,28.25,-1.1,1333.7,4.95,9.52
19/11/06,14:57:05,0,10.761,8.618,12.896,24.05,17.9,26.25,-1.7,1446.2,3.81,11.42
19/11/06,15:57:05,0,11.029,8.891,12.968,21.461,18.66,24.75,-1.9,1211.2,3.81,8.38
19/11/06,16:57:05,0,11.224,9.114,12.968,18.01,17.14,25.25,-2.9,941.2,4.19,8.38
19/11/06,17:57:05,0,11.297,9.287,12.727,14.026,16.38,26.25,-3,413.7,4.19,7.99
19/11/06,18:57:05,0,11.273,9.435,12.219,11.175,13.7,30.25,-3.4,116.2,2.66,4.95
19/11/06,19:57:05,0,11.127,9.534,11.589,8.494,9.82,41.25,-2.7,1.2,1.52,2.66
19/11/06,20:57:05,0,10.883,9.558,10.907,7.116,10.6,37.25,-3.4,1.2,1.14,2.28
19/11/06,21:57:05,0,10.565,9.534,10.296,6.255,10.6,37.75,-3.2,1.2,1.14,2.28
19/11/06,22:57:05,0,10.247,9.485,9.756,6.535,12.55,31.75,-3.8,1.2,2.28,3.43
19/11/06,23:57:05,0,9.952,9.361,9.361,6.306,11.77,33.75,-3.7,1.2,3.05,4.57
20/11/06,00:57:05,0,9.706,9.262,9.064,6.102,12.55,31.75,-3.8,1.2,3.43,4.95
20/11/06,01:57:05,0,9.46,9.139,8.817,6.204,12.55,32.75,-3.4,1.2,3.43,5.33
20/11/06,02:57:05,0,9.262,9.015,8.618,6.128,12.55,30.75,-4.2,1.2,3.43,4.95
20/11/06,03:57:05,0,9.089,8.891,8.444,6.636,13.7,26.75,-5.1,1.2,3.43,5.71
20/11/06,04:57:05,0,8.941,8.767,8.319,7.041,14.09,25.25,-5.5,1.2,3.05,5.33
20/11/06,05:57:05,0,8.817,8.668,8.27,7.795,14.09,26.75,-4.7,61.2,3.81,12.18
20/11/06,06:57:05,0,8.742,8.593,8.245,8.643,15.23,25.75,-4.3,218.7,2.66,4.95
20/11/06,07:57:05,0,8.693,8.519,8.344,12.413,16.38,25.25,-3.5,493.7,3.81,6.85
20/11/06,08:57:05,0,8.693,8.444,8.643,16.01,17.9,24.25,-2.8,878.7,3.43,7.99
20/11/06,09:57:05,0,8.817,8.419,9.238,29.065,19.04,22.25,-3,1918.7,5.33,9.14
20/11/06,10:57:05,0,9.139,8.419,10.345,32.227,18.66,22.75,-3,2023.7,6.47,10.28
20/11/06,11:57:05,0,9.632,8.519,11.273,32.201,19.04,24.75,-1.6,1911.2,5.71,11.42
