Site,Plot,Treatment,Date,"Time, GMT+11:00","Temp, ÁC( Ambient)","RH, %()","DewPt, ÁC()",,"Water Content, m^3/m^3( 5cmBG)","Water Content, m^3/m^3( 10cmBG)"
ITEX1U,25,CTL,02/02/11,00:33:19,14.792,69.6,9.3,,0.0729,-0.0788
ITEX1U,25,CTL,02/02/11,01:33:20,12.001,73.1,7.3,,0.0729,-0.0774
ITEX1U,25,CTL,02/02/11,02:33:21,9.287,86.7,7.2,,0.0715,-0.0796
ITEX1U,25,CTL,02/02/11,03:33:22,11.662,89.5,10,,0.0715,-0.0788
ITEX1U,25,CTL,02/02/11,04:33:23,14.481,83.8,11.8,,0.0729,-0.0766
ITEX1U,25,CTL,02/02/11,05:33:24,14.84,81.2,11.7,,0.0729,-0.0752
ITEX1U,25,CTL,02/02/11,06:33:25,15.843,87.6,13.8,,0.0736,-0.0752
ITEX1U,25,CTL,02/02/11,07:33:26,16.034,91.4,14.7,,0.0744,-0.0745
ITEX1U,25,CTL,02/02/11,08:33:27,16.058,95.9,15.4,,0.0751,-0.073
ITEX1U,25,CTL,02/02/11,09:33:28,15.7,97.7,15.4,,0.0845,0.0243
ITEX1U,25,CTL,02/02/11,10:33:29,16.01,98.7,15.8,,0.1884,0.1201
ITEX1U,25,CTL,02/02/11,11:33:30,18.699,99.4,18.6,,0.187,0.11
ITEX1U,25,CTL,02/02/11,12:33:31,21.963,87,19.7,,0.1826,0.1027
ITEX1U,25,CTL,02/02/11,13:33:32,24.895,77.8,20.8,,0.1782,0.0976
ITEX1U,25,CTL,02/02/11,14:33:33,19.746,83,16.8,,0.1746,0.0925
ITEX1U,25,CTL,02/02/11,15:33:34,19.127,88.6,17.2,,0.1724,0.0882
ITEX1U,25,CTL,02/02/11,16:33:35,19.984,85.3,17.5,,0.1702,0.0874
ITEX1U,25,CTL,02/02/11,17:33:36,18.366,86.7,16.1,,0.1673,0.0853
ITEX1U,25,CTL,02/02/11,18:33:37,16.677,93.3,15.6,,0.1659,0.0838
ITEX1U,25,CTL,02/02/11,19:33:38,16.392,96.9,15.9,,0.1652,0.0911
ITEX1U,25,CTL,02/02/11,20:33:39,15.509,97.8,15.2,,0.1644,0.1005
ITEX1U,25,CTL,02/02/11,21:33:40,14.936,98.6,14.7,,0.1644,0.1049
ITEX1U,25,CTL,02/02/11,22:33:41,14.936,99.5,14.9,,0.163,0.1034
ITEX1U,25,CTL,02/02/11,23:33:42,14.864,99.9,14.9,,0.1623,0.1034
ITEX1U,25,CTL,03/02/11,00:33:43,14.649,100,14.7,,0.163,0.1056
ITEX1U,25,CTL,03/02/11,01:33:44,14.625,100,14.6,,0.1637,0.1049
ITEX1U,25,CTL,03/02/11,02:33:45,14.194,100,14.2,,0.163,0.1034
ITEX1U,25,CTL,03/02/11,03:33:46,13.425,100,13.4,,0.1623,0.102
ITEX1U,25,CTL,03/02/11,04:33:47,10.247,98.6,10,,0.1615,0.1005
ITEX1U,25,CTL,03/02/11,05:33:48,8.916,99.8,8.9,,0.1615,0.0991
ITEX1U,25,CTL,03/02/11,06:33:49,8.095,99.9,8.1,,0.1608,0.0983
ITEX1U,25,CTL,03/02/11,07:33:50,14.266,100,14.3,,0.1608,0.0983
ITEX1U,25,CTL,03/02/11,08:33:51,24.436,88,22.3,,0.1615,0.0983
ITEX1U,25,CTL,03/02/11,09:33:52,28.593,59.6,20,,0.1601,0.0983
ITEX1U,25,CTL,03/02/11,10:33:53,31.128,59.1,22.2,,0.1586,0.0962
ITEX1U,25,CTL,03/02/11,11:33:54,33.079,57.5,23.6,,0.1564,0.0933
ITEX1U,25,CTL,03/02/11,12:33:55,31.484,54.6,21.3,,0.1557,0.0904
ITEX1U,25,CTL,03/02/11,13:33:56,30.066,56.2,20.4,,0.1535,0.086
ITEX1U,25,CTL,03/02/11,14:33:57,30.773,55.1,20.7,,0.1506,0.0802
ITEX1U,25,CTL,03/02/11,15:33:58,31.306,54.3,21,,0.1485,0.0773
ITEX1U,25,CTL,03/02/11,16:33:59,29.64,57.9,20.5,,0.147,0.0751
ITEX1U,25,CTL,03/02/11,17:34:00,27.136,56.2,17.7,,0.1441,0.07
ITEX1U,25,CTL,03/02/11,18:34:01,22.537,69.9,16.8,,0.1419,0.0657
ITEX1U,25,CTL,03/02/11,19:34:02,19.127,85.3,16.6,,0.1419,0.0635
ITEX1U,25,CTL,03/02/11,20:34:03,18.509,94.6,17.6,,0.1412,0.062
ITEX1U,25,CTL,03/02/11,21:34:04,13.954,96.5,13.4,,0.3526,0.2451
ITEX1U,25,CTL,03/02/11,22:34:05,12.871,99.8,12.9,,0.2828,0.1782
ITEX1U,25,CTL,03/02/11,23:34:06,13.546,100,13.6,,0.2596,0.1615
ITEX1U,25,CTL,04/02/11,00:34:07,13.738,100,13.8,,0.2516,0.155
ITEX1U,25,CTL,04/02/11,01:34:08,13.497,100,13.5,,0.2443,0.1456
ITEX1U,25,CTL,04/02/11,02:34:09,13.666,100,13.7,,0.2407,0.1397
ITEX1U,25,CTL,04/02/11,03:34:10,13.858,100,13.9,,0.2371,0.1354
ITEX1U,25,CTL,04/02/11,04:34:11,14.409,100,14.4,,0.2356,0.1318
ITEX1U,25,CTL,04/02/11,05:34:12,14.194,100,14.2,,0.2342,0.1296
ITEX1U,25,CTL,04/02/11,06:34:13,14.601,100,14.6,,0.232,0.1274
ITEX1U,25,CTL,04/02/11,07:34:14,14.242,100,14.3,,0.2313,0.1252
ITEX1U,25,CTL,04/02/11,08:34:15,15.724,100,15.7,,0.2305,0.1238
ITEX1U,25,CTL,04/02/11,09:34:16,17.582,97.7,17.2,,0.2291,0.1223
ITEX1U,25,CTL,04/02/11,10:34:17,19.246,92.9,18.1,,0.2284,0.1209
ITEX1U,25,CTL,04/02/11,11:34:18,17.082,93,16,,0.2269,0.1172
ITEX1U,25,CTL,04/02/11,12:34:19,16.487,94.9,15.7,,0.2269,0.1158
ITEX1U,25,CTL,04/02/11,13:34:20,16.63,99.2,16.5,,0.2262,0.1187
ITEX1U,25,CTL,04/02/11,14:34:21,15.891,99.7,15.9,,0.2254,0.1318
ITEX1U,25,CTL,04/02/11,15:34:22,16.987,100,17,,0.2305,0.1579
ITEX1U,25,CTL,04/02/11,16:34:23,17.486,99.8,17.5,,0.277,0.184
ITEX1U,25,CTL,04/02/11,17:34:24,17.582,99.8,17.6,,0.2632,0.1659
ITEX1U,25,CTL,04/02/11,18:34:25,18.081,98.6,17.9,,0.2523,0.1521
ITEX1U,25,CTL,04/02/11,19:34:26,16.201,99,16.1,,0.2501,0.1557
ITEX1U,25,CTL,04/02/11,20:34:27,16.272,100,16.3,,0.2668,0.1724
ITEX1U,25,CTL,04/02/11,21:34:28,16.177,100,16.2,,0.2712,0.1833
ITEX1U,25,CTL,04/02/11,22:34:29,14.457,100,14.5,,0.2995,0.1935
ITEX1U,25,CTL,04/02/11,23:34:30,14.337,100,14.4,,0.2712,0.1732
ITEX1U,25,CTL,05/02/11,00:34:31,14.84,100,14.9,,0.2639,0.1724
ITEX1U,25,CTL,05/02/11,01:34:32,14.673,100,14.7,,0.2589,0.1623
ITEX1U,25,CTL,05/02/11,02:34:33,14.625,100,14.6,,0.2545,0.1579
ITEX1U,25,CTL,05/02/11,03:34:34,14.96,100,15,,0.256,0.1637
ITEX1U,25,CTL,05/02/11,04:34:35,15.055,100,15.1,,0.256,0.1601
ITEX1U,25,CTL,05/02/11,05:34:36,14.864,100,14.9,,0.2589,0.1666
ITEX1U,25,CTL,05/02/11,06:34:37,14.553,100,14.6,,0.2589,0.1608
ITEX1U,25,CTL,05/02/11,07:34:38,14.266,100,14.3,,0.2596,0.1594
ITEX1U,25,CTL,05/02/11,08:34:39,14.505,100,14.5,,0.261,0.1579
ITEX1U,25,CTL,05/02/11,09:34:40,16.439,98.8,16.3,,0.2625,0.1572
ITEX1U,25,CTL,05/02/11,10:34:41,15.533,99,15.4,,0.2618,0.1557
ITEX1U,25,CTL,05/02/11,11:34:42,14.96,99.9,15,,0.2632,0.1564
ITEX1U,25,CTL,05/02/11,12:34:43,16.654,99.8,16.6,,0.2654,0.1586
ITEX1U,25,CTL,05/02/11,13:34:44,15.7,98.5,15.5,,0.269,0.1615
ITEX1U,25,CTL,05/02/11,14:34:45,16.939,97.2,16.5,,0.2719,0.163
ITEX1U,25,CTL,05/02/11,15:34:46,15.772,96.6,15.3,,0.277,0.1681
ITEX1U,25,CTL,05/02/11,16:34:47,15.605,97.2,15.2,,0.2865,0.1746
ITEX1U,25,CTL,05/02/11,17:34:48,14.577,97.4,14.2,,0.2879,0.1746
ITEX1U,25,CTL,05/02/11,18:34:49,13.546,98.6,13.3,,0.2974,0.1826
ITEX1U,25,CTL,05/02/11,19:34:50,13.449,99.7,13.4,,0.3024,0.1819
ITEX1U,25,CTL,05/02/11,20:34:51,13.257,100,13.3,,0.3082,0.184
ITEX1U,25,CTL,05/02/11,21:34:52,13.016,100,13,,0.3097,0.184
ITEX1U,25,CTL,05/02/11,22:34:53,12.896,100,12.9,,0.3097,0.1833
ITEX1U,25,CTL,05/02/11,23:34:54,12.727,100,12.7,,0.3148,0.1862
ITEX1U,25,CTL,06/02/11,00:34:55,12.316,100,12.3,,0.325,0.1884
ITEX1U,25,CTL,06/02/11,01:34:56,11.637,100,11.7,,0.3315,0.1899
ITEX1U,25,CTL,06/02/11,02:34:57,11.078,100,11.1,,0.3264,0.1877
ITEX1U,25,CTL,06/02/11,03:34:58,8.866,100,8.9,,0.3213,0.1848
ITEX1U,25,CTL,06/02/11,04:34:59,8.866,100,8.9,,0.3141,0.1811
ITEX1U,25,CTL,06/02/11,05:35:00,9.015,100,9,,0.3075,0.1775
ITEX1U,25,CTL,06/02/11,06:35:01,8.866,100,8.9,,0.3017,0.1753
ITEX1U,25,CTL,06/02/11,07:35:02,8.668,100,8.7,,0.2995,0.1761
ITEX1U,25,CTL,06/02/11,08:35:03,7.87,100,7.9,,0.2974,0.1732
ITEX1U,25,CTL,06/02/11,09:35:04,8.27,99.2,8.2,,0.293,0.1702
ITEX1U,25,CTL,06/02/11,10:35:05,12.63,93.2,11.6,,0.2894,0.1681
ITEX1U,25,CTL,06/02/11,11:35:06,7.619,81.8,4.7,,0.2857,0.1652
ITEX1U,25,CTL,06/02/11,12:35:07,7.519,95.9,6.9,,0.2821,0.1615
ITEX1U,25,CTL,06/02/11,13:35:08,14.816,92.3,13.6,,0.2799,0.1615
ITEX1U,25,CTL,06/02/11,14:35:09,12.122,81.6,9.1,,0.2763,0.1579
ITEX1U,25,CTL,06/02/11,15:35:10,12.364,74.7,8,,0.2741,0.155
ITEX1U,25,CTL,06/02/11,16:35:11,9.977,80.2,6.7,,0.2705,0.1521
ITEX1U,25,CTL,06/02/11,17:35:12,6.864,78,3.3,,0.2683,0.1499
ITEX1U,25,CTL,06/02/11,18:35:13,6.788,82.4,4,,0.2661,0.1477
ITEX1U,25,CTL,06/02/11,19:35:14,3.564,85.3,1.3,,0.2639,0.1456
ITEX1U,25,CTL,06/02/11,20:35:15,2.343,93.7,1.4,,0.2625,0.1441
ITEX1U,25,CTL,06/02/11,21:35:16,1.588,96.5,1.1,,0.2603,0.1434
ITEX1U,25,CTL,06/02/11,22:35:17,1.643,98.2,1.4,,0.2589,0.1426
ITEX1U,25,CTL,06/02/11,23:35:18,0.163,97.9,-0.1,,0.2574,0.1412
ITEX1U,25,CTL,07/02/11,00:35:19,-0.986,99.7,-1,,0.2567,0.1405
ITEX1U,25,CTL,07/02/11,01:35:20,-2.42,98.7,-2.6,,0.2552,0.1397
ITEX1U,25,CTL,07/02/11,02:35:21,-3.212,97.6,-3.5,,0.2545,0.139
ITEX1U,25,CTL,07/02/11,03:35:22,-3.746,96.1,-4.2,,0.253,0.1383
ITEX1U,25,CTL,07/02/11,04:35:23,-3.806,95.9,-4.3,,0.2523,0.1368
ITEX1U,25,CTL,07/02/11,05:35:24,-3.627,96.1,-4.1,,0.2516,0.1361
ITEX1U,25,CTL,07/02/11,06:35:25,-3.597,97,-4,,0.2501,0.1354
ITEX1U,25,CTL,07/02/11,07:35:26,0.55,98.4,0.3,,0.2501,0.1361
ITEX1U,25,CTL,07/02/11,08:35:27,13.906,78.1,10.2,,0.2501,0.1368
ITEX1U,25,CTL,07/02/11,09:35:28,23.881,40.6,9.7,,0.2494,0.1368
ITEX1U,25,CTL,07/02/11,10:35:29,24.847,30.5,6.3,,0.2501,0.1361
ITEX1U,25,CTL,07/02/11,11:35:30,25.04,31,6.7,,0.2494,0.1332
ITEX1U,25,CTL,07/02/11,12:35:31,21.103,37.5,6.1,,0.2494,0.1303
ITEX1U,25,CTL,07/02/11,13:35:32,22.274,47.8,10.7,,0.248,0.1259
ITEX1U,25,CTL,07/02/11,14:35:33,21.652,45.6,9.4,,0.2472,0.1216
ITEX1U,25,CTL,07/02/11,15:35:34,21.652,42.9,8.5,,0.2451,0.1187
ITEX1U,25,CTL,07/02/11,16:35:35,19.674,53.7,10,,0.2443,0.1158
ITEX1U,25,CTL,07/02/11,17:35:36,18.913,59.4,10.8,,0.2429,0.1136
ITEX1U,25,CTL,07/02/11,18:35:37,15.079,65.3,8.6,,0.2422,0.1121
ITEX1U,25,CTL,07/02/11,19:35:38,10.663,75.6,6.5,,0.2407,0.1107
ITEX1U,25,CTL,07/02/11,20:35:39,5.745,88.3,4,,0.24,0.1092
ITEX1U,25,CTL,07/02/11,21:35:40,4.714,95.6,4.1,,0.2392,0.1078
ITEX1U,25,CTL,07/02/11,22:35:41,4.22,97.5,3.9,,0.2385,0.1078
ITEX1U,25,CTL,07/02/11,23:35:42,1.534,95.1,0.8,,0.2378,0.1078
ITEX1U,25,CTL,08/02/11,00:35:43,0.88,96.5,0.4,,0.2371,0.1078
ITEX1U,25,CTL,08/02/11,01:35:44,-0.059,96.1,-0.6,,0.2363,0.1071
ITEX1U,25,CTL,08/02/11,02:35:45,-0.507,96.8,-0.9,,0.2356,0.1071
ITEX1U,25,CTL,08/02/11,03:35:46,-0.004,98,-0.2,,0.2356,0.1078
ITEX1U,25,CTL,08/02/11,04:35:47,-0.479,97.8,-0.7,,0.2356,0.1071
ITEX1U,25,CTL,08/02/11,05:35:48,-0.115,98.2,-0.3,,0.2356,0.1071
ITEX1U,25,CTL,08/02/11,06:35:49,-0.479,97.8,-0.7,,0.2349,0.1071
ITEX1U,25,CTL,08/02/11,07:35:50,4.818,99.1,4.7,,0.2349,0.1078
ITEX1U,25,CTL,08/02/11,08:35:51,17.153,86.3,14.9,,0.2356,0.1092
ITEX1U,25,CTL,08/02/11,09:35:52,25.016,49.4,13.7,,0.2349,0.11
ITEX1U,25,CTL,08/02/11,10:35:53,22.705,37.3,7.4,,0.2349,0.1114
ITEX1U,25,CTL,08/02/11,11:35:54,26.182,40.6,11.8,,0.2349,0.1107
ITEX1U,25,CTL,08/02/11,12:35:55,23.545,43.1,10.3,,0.2349,0.11
ITEX1U,25,CTL,08/02/11,13:35:56,23.761,46.2,11.5,,0.2349,0.1078
ITEX1U,25,CTL,08/02/11,14:35:57,21.175,54.2,11.6,,0.2342,0.1034
ITEX1U,25,CTL,08/02/11,15:35:58,20.198,62,12.7,,0.2327,0.1012
ITEX1U,25,CTL,08/02/11,16:35:59,19.08,63.2,11.9,,0.2313,0.0998
ITEX1U,25,CTL,08/02/11,17:36:00,17.177,66.2,10.8,,0.2305,0.0976
ITEX1U,25,CTL,08/02/11,18:36:01,13.93,73.1,9.2,,0.2291,0.0947
ITEX1U,25,CTL,08/02/11,19:36:02,9.805,82.2,6.9,,0.2284,0.0933
ITEX1U,25,CTL,08/02/11,20:36:03,5.847,92.7,4.8,,0.2284,0.0918
ITEX1U,25,CTL,08/02/11,21:36:04,6.56,97.9,6.3,,0.2276,0.0904
ITEX1U,25,CTL,08/02/11,22:36:05,5.898,99.5,5.8,,0.2276,0.0904
ITEX1U,25,CTL,08/02/11,23:36:06,3.327,99.1,3.2,,0.2276,0.0896
ITEX1U,25,CTL,09/02/11,00:36:07,2.77,92.5,1.7,,0.2269,0.0889
ITEX1U,25,CTL,09/02/11,01:36:08,4.454,74.9,0.4,,0.2269,0.0889
ITEX1U,25,CTL,09/02/11,02:36:09,0.301,83.3,-2.1,,0.2262,0.0882
ITEX1U,25,CTL,09/02/11,03:36:10,0.989,93.4,0,,0.2262,0.0882
ITEX1U,25,CTL,09/02/11,04:36:11,5.488,99.2,5.4,,0.2262,0.0882
ITEX1U,25,CTL,09/02/11,05:36:12,6.408,100,6.4,,0.2262,0.0889
ITEX1U,25,CTL,09/02/11,06:36:13,6,100,6,,0.2254,0.0889
ITEX1U,25,CTL,09/02/11,07:36:14,9.903,100,9.9,,0.2262,0.0889
ITEX1U,25,CTL,09/02/11,08:36:15,18.081,97.2,17.7,,0.2269,0.0904
ITEX1U,25,CTL,09/02/11,09:36:16,24.75,63.9,17.5,,0.2262,0.0918
ITEX1U,25,CTL,09/02/11,10:36:17,29.09,51.3,18,,0.2269,0.0933
ITEX1U,25,CTL,09/02/11,11:36:18,27.924,49.6,16.4,,0.2262,0.0933
ITEX1U,25,CTL,09/02/11,12:36:19,30.596,46.6,17.9,,0.2269,0.0947
ITEX1U,25,CTL,09/02/11,13:36:20,23.809,52.8,13.6,,0.2262,0.0925
ITEX1U,25,CTL,09/02/11,14:36:21,20.984,63.7,13.9,,0.2254,0.0889
ITEX1U,25,CTL,09/02/11,15:36:22,23.352,65,16.4,,0.2247,0.0882
ITEX1U,25,CTL,09/02/11,16:36:23,25.162,59.3,16.7,,0.224,0.0882
ITEX1U,25,CTL,09/02/11,17:36:24,22.585,57.5,13.8,,0.2233,0.0867
ITEX1U,25,CTL,09/02/11,18:36:25,16.725,68.4,10.9,,0.2225,0.0831
ITEX1U,25,CTL,09/02/11,19:36:26,14.625,81,11.4,,0.2218,0.0816
ITEX1U,25,CTL,09/02/11,20:36:27,12.147,88.9,10.4,,0.2211,0.0802
ITEX1U,25,CTL,09/02/11,21:36:28,9.977,91.7,8.7,,0.2211,0.0787
ITEX1U,25,CTL,09/02/11,22:36:29,7.242,94.2,6.4,,0.2204,0.078
ITEX1U,25,CTL,09/02/11,23:36:30,8.792,97.4,8.4,,0.2204,0.0773
ITEX1U,25,CTL,10/02/11,00:36:31,9.756,99.8,9.7,,0.2204,0.0773
ITEX1U,25,CTL,10/02/11,01:36:32,9.509,100,9.5,,0.2204,0.0766
ITEX1U,25,CTL,10/02/11,02:36:33,8.965,100,9,,0.2204,0.0766
ITEX1U,25,CTL,10/02/11,03:36:34,8.767,100,8.8,,0.2204,0.0758
ITEX1U,25,CTL,10/02/11,04:36:35,9.064,100,9.1,,0.2211,0.0766
ITEX1U,25,CTL,10/02/11,05:36:36,9.46,100,9.5,,0.2204,0.0758
ITEX1U,25,CTL,10/02/11,06:36:37,8.394,99.9,8.4,,0.2204,0.0758
ITEX1U,25,CTL,10/02/11,07:36:38,9.78,99.8,9.8,,0.2211,0.0758
ITEX1U,25,CTL,10/02/11,08:36:39,17.938,92.1,16.7,,0.2211,0.0766
ITEX1U,25,CTL,10/02/11,09:36:40,25.72,73.1,20.6,,0.2204,0.078
ITEX1U,25,CTL,10/02/11,10:36:41,22.465,61.9,14.8,,0.2211,0.0795
ITEX1U,25,CTL,10/02/11,11:36:42,21.151,68.5,15.1,,0.2204,0.078
ITEX1U,25,CTL,10/02/11,12:36:43,16.725,78.5,13,,0.2196,0.078
ITEX1U,25,CTL,10/02/11,13:36:44,20.031,77.8,16.1,,0.2204,0.078
ITEX1U,25,CTL,10/02/11,14:36:45,17.558,73.9,12.9,,0.2196,0.078
ITEX1U,25,CTL,10/02/11,15:36:46,18.794,84,16.1,,0.2196,0.0766
ITEX1U,25,CTL,10/02/11,16:36:47,16.773,86,14.4,,0.2196,0.0751
ITEX1U,25,CTL,10/02/11,17:36:48,16.701,89.2,14.9,,0.2196,0.0751
ITEX1U,25,CTL,10/02/11,18:36:49,14.864,91.6,13.5,,0.2189,0.0736
ITEX1U,25,CTL,10/02/11,19:36:50,14.194,95.5,13.5,,0.2189,0.0736
ITEX1U,25,CTL,10/02/11,20:36:51,14.074,97.6,13.7,,0.2189,0.0729
ITEX1U,25,CTL,10/02/11,21:36:52,14.122,98.6,13.9,,0.2189,0.0729
ITEX1U,25,CTL,10/02/11,22:36:53,13.93,99.5,13.9,,0.2196,0.0736
ITEX1U,25,CTL,10/02/11,23:36:54,13.834,100,13.9,,0.2204,0.0736
ITEX1U,25,CTL,11/02/11,00:36:55,13.906,100,13.9,,0.2196,0.0736
ITEX1U,25,CTL,11/02/11,01:36:56,13.954,100,14,,0.2204,0.0736
ITEX1U,25,CTL,11/02/11,02:36:57,13.642,100,13.7,,0.2204,0.0751
ITEX1U,25,CTL,11/02/11,03:36:58,13.305,100,13.3,,0.2211,0.0751
ITEX1U,25,CTL,11/02/11,04:36:59,13.137,100,13.2,,0.2211,0.0751
ITEX1U,25,CTL,11/02/11,05:37:00,13.112,100,13.1,,0.2218,0.0766
ITEX1U,25,CTL,11/02/11,06:37:01,13.088,100,13.1,,0.2225,0.0904
ITEX1U,25,CTL,11/02/11,07:37:02,13.353,100,13.4,,0.224,0.1303
ITEX1U,25,CTL,11/02/11,08:37:03,14.074,100,14.1,,0.2247,0.1594
ITEX1U,25,CTL,11/02/11,09:37:04,15.485,100,15.5,,0.2385,0.1659
ITEX1U,25,CTL,11/02/11,10:37:05,15.294,100,15.3,,0.2567,0.187
ITEX1U,25,CTL,11/02/11,11:37:06,16.32,99.4,16.2,,0.2647,0.1753
ITEX1U,25,CTL,11/02/11,12:37:07,16.511,96.9,16,,0.2603,0.1659
ITEX1U,25,CTL,11/02/11,13:37:08,16.677,97.5,16.3,,0.3133,0.2058
ITEX1U,25,CTL,11/02/11,14:37:09,15.891,98.3,15.6,,0.3003,0.1928
ITEX1U,25,CTL,11/02/11,15:37:10,17.558,96.5,17,,0.2748,0.1695
ITEX1U,25,CTL,11/02/11,16:37:11,16.296,96.9,15.8,,0.2828,0.1942
ITEX1U,25,CTL,11/02/11,17:37:12,18.295,95.2,17.5,,0.2734,0.1695
ITEX1U,25,CTL,11/02/11,18:37:13,16.415,94,15.5,,0.2683,0.1601
ITEX1U,25,CTL,11/02/11,19:37:14,15.008,96.3,14.4,,0.2654,0.155
ITEX1U,25,CTL,11/02/11,20:37:15,12.364,98.1,12.1,,0.2639,0.1514
ITEX1U,25,CTL,11/02/11,21:37:16,11.977,99.9,12,,0.2625,0.1492
ITEX1U,25,CTL,11/02/11,22:37:17,11.856,100,11.9,,0.261,0.147
ITEX1U,25,CTL,11/02/11,23:37:18,12.389,100,12.4,,0.2603,0.1456
ITEX1U,25,CTL,12/02/11,00:37:19,10.222,100,10.2,,0.2589,0.1448
ITEX1U,25,CTL,12/02/11,01:37:20,7.569,100,7.6,,0.2581,0.1426
ITEX1U,25,CTL,12/02/11,02:37:21,10.369,100,10.4,,0.2574,0.1426
ITEX1U,25,CTL,12/02/11,03:37:22,11.613,100,11.6,,0.2567,0.1419
ITEX1U,25,CTL,12/02/11,04:37:23,10.712,100,10.7,,0.2567,0.1412
ITEX1U,25,CTL,12/02/11,05:37:24,9.583,100,9.6,,0.256,0.1412
ITEX1U,25,CTL,12/02/11,06:37:25,8.618,100,8.6,,0.256,0.1419
ITEX1U,25,CTL,12/02/11,07:37:26,8.866,100,8.9,,0.2552,0.1419
ITEX1U,25,CTL,12/02/11,08:37:27,10.1,100,10.1,,0.2545,0.1419
ITEX1U,25,CTL,12/02/11,09:37:28,11.2,100,11.2,,0.2552,0.1419
ITEX1U,25,CTL,12/02/11,10:37:29,13.978,100,14,,0.2545,0.1405
ITEX1U,25,CTL,12/02/11,11:37:30,26.916,90.6,25.3,,0.2545,0.1405
ITEX1U,25,CTL,12/02/11,12:37:31,29.215,66.9,22.5,,0.253,0.1376
ITEX1U,25,CTL,12/02/11,13:37:32,26.207,62.3,18.5,,0.2523,0.1325
ITEX1U,25,CTL,12/02/11,14:37:33,24.944,58.5,16.3,,0.2509,0.1288
ITEX1U,25,CTL,12/02/11,15:37:34,24.46,61.7,16.6,,0.2494,0.1252
ITEX1U,25,CTL,12/02/11,16:37:35,21.891,66.3,15.3,,0.248,0.1223
ITEX1U,25,CTL,12/02/11,17:37:36,19.579,69,13.8,,0.2472,0.1201
ITEX1U,25,CTL,12/02/11,18:37:37,16.963,77.3,13,,0.2458,0.1172
ITEX1U,25,CTL,12/02/11,19:37:38,14.553,85.5,12.2,,0.2451,0.1158
ITEX1U,25,CTL,12/02/11,20:37:39,11.419,91.1,10,,0.2451,0.115
ITEX1U,25,CTL,12/02/11,21:37:40,10.541,96.5,10,,0.2443,0.1143
ITEX1U,25,CTL,12/02/11,22:37:41,9.977,97.9,9.7,,0.2436,0.1136
ITEX1U,25,CTL,12/02/11,23:37:42,9.706,99.1,9.6,,0.2436,0.1136
ITEX1U,25,CTL,13/02/11,00:37:43,9.41,99.9,9.4,,0.2429,0.1129
ITEX1U,25,CTL,13/02/11,01:37:44,8.145,100,8.2,,0.2422,0.1121
ITEX1U,25,CTL,13/02/11,02:37:45,8.045,100,8.1,,0.2422,0.1129
ITEX1U,25,CTL,13/02/11,03:37:46,5.076,99.6,5,,0.2422,0.1121
ITEX1U,25,CTL,13/02/11,04:37:47,3.459,98.7,3.3,,0.2414,0.1121
ITEX1U,25,CTL,13/02/11,05:37:48,1.371,98.8,1.2,,0.2407,0.1114
ITEX1U,25,CTL,13/02/11,06:37:49,0.412,98.6,0.2,,0.24,0.1114
ITEX1U,25,CTL,13/02/11,07:37:50,5.308,99.5,5.2,,0.24,0.1114
ITEX1U,25,CTL,13/02/11,08:37:51,12.992,86.5,10.8,,0.24,0.1121
ITEX1U,25,CTL,13/02/11,09:37:52,21.533,50.5,10.8,,0.2392,0.1136
ITEX1U,25,CTL,13/02/11,10:37:53,24.823,42.7,11.3,,0.2385,0.115
ITEX1U,25,CTL,13/02/11,11:37:54,23.521,45.7,11.2,,0.2378,0.1143
ITEX1U,25,CTL,13/02/11,12:37:55,21.628,61.5,13.9,,0.2385,0.1129
ITEX1U,25,CTL,13/02/11,13:37:56,25.065,59.7,16.7,,0.2371,0.1107
ITEX1U,25,CTL,13/02/11,14:37:57,22.633,48.8,11.3,,0.2349,0.1078
ITEX1U,25,CTL,13/02/11,15:37:58,21.891,48.8,10.7,,0.2342,0.1063
ITEX1U,25,CTL,13/02/11,16:37:59,19.865,45.1,7.6,,0.2327,0.1034
ITEX1U,25,CTL,13/02/11,17:38:00,17.582,35.3,2.1,,0.232,0.0991
ITEX1U,25,CTL,13/02/11,18:38:01,14.601,48.5,3.9,,0.2291,0.0969
ITEX1U,25,CTL,13/02/11,19:38:02,9.829,81.2,6.8,,0.2291,0.094
ITEX1U,25,CTL,13/02/11,20:38:03,6.763,94.6,6,,0.2298,0.0933
ITEX1U,25,CTL,13/02/11,21:38:04,4.947,96.3,4.4,,0.2291,0.0925
ITEX1U,25,CTL,13/02/11,22:38:05,4.402,92.6,3.3,,0.2291,0.0904
ITEX1U,25,CTL,13/02/11,23:38:06,4.298,67.4,-1.2,,0.2291,0.0904
ITEX1U,25,CTL,14/02/11,00:38:07,4.792,56.7,-3,,0.2284,0.0896
ITEX1U,25,CTL,14/02/11,01:38:08,3.722,55.9,-4.2,,0.2284,0.0896
ITEX1U,25,CTL,14/02/11,02:38:09,3.142,50.5,-6.1,,0.2284,0.0889
ITEX1U,25,CTL,14/02/11,03:38:10,0.051,65.4,-5.6,,0.2276,0.0882
ITEX1U,25,CTL,14/02/11,04:38:11,-0.087,88.7,-1.7,,0.2276,0.0882
ITEX1U,25,CTL,14/02/11,05:38:12,-0.059,92.8,-1,,0.2269,0.0874
ITEX1U,25,CTL,14/02/11,06:38:13,-0.199,94.2,-1,,0.2276,0.0874
