"Date","Time, GMT+11:00","Water Content, m?/m? (SEN S/N: 9833752, LBL: 10cmBG)"
06-01-2012,02:48:33,0.2051
06-01-2012,03:48:34,0.2044
06-01-2012,04:48:35,0.2037
06-01-2012,05:48:36,0.2029
06-01-2012,06:48:37,0.2029
06-01-2012,07:48:38,0.2029
06-01-2012,08:48:39,0.2029
06-01-2012,09:48:40,0.2029
06-01-2012,10:48:41,0.2022
06-01-2012,11:48:42,0.2008
06-01-2012,12:48:43,0.1986
06-01-2012,13:48:44,0.1957
06-01-2012,14:48:45,0.1913
06-01-2012,15:48:46,0.1877
06-01-2012,16:48:47,0.1826
06-01-2012,17:48:48,0.1782
06-01-2012,18:48:49,0.1753
06-01-2012,19:48:50,0.1724
06-01-2012,20:48:51,0.1710
06-01-2012,21:48:52,0.1702
06-01-2012,22:48:53,0.1695
06-01-2012,23:48:54,0.1688
07-01-2012,00:48:55,0.1688
07-01-2012,01:48:56,0.1681
07-01-2012,02:48:57,0.1681
07-01-2012,03:48:58,0.1673
07-01-2012,04:48:59,0.1673
07-01-2012,05:49:00,0.1666
07-01-2012,06:49:01,0.1666
07-01-2012,07:49:02,0.1659
07-01-2012,08:49:03,0.1659
07-01-2012,09:49:04,0.1652
07-01-2012,10:49:05,0.1644
07-01-2012,11:49:06,0.1623
07-01-2012,12:49:07,0.1601
07-01-2012,13:49:08,0.1586
07-01-2012,14:49:09,0.1564
07-01-2012,15:49:10,0.1550
07-01-2012,16:49:11,0.1514
07-01-2012,17:49:12,0.1499
07-01-2012,18:49:13,0.1485
07-01-2012,19:49:14,0.1477
07-01-2012,20:49:15,0.1470
07-01-2012,21:49:16,0.1470
07-01-2012,22:49:17,0.1470
07-01-2012,23:49:18,0.1463
08-01-2012,00:49:19,0.1463
08-01-2012,01:49:20,0.1463
08-01-2012,02:49:21,0.1463
08-01-2012,03:49:22,0.2196
08-01-2012,04:49:23,0.2944
08-01-2012,05:49:24,0.2981
08-01-2012,06:49:25,0.3119
08-01-2012,07:49:26,0.3271
08-01-2012,08:49:27,0.3213
08-01-2012,09:49:28,0.3322
08-01-2012,10:49:29,0.3264
08-01-2012,11:49:30,0.3417
08-01-2012,12:49:31,0.3220
08-01-2012,13:49:32,0.3177
08-01-2012,14:49:33,0.3373
08-01-2012,15:49:34,0.3431
08-01-2012,16:49:35,0.3162
08-01-2012,17:49:36,0.3097
08-01-2012,18:49:37,0.3017
08-01-2012,19:49:38,0.2966
08-01-2012,20:49:39,0.2937
08-01-2012,21:49:40,0.2908
08-01-2012,22:49:41,0.2886
08-01-2012,23:49:42,0.2872
09-01-2012,00:49:43,0.2857
09-01-2012,01:49:44,0.2843
09-01-2012,02:49:45,0.2828
09-01-2012,03:49:46,0.2821
09-01-2012,04:49:47,0.2806
09-01-2012,05:49:48,0.2799
09-01-2012,06:49:49,0.2792
09-01-2012,07:49:50,0.2785
09-01-2012,08:49:51,0.2785
09-01-2012,09:49:52,0.2785
09-01-2012,10:49:53,0.2785
09-01-2012,11:49:54,0.2785
09-01-2012,12:49:55,0.2770
09-01-2012,13:49:56,0.2748
09-01-2012,14:49:57,0.2734
09-01-2012,15:49:58,0.2705
09-01-2012,16:49:59,0.2698
09-01-2012,17:50:00,0.2676
09-01-2012,18:50:01,0.2661
09-01-2012,19:50:02,0.2647
09-01-2012,20:50:03,0.2639
09-01-2012,21:50:04,0.2632
09-01-2012,22:50:05,0.2625
09-01-2012,23:50:06,0.2618
10-01-2012,00:50:07,0.2618
10-01-2012,01:50:08,0.2610
10-01-2012,02:50:09,0.2610
10-01-2012,03:50:10,0.2610
10-01-2012,04:50:11,0.2603
10-01-2012,05:50:12,0.2603
10-01-2012,06:50:13,0.2603
10-01-2012,07:50:14,0.2603
10-01-2012,08:50:15,0.2603
10-01-2012,09:50:16,0.2603
10-01-2012,10:50:17,0.2603
10-01-2012,11:50:18,0.2603
10-01-2012,12:50:19,0.2589
10-01-2012,13:50:20,0.2581
10-01-2012,14:50:21,0.2567
10-01-2012,15:50:22,0.2560
10-01-2012,16:50:23,0.2530
10-01-2012,17:50:24,0.2523
10-01-2012,18:50:25,0.2509
10-01-2012,19:50:26,0.2494
10-01-2012,20:50:27,0.2494
10-01-2012,21:50:28,0.2487
10-01-2012,22:50:29,0.2480
10-01-2012,23:50:30,0.2480
11-01-2012,00:50:31,0.2472
11-01-2012,01:50:32,0.2472
11-01-2012,02:50:33,0.2472
11-01-2012,03:50:34,0.2465
11-01-2012,04:50:35,0.2458
11-01-2012,05:50:36,0.2458
11-01-2012,06:50:37,0.2458
11-01-2012,07:50:38,0.2458
11-01-2012,08:50:39,0.2458
11-01-2012,09:50:40,0.2552
11-01-2012,10:50:41,0.2785
11-01-2012,11:50:42,0.2915
11-01-2012,12:50:43,0.2981
11-01-2012,13:50:44,0.2988
11-01-2012,14:50:45,0.2966
11-01-2012,15:50:46,0.2952
11-01-2012,16:50:47,0.2923
11-01-2012,17:50:48,0.2886
11-01-2012,18:50:49,0.2857
11-01-2012,19:50:50,0.2836
11-01-2012,20:50:51,0.2821
11-01-2012,21:50:52,0.2806
11-01-2012,22:50:53,0.2799
11-01-2012,23:50:54,0.2792
12-01-2012,00:50:55,0.2785
12-01-2012,01:50:56,0.2785
12-01-2012,02:50:57,0.2777
12-01-2012,03:50:58,0.2770
12-01-2012,04:50:59,0.2763
12-01-2012,05:51:00,0.2756
12-01-2012,06:51:01,0.2748
12-01-2012,07:51:02,0.2741
12-01-2012,08:51:03,0.2748
12-01-2012,09:51:04,0.2756
12-01-2012,10:51:05,0.2763
12-01-2012,11:51:06,0.2763
12-01-2012,12:51:07,0.2763
12-01-2012,13:51:08,0.2756
12-01-2012,14:51:09,0.2741
12-01-2012,15:51:10,0.2727
12-01-2012,16:51:11,0.2698
12-01-2012,17:51:12,0.2683
12-01-2012,18:51:13,0.2668
12-01-2012,19:51:14,0.2654
12-01-2012,20:51:15,0.2639
12-01-2012,21:51:16,0.2632
12-01-2012,22:51:17,0.2618
12-01-2012,23:51:18,0.2610
13-01-2012,00:51:19,0.2603
13-01-2012,01:51:20,0.2603
13-01-2012,02:51:21,0.2596
13-01-2012,03:51:22,0.2589
13-01-2012,04:51:23,0.2581
13-01-2012,05:51:24,0.2581
13-01-2012,06:51:25,0.2581
13-01-2012,07:51:26,0.2581
13-01-2012,08:51:27,0.2581
13-01-2012,09:51:28,0.2596
13-01-2012,10:51:29,0.2596
13-01-2012,11:51:30,0.2596
13-01-2012,12:51:31,0.2581
13-01-2012,13:51:32,0.2567
13-01-2012,14:51:33,0.2560
13-01-2012,15:51:34,0.2523
13-01-2012,16:51:35,0.2494
13-01-2012,17:51:36,0.2487
13-01-2012,18:51:37,0.2480
13-01-2012,19:51:38,0.2472
13-01-2012,20:51:39,0.2465
13-01-2012,21:51:40,0.2465
13-01-2012,22:51:41,0.2458
13-01-2012,23:51:42,0.2451
14-01-2012,00:51:43,0.2451
14-01-2012,01:51:44,0.2436
14-01-2012,02:51:45,0.2429
14-01-2012,03:51:46,0.2429
14-01-2012,04:51:47,0.2422
14-01-2012,05:51:48,0.2414
14-01-2012,06:51:49,0.2414
14-01-2012,07:51:50,0.2414
14-01-2012,08:51:51,0.2414
14-01-2012,09:51:52,0.2429
14-01-2012,10:51:53,0.2429
14-01-2012,11:51:54,0.2429
14-01-2012,12:51:55,0.2414
14-01-2012,13:51:56,0.2392
14-01-2012,14:51:57,0.2378
14-01-2012,15:51:58,0.2349
14-01-2012,16:51:59,0.2334
14-01-2012,17:52:00,0.2327
14-01-2012,18:52:01,0.2305
14-01-2012,19:52:02,0.2291
14-01-2012,20:52:03,0.2284
14-01-2012,21:52:04,0.2276
14-01-2012,22:52:05,0.2269
14-01-2012,23:52:06,0.2269
15-01-2012,00:52:07,0.2269
15-01-2012,01:52:08,0.2269
15-01-2012,02:52:09,0.2262
15-01-2012,03:52:10,0.2254
15-01-2012,04:52:11,0.2247
15-01-2012,05:52:12,0.2254
15-01-2012,06:52:13,0.2254
15-01-2012,07:52:14,0.2254
15-01-2012,08:52:15,0.2262
15-01-2012,09:52:16,0.2262
15-01-2012,10:52:17,0.2262
15-01-2012,11:52:18,0.2262
15-01-2012,12:52:19,0.2247
15-01-2012,13:52:20,0.2233
15-01-2012,14:52:21,0.2211
15-01-2012,15:52:22,0.2175
15-01-2012,16:52:23,0.2138
15-01-2012,17:52:24,0.2124
15-01-2012,18:52:25,0.2116
15-01-2012,19:52:26,0.2102
15-01-2012,20:52:27,0.2095
15-01-2012,21:52:28,0.2095
15-01-2012,22:52:29,0.2087
15-01-2012,23:52:30,0.2087
16-01-2012,00:52:31,0.2080
16-01-2012,01:52:32,0.2080
16-01-2012,02:52:33,0.2080
16-01-2012,03:52:34,0.2080
16-01-2012,04:52:35,0.2080
16-01-2012,05:52:36,0.2073
16-01-2012,06:52:37,0.2073
16-01-2012,07:52:38,0.2073
16-01-2012,08:52:39,0.2073
16-01-2012,09:52:40,0.2073
16-01-2012,10:52:41,0.2073
16-01-2012,11:52:42,0.2066
16-01-2012,12:52:43,0.2051
16-01-2012,13:52:44,0.2037
16-01-2012,14:52:45,0.2008
16-01-2012,15:52:46,0.1978
16-01-2012,16:52:47,0.1949
16-01-2012,17:52:48,0.1913
16-01-2012,18:52:49,0.1891
16-01-2012,19:52:50,0.1870
16-01-2012,20:52:51,0.1870
16-01-2012,21:52:52,0.1855
16-01-2012,22:52:53,0.1855
16-01-2012,23:52:54,0.1855
17-01-2012,00:52:55,0.1848
17-01-2012,01:52:56,0.1848
17-01-2012,02:52:57,0.1848
17-01-2012,03:52:58,0.1848
17-01-2012,04:52:59,0.1848
17-01-2012,05:53:00,0.1840
17-01-2012,06:53:01,0.1833
17-01-2012,07:53:02,0.1833
17-01-2012,08:53:03,0.1833
17-01-2012,09:53:04,0.1833
17-01-2012,10:53:05,0.1833
17-01-2012,11:53:06,0.1826
17-01-2012,12:53:07,0.1811
17-01-2012,13:53:08,0.1790
17-01-2012,14:53:09,0.1768
17-01-2012,15:53:10,0.1746
17-01-2012,16:53:11,0.1732
17-01-2012,17:53:12,0.1702
17-01-2012,18:53:13,0.1688
17-01-2012,19:53:14,0.1673
17-01-2012,20:53:15,0.1666
17-01-2012,21:53:16,0.1659
17-01-2012,22:53:17,0.1652
17-01-2012,23:53:18,0.1652
18-01-2012,00:53:19,0.1644
18-01-2012,01:53:20,0.1644
18-01-2012,02:53:21,0.1644
18-01-2012,03:53:22,0.1644
18-01-2012,04:53:23,0.1637
18-01-2012,05:53:24,0.1637
18-01-2012,06:53:25,0.1637
18-01-2012,07:53:26,0.1637
18-01-2012,08:53:27,0.1637
18-01-2012,09:53:28,0.1637
18-01-2012,10:53:29,0.1644
18-01-2012,11:53:30,0.1644
18-01-2012,12:53:31,0.1652
18-01-2012,13:53:32,0.1666
18-01-2012,14:53:33,0.1673
18-01-2012,15:53:34,0.1659
18-01-2012,16:53:35,0.1659
18-01-2012,17:53:36,0.1644
18-01-2012,18:53:37,0.1623
18-01-2012,19:53:38,0.1615
18-01-2012,20:53:39,0.1601
18-01-2012,21:53:40,0.1594
18-01-2012,22:53:41,0.1594
18-01-2012,23:53:42,0.1594
19-01-2012,00:53:43,0.1586
19-01-2012,01:53:44,0.1586
19-01-2012,02:53:45,0.1586
19-01-2012,03:53:46,0.1586
19-01-2012,04:53:47,0.1586
19-01-2012,05:53:48,0.1579
19-01-2012,06:53:49,0.1579
19-01-2012,07:53:50,0.1579
19-01-2012,08:53:51,0.1586
19-01-2012,09:53:52,0.1586
19-01-2012,10:53:53,0.1586
19-01-2012,11:53:54,0.1572
19-01-2012,12:53:55,0.1564
19-01-2012,13:53:56,0.1550
19-01-2012,14:53:57,0.1528
19-01-2012,15:53:58,0.1514
19-01-2012,16:53:59,0.1492
19-01-2012,17:54:00,0.1477
19-01-2012,18:54:01,0.1448
19-01-2012,19:54:02,0.1441
19-01-2012,20:54:03,0.1434
19-01-2012,21:54:04,0.1434
19-01-2012,22:54:05,0.1426
19-01-2012,23:54:06,0.1426
20-01-2012,00:54:07,0.1419
20-01-2012,01:54:08,0.1419
20-01-2012,02:54:09,0.1419
20-01-2012,03:54:10,0.1412
20-01-2012,04:54:11,0.1412
20-01-2012,05:54:12,0.1419
20-01-2012,06:54:13,0.1419
20-01-2012,07:54:14,0.1426
20-01-2012,08:54:15,0.1426
20-01-2012,09:54:16,0.1434
20-01-2012,10:54:17,0.1434
20-01-2012,11:54:18,0.1434
20-01-2012,12:54:19,0.1426
20-01-2012,13:54:20,0.1419
20-01-2012,14:54:21,0.1405
20-01-2012,15:54:22,0.1383
20-01-2012,16:54:23,0.1368
20-01-2012,17:54:24,0.1354
20-01-2012,18:54:25,0.1339
20-01-2012,19:54:26,0.1332
20-01-2012,20:54:27,0.1332
20-01-2012,21:54:28,0.1318
20-01-2012,22:54:29,0.1318
20-01-2012,23:54:30,0.1310
21-01-2012,00:54:31,0.1310
21-01-2012,01:54:32,0.1310
21-01-2012,02:54:33,0.1310
21-01-2012,03:54:34,0.1310
21-01-2012,04:54:35,0.1310
21-01-2012,05:54:36,0.1310
21-01-2012,06:54:37,0.1310
21-01-2012,07:54:38,0.1310
21-01-2012,08:54:39,0.1310
21-01-2012,09:54:40,0.1318
21-01-2012,10:54:41,0.1325
21-01-2012,11:54:42,0.1325
21-01-2012,12:54:43,0.1332
21-01-2012,13:54:44,0.1325
21-01-2012,14:54:45,0.1303
21-01-2012,15:54:46,0.1296
21-01-2012,16:54:47,0.1281
21-01-2012,17:54:48,0.1267
21-01-2012,18:54:49,0.1252
21-01-2012,19:54:50,0.1252
21-01-2012,20:54:51,0.1245
21-01-2012,21:54:52,0.1238
21-01-2012,22:54:53,0.1238
21-01-2012,23:54:54,0.1238
22-01-2012,00:54:55,0.1238
22-01-2012,01:54:56,0.1238
22-01-2012,02:54:57,0.1238
22-01-2012,03:54:58,0.1230
22-01-2012,04:54:59,0.1238
22-01-2012,05:55:00,0.1238
22-01-2012,06:55:01,0.1230
22-01-2012,07:55:02,0.1238
22-01-2012,08:55:03,0.1238
22-01-2012,09:55:04,0.1245
22-01-2012,10:55:05,0.1252
22-01-2012,11:55:06,0.1259
22-01-2012,12:55:07,0.1267
22-01-2012,13:55:08,0.1267
22-01-2012,14:55:09,0.1259
22-01-2012,15:55:10,0.1252
22-01-2012,16:55:11,0.1238
22-01-2012,17:55:12,0.1216
22-01-2012,18:55:13,0.1194
22-01-2012,19:55:14,0.1180
22-01-2012,20:55:15,0.1180
22-01-2012,21:55:16,0.1180
22-01-2012,22:55:17,0.1172
22-01-2012,23:55:18,0.1172
23-01-2012,00:55:19,0.1165
23-01-2012,01:55:20,0.1165
23-01-2012,02:55:21,0.1150
23-01-2012,03:55:22,0.1150
23-01-2012,04:55:23,0.1143
23-01-2012,05:55:24,0.1143
23-01-2012,06:55:25,0.1143
23-01-2012,07:55:26,0.1150
23-01-2012,08:55:27,0.1165
23-01-2012,09:55:28,0.1172
23-01-2012,10:55:29,0.1180
23-01-2012,11:55:30,0.1187
23-01-2012,12:55:31,0.1187
23-01-2012,13:55:32,0.1180
23-01-2012,14:55:33,0.1180
23-01-2012,15:55:34,0.1172
23-01-2012,16:55:35,0.1158
23-01-2012,17:55:36,0.1136
23-01-2012,18:55:37,0.1121
23-01-2012,19:55:38,0.1107
23-01-2012,20:55:39,0.1100
23-01-2012,21:55:40,0.1092
23-01-2012,22:55:41,0.1092
23-01-2012,23:55:42,0.1085
24-01-2012,00:55:43,0.1085
24-01-2012,01:55:44,0.1085
24-01-2012,02:55:45,0.1085
24-01-2012,03:55:46,0.1085
24-01-2012,04:55:47,0.1085
24-01-2012,05:55:48,0.1085
24-01-2012,06:55:49,0.1085
24-01-2012,07:55:50,0.1092
24-01-2012,08:55:51,0.1100
24-01-2012,09:55:52,0.1107
24-01-2012,10:55:53,0.1107
24-01-2012,11:55:54,0.1121
24-01-2012,12:55:55,0.1129
24-01-2012,13:55:56,0.1129
24-01-2012,14:55:57,0.1121
24-01-2012,15:55:58,0.1121
24-01-2012,16:55:59,0.1114
24-01-2012,17:56:00,0.1114
24-01-2012,18:56:01,0.1100
24-01-2012,19:56:02,0.1092
24-01-2012,20:56:03,0.1078
24-01-2012,21:56:04,0.1071
24-01-2012,22:56:05,0.1071
24-01-2012,23:56:06,0.1063
25-01-2012,00:56:07,0.1063
25-01-2012,01:56:08,0.1063
25-01-2012,02:56:09,0.1063
25-01-2012,03:56:10,0.1056
25-01-2012,04:56:11,0.1063
25-01-2012,05:56:12,0.1056
25-01-2012,06:56:13,0.1063
25-01-2012,07:56:14,0.1071
25-01-2012,08:56:15,0.1078
25-01-2012,09:56:16,0.1078
25-01-2012,10:56:17,0.1092
25-01-2012,11:56:18,0.1100
25-01-2012,12:56:19,0.1107
25-01-2012,13:56:20,0.1107
25-01-2012,14:56:21,0.1100
25-01-2012,15:56:22,0.1100
25-01-2012,16:56:23,0.1085
25-01-2012,17:56:24,0.1071
25-01-2012,18:56:25,0.1049
25-01-2012,19:56:26,0.1034
25-01-2012,20:56:27,0.1027
25-01-2012,21:56:28,0.1020
25-01-2012,22:56:29,0.1020
25-01-2012,23:56:30,0.1020
26-01-2012,00:56:31,0.1012
26-01-2012,01:56:32,0.1012
26-01-2012,02:56:33,0.1012
26-01-2012,03:56:34,0.1005
26-01-2012,04:56:35,0.1005
26-01-2012,05:56:36,0.1012
26-01-2012,06:56:37,0.1012
26-01-2012,07:56:38,0.1020
26-01-2012,08:56:39,0.1027
26-01-2012,09:56:40,0.1027
26-01-2012,10:56:41,0.1042
26-01-2012,11:56:42,0.1049
26-01-2012,12:56:43,0.1056
26-01-2012,13:56:44,0.1056
26-01-2012,14:56:45,0.1056
26-01-2012,15:56:46,0.1049
26-01-2012,16:56:47,0.1027
26-01-2012,17:56:48,0.1012
26-01-2012,18:56:49,0.0998
26-01-2012,19:56:50,0.0998
26-01-2012,20:56:51,0.0991
26-01-2012,21:56:52,0.0983
26-01-2012,22:56:53,0.0983
26-01-2012,23:56:54,0.0983
27-01-2012,00:56:55,0.0983
27-01-2012,01:56:56,0.0976
27-01-2012,02:56:57,0.0976
27-01-2012,03:56:58,0.0976
27-01-2012,04:56:59,0.0976
27-01-2012,05:57:00,0.0976
27-01-2012,06:57:01,0.0976
27-01-2012,07:57:02,0.0983
27-01-2012,08:57:03,0.0991
27-01-2012,09:57:04,0.0998
27-01-2012,10:57:05,0.0998
27-01-2012,11:57:06,0.1020
27-01-2012,12:57:07,0.1012
27-01-2012,13:57:08,0.0998
27-01-2012,14:57:09,0.0998
27-01-2012,15:57:10,0.0998
27-01-2012,16:57:11,0.1005
27-01-2012,17:57:12,0.1005
27-01-2012,18:57:13,0.0998
27-01-2012,19:57:14,0.0991
27-01-2012,20:57:15,0.0991
27-01-2012,21:57:16,0.0983
27-01-2012,22:57:17,0.0983
27-01-2012,23:57:18,0.0976
28-01-2012,00:57:19,0.0976
28-01-2012,01:57:20,0.0976
28-01-2012,02:57:21,0.0976
28-01-2012,03:57:22,0.0976
28-01-2012,04:57:23,0.0983
28-01-2012,05:57:24,0.0983
28-01-2012,06:57:25,0.0983
28-01-2012,07:57:26,0.0991
28-01-2012,08:57:27,0.0991
28-01-2012,09:57:28,0.0998
28-01-2012,10:57:29,0.1005
28-01-2012,11:57:30,0.1020
28-01-2012,12:57:31,0.1027
28-01-2012,13:57:32,0.1020
28-01-2012,14:57:33,0.1005
28-01-2012,15:57:34,0.1005
28-01-2012,16:57:35,0.1005
28-01-2012,17:57:36,0.1020
28-01-2012,18:57:37,0.2756
28-01-2012,19:57:38,0.2690
28-01-2012,20:57:39,0.2647
28-01-2012,21:57:40,0.2610
28-01-2012,22:57:41,0.2581
28-01-2012,23:57:42,0.2560
29-01-2012,00:57:43,0.2538
29-01-2012,01:57:44,0.2523
29-01-2012,02:57:45,0.2509
29-01-2012,03:57:46,0.2494
29-01-2012,04:57:47,0.2487
29-01-2012,05:57:48,0.2472
29-01-2012,06:57:49,0.2465
29-01-2012,07:57:50,0.2458
29-01-2012,08:57:51,0.2458
29-01-2012,09:57:52,0.2465
29-01-2012,10:57:53,0.2465
29-01-2012,11:57:54,0.2458
29-01-2012,12:57:55,0.2429
29-01-2012,13:57:56,0.2392
29-01-2012,14:57:57,0.2356
29-01-2012,15:57:58,0.2320
29-01-2012,16:57:59,0.2276
29-01-2012,17:58:00,0.2240
29-01-2012,18:58:01,0.2211
29-01-2012,19:58:02,0.2189
29-01-2012,20:58:03,0.2175
29-01-2012,21:58:04,0.2160
29-01-2012,22:58:05,0.2153
29-01-2012,23:58:06,0.2153
30-01-2012,00:58:07,0.2146
30-01-2012,01:58:08,0.2146
30-01-2012,02:58:09,0.2131
30-01-2012,03:58:10,0.2937
30-01-2012,04:58:11,0.2923
30-01-2012,05:58:12,0.3162
30-01-2012,06:58:13,0.3068
30-01-2012,07:58:14,0.3141
30-01-2012,08:58:15,0.3141
30-01-2012,09:58:16,0.3141
30-01-2012,10:58:17,0.3191
30-01-2012,11:58:18,0.3213
30-01-2012,12:58:19,0.3170
30-01-2012,13:58:20,0.3112
30-01-2012,14:58:21,0.3308
30-01-2012,15:58:22,0.3271
30-01-2012,16:58:23,0.3286
30-01-2012,17:58:24,0.3271
30-01-2012,18:58:25,0.3112
30-01-2012,19:58:26,0.2981
30-01-2012,20:58:27,0.2915
30-01-2012,21:58:28,0.2879
30-01-2012,22:58:29,0.2850
30-01-2012,23:58:30,0.2828
31-01-2012,00:58:31,0.2814
31-01-2012,01:58:32,0.2792
31-01-2012,02:58:33,0.2777
31-01-2012,03:58:34,0.2763
31-01-2012,04:58:35,0.2748
31-01-2012,05:58:36,0.2741
31-01-2012,06:58:37,0.2727
31-01-2012,07:58:38,0.2727
31-01-2012,08:58:39,0.2727
31-01-2012,09:58:40,0.2727
31-01-2012,10:58:41,0.2734
31-01-2012,11:58:42,0.2741
31-01-2012,12:58:43,0.2734
31-01-2012,13:58:44,0.2712
31-01-2012,14:58:45,0.2683
31-01-2012,15:58:46,0.2683
31-01-2012,16:58:47,0.2661
31-01-2012,17:58:48,0.2639
31-01-2012,18:58:49,0.2618
31-01-2012,19:58:50,0.2610
31-01-2012,20:58:51,0.2589
31-01-2012,21:58:52,0.2581
31-01-2012,22:58:53,0.2574
31-01-2012,23:58:54,0.2574
01-02-2012,00:58:55,0.2567
01-02-2012,01:58:56,0.2567
01-02-2012,02:58:57,0.2560
01-02-2012,03:58:58,0.2560
01-02-2012,04:58:59,0.2552
01-02-2012,05:59:00,0.2552
01-02-2012,06:59:01,0.2552
01-02-2012,07:59:02,0.2545
01-02-2012,08:59:03,0.2552
01-02-2012,09:59:04,0.2560
01-02-2012,10:59:05,0.2560
01-02-2012,11:59:06,0.2567
01-02-2012,12:59:07,0.2574
01-02-2012,13:59:08,0.2567
01-02-2012,14:59:09,0.2552
01-02-2012,15:59:10,0.2545
01-02-2012,16:59:11,0.2538
01-02-2012,17:59:12,0.2538
01-02-2012,18:59:13,0.2530
01-02-2012,19:59:14,0.2523
01-02-2012,20:59:15,0.2516
01-02-2012,21:59:16,0.2509
01-02-2012,22:59:17,0.2509
01-02-2012,23:59:18,0.2509
02-02-2012,00:59:19,0.2501
02-02-2012,01:59:20,0.2501
02-02-2012,02:59:21,0.2501
02-02-2012,03:59:22,0.2494
02-02-2012,04:59:23,0.2494
02-02-2012,05:59:24,0.2494
02-02-2012,06:59:25,0.2494
02-02-2012,07:59:26,0.2494
02-02-2012,08:59:27,0.2494
02-02-2012,09:59:28,0.2509
02-02-2012,10:59:29,0.2516
02-02-2012,11:59:30,0.2516
02-02-2012,12:59:31,0.2509
02-02-2012,13:59:32,0.2487
02-02-2012,14:59:33,0.2472
02-02-2012,15:59:34,0.2966
02-02-2012,16:59:35,0.2930
02-02-2012,17:59:36,0.2894
02-02-2012,18:59:37,0.2857
02-02-2012,19:59:38,0.2828
02-02-2012,20:59:39,0.2806
02-02-2012,21:59:40,0.2792
02-02-2012,22:59:41,0.2777
02-02-2012,23:59:42,0.2763
03-02-2012,00:59:43,0.2748
03-02-2012,01:59:44,0.2741
03-02-2012,02:59:45,0.2727
03-02-2012,03:59:46,0.2719
03-02-2012,04:59:47,0.2712
03-02-2012,05:59:48,0.2712
03-02-2012,06:59:49,0.2705
03-02-2012,07:59:50,0.2690
03-02-2012,08:59:51,0.2683
03-02-2012,09:59:52,0.2698
03-02-2012,10:59:53,0.2705
03-02-2012,11:59:54,0.2705
03-02-2012,12:59:55,0.2698
03-02-2012,13:59:56,0.2676
03-02-2012,14:59:57,0.2661
03-02-2012,15:59:58,0.2639
03-02-2012,16:59:59,0.2625
03-02-2012,18:00:00,0.2618
03-02-2012,19:00:01,0.2610
03-02-2012,20:00:02,0.2603
03-02-2012,21:00:03,0.2589
03-02-2012,22:00:04,0.2581
03-02-2012,23:00:05,0.2581
04-02-2012,00:00:06,0.2574
04-02-2012,01:00:07,0.2567
04-02-2012,02:00:08,0.2552
04-02-2012,03:00:09,0.2545
04-02-2012,04:00:10,0.2538
04-02-2012,05:00:11,0.2538
04-02-2012,06:00:12,0.2530
04-02-2012,07:00:13,0.2530
04-02-2012,08:00:14,0.2523
04-02-2012,09:00:15,0.2530
04-02-2012,10:00:16,0.2538
04-02-2012,11:00:17,0.2545
04-02-2012,12:00:18,0.2545
04-02-2012,13:00:19,0.2538
04-02-2012,14:00:20,0.2523
04-02-2012,15:00:21,0.2501
04-02-2012,16:00:22,0.2487
04-02-2012,17:00:23,0.2480
04-02-2012,18:00:24,0.2465
04-02-2012,19:00:25,0.2443
04-02-2012,20:00:26,0.2429
04-02-2012,21:00:27,0.2414
04-02-2012,22:00:28,0.2407
04-02-2012,23:00:29,0.2400
05-02-2012,00:00:30,0.2400
05-02-2012,01:00:31,0.2392
05-02-2012,02:00:32,0.2392
05-02-2012,03:00:33,0.2392
05-02-2012,04:00:34,0.2385
05-02-2012,05:00:35,0.2385
05-02-2012,06:00:36,0.2378
05-02-2012,07:00:37,0.2385
05-02-2012,08:00:38,0.2378
05-02-2012,09:00:39,0.2378
05-02-2012,10:00:40,0.2385
05-02-2012,11:00:41,0.2378
05-02-2012,12:00:42,0.2378
05-02-2012,13:00:43,0.2385
05-02-2012,14:00:44,0.2378
05-02-2012,15:00:45,0.2356
05-02-2012,16:00:46,0.2342
05-02-2012,17:00:47,0.2320
05-02-2012,18:00:48,0.2305
05-02-2012,19:00:49,0.3053
05-02-2012,20:00:50,0.2952
05-02-2012,21:00:51,0.2894
05-02-2012,22:00:52,0.2908
05-02-2012,23:00:53,0.2872
06-02-2012,00:00:54,0.2843
06-02-2012,01:00:55,0.2821
06-02-2012,02:00:56,0.2799
06-02-2012,03:00:57,0.2777
06-02-2012,04:00:58,0.2763
06-02-2012,05:00:59,0.2748
06-02-2012,06:01:00,0.2741
06-02-2012,07:01:01,0.2727
06-02-2012,08:01:02,0.2719
06-02-2012,09:01:03,0.2719
06-02-2012,10:01:04,0.2727
06-02-2012,11:01:05,0.2727
06-02-2012,12:01:06,0.2734
06-02-2012,13:01:07,0.2727
06-02-2012,14:01:08,0.2705
06-02-2012,15:01:09,0.2683
06-02-2012,16:01:10,0.2654
06-02-2012,17:01:11,0.2625
06-02-2012,18:01:12,0.2596
06-02-2012,19:01:13,0.2574
06-02-2012,20:01:14,0.2560
06-02-2012,21:01:15,0.2545
06-02-2012,22:01:16,0.2530
06-02-2012,23:01:17,0.2523
07-02-2012,00:01:18,0.2516
07-02-2012,01:01:19,0.2516
07-02-2012,02:01:20,0.2509
07-02-2012,03:01:21,0.2509
07-02-2012,04:01:22,0.2494
07-02-2012,05:01:23,0.2487
07-02-2012,06:01:24,0.2480
07-02-2012,07:01:25,0.2472
07-02-2012,08:01:26,0.2480
