"Date Time, GMT-04:00","Temp, ¡C","Temp, ¡C","Temp, ¡C","Temp, ¡C"
10/23/10 17:15:21,4.766,4.999,6.153,6.737
10/23/10 17:16:21,4.818,5.050,6.128,6.737
10/23/10 17:17:21,4.973,5.076,6.128,6.737
10/23/10 17:18:21,5.102,5.128,6.128,6.737
10/23/10 17:19:21,5.282,5.179,6.128,6.737
10/23/10 17:20:21,5.539,5.257,6.128,6.737
10/23/10 17:21:21,5.745,5.334,6.128,6.737
10/23/10 17:22:21,5.872,5.437,6.128,6.737
10/23/10 17:23:21,6.000,5.514,6.128,6.712
10/23/10 17:24:21,6.128,5.591,6.128,6.712
10/23/10 17:25:21,6.179,5.616,6.128,6.712
10/23/10 17:26:21,6.128,5.668,6.102,6.712
10/23/10 17:27:21,6.357,5.719,6.102,6.712
10/23/10 17:28:21,6.509,5.796,6.102,6.712
10/23/10 17:29:21,6.585,5.872,6.102,6.712
10/23/10 17:30:21,6.636,5.898,6.102,6.712
10/23/10 17:31:21,6.661,5.949,6.102,6.687
10/23/10 17:32:21,6.535,5.949,6.102,6.687
10/23/10 17:33:21,6.458,5.949,6.102,6.687
10/23/10 17:34:21,6.433,5.924,6.102,6.687
10/23/10 17:35:21,6.281,5.924,6.102,6.687
10/23/10 17:36:21,6.102,5.872,6.102,6.687
10/23/10 17:37:21,6.102,5.872,6.102,6.687
10/23/10 17:38:21,6.000,5.847,6.102,6.687
10/23/10 17:39:21,5.847,5.821,6.102,6.687
10/23/10 17:40:21,5.770,5.821,6.077,6.661
10/23/10 17:41:21,5.745,5.847,6.102,6.661
10/23/10 17:42:21,5.898,5.872,6.102,6.661
10/23/10 17:43:21,6.000,5.924,6.077,6.661
10/23/10 17:44:21,6.077,5.949,6.077,6.661
10/23/10 17:45:21,6.230,6.000,6.102,6.661
10/23/10 17:46:21,6.306,6.026,6.077,6.661
10/23/10 17:47:21,6.484,6.077,6.102,6.661
10/23/10 17:48:21,6.560,6.128,6.077,6.661
10/23/10 17:49:21,6.889,6.179,6.077,6.661
10/23/10 17:50:21,6.965,6.255,6.102,6.661
10/23/10 17:51:21,7.142,6.306,6.102,6.661
10/23/10 17:52:21,7.318,6.331,6.102,6.661
10/23/10 17:53:21,7.318,6.382,6.102,6.636
10/23/10 17:54:21,7.268,6.408,6.102,6.636
10/23/10 17:55:21,7.419,6.458,6.102,6.636
10/23/10 17:56:21,7.444,6.484,6.102,6.636
10/23/10 17:57:21,7.494,6.535,6.102,6.636
10/23/10 17:58:21,7.569,6.585,6.102,6.636
10/23/10 17:59:21,7.720,6.661,6.102,6.636
10/23/10 18:00:21,7.795,6.712,6.102,6.636
10/23/10 18:01:21,7.845,6.737,6.102,6.636
10/23/10 18:02:21,7.845,6.763,6.102,6.636
10/23/10 18:03:21,7.695,6.763,6.102,6.636
10/23/10 18:04:21,7.569,6.813,6.102,6.636
10/23/10 18:05:21,7.645,6.813,6.102,6.636
10/23/10 18:06:21,7.820,6.864,6.128,6.636
10/23/10 18:07:21,7.845,6.914,6.128,6.611
10/23/10 18:08:21,7.920,6.940,6.128,6.611
10/23/10 18:09:21,8.020,6.965,6.128,6.611
10/23/10 18:10:21,8.319,7.041,6.128,6.611
10/23/10 18:11:21,8.568,7.116,6.128,6.611
10/23/10 18:12:21,8.717,7.268,6.128,6.611
10/23/10 18:13:21,8.717,7.343,6.153,6.611
10/23/10 18:14:21,8.742,7.368,6.153,6.611
10/23/10 18:15:21,8.792,7.444,6.153,6.611
10/23/10 18:16:21,8.693,7.469,6.153,6.611
10/23/10 18:17:21,8.817,7.519,6.153,6.611
10/23/10 18:18:21,8.891,7.594,6.153,6.611
10/23/10 18:19:21,9.040,7.645,6.179,6.585
10/23/10 18:20:21,9.114,7.745,6.179,6.611
10/23/10 18:21:21,9.213,7.820,6.179,6.585
10/23/10 18:22:21,9.040,7.845,6.179,6.585
10/23/10 18:23:21,9.139,7.845,6.204,6.585
10/23/10 18:24:21,9.361,7.945,6.204,6.611
10/23/10 18:25:21,9.312,8.020,6.204,6.585
10/23/10 18:26:21,9.386,8.020,6.204,6.585
10/23/10 18:27:21,9.435,8.045,6.204,6.585
10/23/10 18:28:21,9.312,8.070,6.230,6.585
10/23/10 18:29:21,9.064,7.995,6.230,6.585
10/23/10 18:30:21,8.965,7.970,6.230,6.585
10/23/10 18:31:21,9.040,8.095,6.230,6.585
10/23/10 18:32:21,9.312,8.220,6.255,6.585
10/23/10 18:33:21,9.287,8.245,6.230,6.585
10/23/10 18:34:21,9.262,8.245,6.255,6.585
10/23/10 18:35:21,9.460,8.270,6.255,6.585
10/23/10 18:36:21,9.756,8.394,6.255,6.585
10/23/10 18:37:21,9.879,8.543,6.255,6.585
10/23/10 18:38:21,9.977,8.568,6.281,6.585
10/23/10 18:39:21,10.345,8.767,6.281,6.585
10/23/10 18:40:21,10.467,8.866,6.281,6.585
10/23/10 18:41:21,10.761,8.990,6.306,6.585
10/23/10 18:42:21,11.175,9.213,6.306,6.585
10/23/10 18:43:21,11.200,9.238,6.306,6.585
10/23/10 18:44:21,11.102,9.287,6.306,6.585
10/23/10 18:45:21,11.200,9.410,6.331,6.585
10/23/10 18:46:21,11.443,9.534,6.331,6.585
10/23/10 18:47:21,11.394,9.657,6.331,6.585
10/23/10 18:48:21,11.200,9.632,6.357,6.585
10/23/10 18:49:21,11.053,9.706,6.357,6.585
10/23/10 18:50:21,11.200,9.756,6.357,6.585
10/23/10 18:51:21,11.394,9.854,6.357,6.585
10/23/10 18:52:21,11.759,9.928,6.382,6.585
10/23/10 18:53:21,11.856,10.026,6.382,6.585
10/23/10 18:54:21,12.219,10.173,6.408,6.585
10/23/10 18:55:21,12.098,10.222,6.408,6.585
10/23/10 18:56:21,12.268,10.296,6.408,6.585
10/23/10 18:57:21,12.630,10.443,6.433,6.585
10/23/10 18:58:21,12.074,10.369,6.433,6.585
10/23/10 18:59:21,11.686,10.247,6.433,6.585
10/23/10 19:00:21,11.929,10.320,6.458,6.585
10/23/10 19:01:21,11.977,10.345,6.458,6.585
10/23/10 19:02:21,12.074,10.345,6.484,6.585
10/23/10 19:03:21,11.613,10.271,6.484,6.585
10/23/10 19:04:21,11.832,10.222,6.484,6.585
10/23/10 19:05:21,12.147,10.394,6.509,6.585
10/23/10 19:06:21,12.437,10.614,6.509,6.585
10/23/10 19:07:21,12.509,10.761,6.509,6.585
10/23/10 19:08:21,12.461,10.810,6.535,6.585
10/23/10 19:09:21,12.461,10.761,6.535,6.585
10/23/10 19:10:21,12.727,10.834,6.535,6.585
10/23/10 19:11:21,12.630,10.907,6.535,6.585
10/23/10 19:12:21,13.040,10.980,6.560,6.611
10/23/10 19:13:21,13.546,11.224,6.560,6.611
10/23/10 19:14:21,13.738,11.394,6.585,6.585
10/23/10 19:15:21,13.329,11.321,6.585,6.611
10/23/10 19:16:21,13.185,11.273,6.585,6.611
10/23/10 19:17:21,13.209,11.297,6.611,6.611
10/23/10 19:18:21,12.992,11.297,6.611,6.611
10/23/10 19:19:21,12.992,11.273,6.636,6.611
10/23/10 19:20:21,13.088,11.394,6.636,6.611
10/23/10 19:21:21,13.329,11.516,6.661,6.611
10/23/10 19:22:21,13.473,11.637,6.661,6.611
10/23/10 19:23:21,13.738,11.783,6.661,6.611
10/23/10 19:24:21,13.618,11.807,6.687,6.611
10/23/10 19:25:21,13.930,11.904,6.687,6.611
10/23/10 19:26:21,14.266,12.050,6.687,6.636
10/23/10 19:27:21,14.768,12.147,6.712,6.611
10/23/10 19:28:21,14.984,12.195,6.712,6.636
10/23/10 19:29:21,15.055,12.243,6.737,6.636
10/23/10 19:30:21,14.960,12.364,6.737,6.636
10/23/10 19:31:21,14.960,12.509,6.737,6.636
10/23/10 19:32:21,15.055,12.582,6.763,6.636
10/23/10 19:33:21,14.864,12.558,6.788,6.636
10/23/10 19:34:21,14.577,12.534,6.788,6.636
10/23/10 19:35:21,14.816,12.654,6.788,6.636
10/23/10 19:36:21,15.127,12.847,6.813,6.636
10/23/10 19:37:21,15.199,12.896,6.839,6.636
10/23/10 19:38:21,14.840,12.944,6.839,6.636
10/23/10 19:39:21,14.409,12.751,6.839,6.636
10/23/10 19:40:21,13.642,12.485,6.864,6.661
10/23/10 19:41:21,12.920,12.219,6.864,6.661
10/23/10 19:42:21,12.364,12.025,6.889,6.661
10/23/10 19:43:21,12.001,11.904,6.889,6.661
10/23/10 19:44:21,11.880,11.832,6.914,6.661
10/23/10 19:45:21,11.686,11.710,6.914,6.661
10/23/10 19:46:21,11.734,11.759,6.940,6.661
10/23/10 19:47:21,11.856,11.734,6.940,6.661
10/23/10 19:48:21,12.316,11.783,6.965,6.661
10/23/10 19:49:21,12.195,11.832,6.990,6.687
10/23/10 19:50:21,11.394,11.540,6.990,6.687
10/23/10 19:51:21,11.224,11.419,7.015,6.687
10/23/10 19:52:21,11.783,11.565,7.015,6.687
10/23/10 19:53:21,11.953,11.613,7.041,6.687
10/23/10 19:54:21,12.025,11.540,7.066,6.687
10/23/10 19:55:21,12.243,11.565,7.066,6.687
10/23/10 19:56:21,11.953,11.540,7.091,6.687
10/23/10 19:57:21,11.904,11.565,7.116,6.712
10/23/10 19:58:21,12.268,11.734,7.116,6.712
10/23/10 19:59:21,12.437,11.880,7.142,6.712
10/23/10 20:00:21,12.823,11.953,7.142,6.712
10/23/10 20:01:21,13.281,12.147,7.167,6.712
10/23/10 20:02:21,14.122,12.243,7.167,6.712
10/23/10 20:03:21,14.002,12.292,7.192,6.737
10/23/10 20:04:21,13.594,12.074,7.217,6.737
10/23/10 20:05:21,13.064,11.880,7.242,6.737
10/23/10 20:06:21,12.799,11.734,7.242,6.737
10/23/10 20:07:21,12.751,11.637,7.268,6.737
10/23/10 20:08:21,13.064,11.832,7.268,6.737
10/23/10 20:09:21,12.823,11.807,7.293,6.763
10/23/10 20:10:21,12.195,11.686,7.318,6.737
10/23/10 20:11:21,12.534,11.856,7.318,6.763
10/23/10 20:12:21,12.654,11.880,7.343,6.763
10/23/10 20:13:21,12.678,11.832,7.368,6.763
10/23/10 20:14:21,12.606,11.759,7.368,6.763
10/23/10 20:15:21,12.727,11.710,7.393,6.788
10/23/10 20:16:21,12.992,11.929,7.419,6.788
10/23/10 20:17:21,12.968,12.025,7.419,6.788
10/23/10 20:18:21,13.329,12.147,7.444,6.788
10/23/10 20:19:21,13.762,12.389,7.469,6.788
10/23/10 20:20:21,13.570,12.364,7.469,6.813
10/23/10 20:21:21,13.112,12.243,7.494,6.813
10/23/10 20:22:21,12.509,12.050,7.494,6.813
10/23/10 20:23:21,12.775,12.171,7.519,6.813
10/23/10 20:24:21,13.329,12.316,7.544,6.813
10/23/10 20:25:21,13.810,12.509,7.544,6.839
10/23/10 20:26:21,14.361,12.703,7.569,6.839
10/23/10 20:27:21,14.721,12.871,7.594,6.839
10/23/10 20:28:21,14.792,12.968,7.594,6.839
10/23/10 20:29:21,15.127,13.064,7.619,6.839
10/23/10 20:30:21,15.175,13.064,7.619,6.864
10/23/10 20:31:21,15.151,13.112,7.645,6.864
10/23/10 20:32:21,15.270,13.185,7.670,6.864
10/23/10 20:33:21,15.270,13.329,7.670,6.864
10/23/10 20:34:21,14.936,13.209,7.695,6.889
10/23/10 20:35:21,14.601,13.064,7.695,6.889
10/23/10 20:36:21,14.074,13.112,7.720,6.889
10/23/10 20:37:21,14.649,13.233,7.745,6.889
10/23/10 20:38:21,15.008,13.449,7.745,6.914
10/23/10 20:39:21,15.414,13.594,7.770,6.914
10/23/10 20:40:21,15.438,13.618,7.770,6.914
10/23/10 20:41:21,15.700,13.690,7.795,6.914
10/23/10 20:42:21,16.296,13.834,7.795,6.914
10/23/10 20:43:21,16.463,13.882,7.820,6.940
10/23/10 20:44:21,16.582,13.906,7.845,6.940
10/23/10 20:45:21,16.463,13.906,7.845,6.940
10/23/10 20:46:21,16.392,13.882,7.870,6.940
10/23/10 20:47:21,16.368,13.810,7.870,6.965
10/23/10 20:48:21,16.654,14.002,7.895,6.965
10/23/10 20:49:21,16.987,14.098,7.920,6.965
10/23/10 20:50:21,16.249,13.858,7.920,6.965
10/23/10 20:51:21,15.629,13.546,7.945,6.965
10/23/10 20:52:21,15.438,13.570,7.970,6.990
10/23/10 20:53:21,14.888,13.497,7.970,6.990
10/23/10 20:54:21,14.936,13.425,7.995,6.990
10/23/10 20:55:21,15.175,13.522,7.995,7.015
10/23/10 20:56:21,15.891,13.642,8.020,7.015
10/23/10 20:57:21,16.534,13.834,8.045,7.015
10/23/10 20:58:21,16.915,14.026,8.070,7.015
10/23/10 20:59:21,17.011,14.194,8.070,7.041
10/23/10 21:00:21,16.868,14.194,8.095,7.041
10/23/10 21:01:21,16.249,14.026,8.095,7.041
10/23/10 21:02:21,15.819,13.954,8.120,7.041
10/23/10 21:03:21,15.199,13.906,8.145,7.066
10/23/10 21:04:21,14.840,13.786,8.145,7.066
10/23/10 21:05:21,14.337,13.786,8.170,7.066
10/23/10 21:06:21,13.714,13.594,8.195,7.091
10/23/10 21:07:21,13.642,13.425,8.195,7.091
10/23/10 21:08:21,13.401,13.281,8.220,7.091
10/23/10 21:09:21,13.305,13.185,8.220,7.091
10/23/10 21:10:21,13.401,13.185,8.245,7.116
10/23/10 21:11:21,14.050,13.353,8.270,7.116
10/23/10 21:12:21,13.329,13.161,8.270,7.116
10/23/10 21:13:21,12.582,12.871,8.295,7.116
10/23/10 21:14:21,12.316,12.654,8.319,7.142
10/23/10 21:15:21,11.807,12.461,8.319,7.142
10/23/10 21:16:21,11.516,12.316,8.344,7.142
10/23/10 21:17:21,11.492,12.219,8.369,7.167
10/23/10 21:18:21,12.025,12.558,8.369,7.167
10/23/10 21:19:21,12.944,13.353,8.394,7.167
10/23/10 21:20:21,13.401,13.570,8.419,7.167
10/23/10 21:21:21,14.194,13.906,8.444,7.192
10/23/10 21:22:21,14.529,14.002,8.444,7.192
10/23/10 21:23:21,14.745,14.266,8.469,7.192
10/23/10 21:24:21,14.361,14.098,8.494,7.192
10/23/10 21:25:21,13.954,13.762,8.494,7.217
10/23/10 21:26:21,14.050,13.522,8.519,7.217
10/23/10 21:27:21,13.762,13.281,8.543,7.217
10/23/10 21:28:21,13.473,13.088,8.543,7.242
10/23/10 21:29:21,12.896,12.847,8.568,7.242
10/23/10 21:30:21,12.195,12.582,8.593,7.242
10/23/10 21:31:21,11.589,12.316,8.593,7.268
10/23/10 21:32:21,11.127,12.074,8.618,7.268
10/23/10 21:33:21,10.883,11.904,8.643,7.268
10/23/10 21:34:21,10.834,11.832,8.643,7.293
10/23/10 21:35:21,10.614,11.710,8.668,7.293
10/23/10 21:36:21,10.565,11.589,8.693,7.293
10/23/10 21:37:21,10.785,11.516,8.693,7.293
10/23/10 21:38:21,10.883,11.516,8.717,7.318
10/23/10 21:39:21,11.053,11.637,8.717,7.318
10/23/10 21:40:21,11.321,11.977,8.742,7.318
10/23/10 21:41:21,11.053,12.074,8.767,7.343
10/23/10 21:42:21,10.736,11.832,8.767,7.343
10/23/10 21:43:21,10.980,11.759,8.792,7.343
10/23/10 21:44:21,11.637,12.171,8.817,7.368
10/23/10 21:45:21,12.968,13.064,8.817,7.368
10/23/10 21:46:21,13.858,13.786,8.841,7.368
10/23/10 21:47:21,14.074,14.170,8.841,7.393
10/23/10 21:48:21,13.978,14.242,8.866,7.393
10/23/10 21:49:21,13.137,13.858,8.866,7.393
10/23/10 21:50:21,12.751,13.425,8.891,7.393
10/23/10 21:51:21,12.074,13.040,8.891,7.419
10/23/10 21:52:21,11.832,12.799,8.916,7.419
10/23/10 21:53:21,11.589,12.582,8.941,7.444
10/23/10 21:54:21,11.346,12.389,8.941,7.444
10/23/10 21:55:21,11.321,12.292,8.965,7.444
10/23/10 21:56:21,11.370,12.389,8.965,7.469
10/23/10 21:57:21,10.858,12.195,8.990,7.469
10/23/10 21:58:21,10.810,12.001,8.990,7.469
10/23/10 21:59:21,10.883,11.904,8.990,7.469
10/23/10 22:00:21,11.053,11.832,9.015,7.494
10/23/10 22:01:21,11.370,11.904,9.015,7.494
10/23/10 22:02:21,11.419,11.880,9.040,7.519
10/23/10 22:03:21,11.102,11.759,9.040,7.519
10/23/10 22:04:21,11.856,11.904,9.064,7.519
10/23/10 22:05:21,13.016,12.630,9.064,7.544
10/23/10 22:06:21,13.257,12.896,9.064,7.544
10/23/10 22:07:21,14.098,13.305,9.089,7.544
10/23/10 22:08:21,15.700,14.026,9.089,7.569
10/23/10 22:09:21,17.724,14.816,9.114,7.569
10/23/10 22:10:21,19.127,15.414,9.114,7.569
10/23/10 22:11:21,20.031,15.867,9.139,7.569
10/23/10 22:12:21,20.603,16.225,9.139,7.594
10/23/10 22:13:21,20.793,16.415,9.139,7.594
10/23/10 22:14:21,20.746,16.582,9.139,7.594
10/23/10 22:15:21,20.555,16.439,9.163,7.619
10/23/10 22:16:21,20.555,16.725,9.163,7.619
10/23/10 22:17:21,19.865,16.392,9.188,7.619
10/23/10 22:18:21,19.674,16.511,9.188,7.645
10/23/10 22:19:21,19.555,16.392,9.213,7.645
10/23/10 22:20:21,20.698,16.773,9.213,7.645
10/23/10 22:21:21,21.294,17.106,9.213,7.645
10/23/10 22:22:21,20.341,17.296,9.238,7.670
10/23/10 22:23:21,20.198,17.391,9.238,7.670
10/23/10 22:24:21,20.388,17.510,9.238,7.670
10/23/10 22:25:21,20.269,17.629,9.262,7.695
10/23/10 22:26:21,19.984,17.724,9.262,7.695
10/23/10 22:27:21,20.174,17.843,9.262,7.695
10/23/10 22:28:21,20.913,17.962,9.262,7.720
10/23/10 22:29:21,19.603,17.391,9.287,7.720
10/23/10 22:30:21,18.010,16.796,9.287,7.720
10/23/10 22:31:21,17.582,16.582,9.287,7.720
10/23/10 22:32:21,17.201,16.272,9.312,7.745
10/23/10 22:33:21,15.867,15.915,9.312,7.745
10/23/10 22:34:21,15.485,15.605,9.312,7.745
10/23/10 22:35:21,15.819,15.652,9.336,7.770
10/23/10 22:36:21,15.581,15.605,9.336,7.770
10/23/10 22:37:21,15.533,15.461,9.361,7.770
10/23/10 22:38:21,16.463,15.772,9.361,7.770
10/23/10 22:39:21,17.819,16.153,9.361,7.795
10/23/10 22:40:21,18.343,16.487,9.386,7.795
10/23/10 22:41:21,18.557,16.630,9.386,7.795
10/23/10 22:42:21,19.579,16.820,9.386,7.820
10/23/10 22:43:21,21.079,17.058,9.410,7.820
10/23/10 22:44:21,22.274,17.391,9.410,7.820
10/23/10 22:45:21,22.465,17.558,9.435,7.845
10/23/10 22:46:21,21.748,17.605,9.435,7.845
10/23/10 22:47:21,19.436,17.011,9.460,7.845
10/23/10 22:48:21,17.344,16.392,9.460,7.870
10/23/10 22:49:21,18.652,16.511,9.460,7.870
10/23/10 22:50:21,20.746,17.058,9.485,7.870
10/23/10 22:51:21,20.698,17.177,9.485,7.870
10/23/10 22:52:21,19.532,16.654,9.509,7.870
10/23/10 22:53:21,17.582,16.129,9.509,7.895
10/23/10 22:54:21,16.368,15.652,9.534,7.895
10/23/10 22:55:21,15.819,15.414,9.534,7.895
10/23/10 22:56:21,16.106,15.414,9.558,7.920
10/23/10 22:57:21,17.724,15.772,9.558,7.920
10/23/10 22:58:21,18.652,16.177,9.558,7.920
10/23/10 22:59:21,17.201,15.939,9.583,7.945
10/23/10 23:00:21,15.939,15.533,9.583,7.945
10/23/10 23:01:21,15.318,15.175,9.608,7.945
10/23/10 23:02:21,14.840,14.936,9.608,7.945
10/23/10 23:03:21,16.368,15.103,9.632,7.970
10/23/10 23:04:21,17.701,15.724,9.632,7.970
10/23/10 23:05:21,19.175,16.225,9.657,7.970
10/23/10 23:06:21,20.889,16.725,9.657,7.995
10/23/10 23:07:21,22.561,17.177,9.682,7.995
10/23/10 23:08:21,23.232,17.510,9.682,7.995
10/23/10 23:09:21,22.609,17.629,9.706,7.995
10/23/10 23:10:21,21.103,17.510,9.706,7.995
10/23/10 23:11:21,19.294,17.034,9.731,8.020
10/23/10 23:12:21,19.722,17.058,9.731,8.020
10/23/10 23:13:21,21.437,17.368,9.731,8.045
10/23/10 23:14:21,23.472,17.677,9.756,8.045
10/23/10 23:15:21,23.424,17.701,9.756,8.045
10/23/10 23:16:21,22.872,17.629,9.780,8.045
10/23/10 23:17:21,22.824,17.843,9.780,8.070
10/23/10 23:18:21,22.561,18.010,9.805,8.070
10/23/10 23:19:21,22.944,18.033,9.805,8.070
10/23/10 23:20:21,23.713,18.129,9.829,8.095
10/23/10 23:21:21,23.304,18.295,9.829,8.095
10/23/10 23:22:21,23.136,18.319,9.854,8.095
10/23/10 23:23:21,22.753,18.366,9.854,8.095
10/23/10 23:24:21,22.034,18.319,9.854,8.120
10/23/10 23:25:21,22.130,18.343,9.879,8.120
10/23/10 23:26:21,22.417,18.414,9.879,8.120
10/23/10 23:27:21,21.103,18.033,9.903,8.120
10/23/10 23:28:21,21.652,17.938,9.903,8.145
10/23/10 23:29:21,21.056,17.605,9.903,8.145
10/23/10 23:30:21,20.674,17.368,9.928,8.145
10/23/10 23:31:21,19.888,17.177,9.928,8.170
10/23/10 23:32:21,19.032,16.868,9.952,8.170
10/23/10 23:33:21,19.674,16.987,9.952,8.170
10/23/10 23:34:21,21.246,17.368,9.977,8.170
10/23/10 23:35:21,22.465,17.701,9.977,8.195
10/23/10 23:36:21,24.074,18.033,9.977,8.195
10/23/10 23:37:21,25.016,18.319,10.001,8.195
10/23/10 23:38:21,25.089,18.438,10.001,8.220
10/23/10 23:39:21,24.122,18.580,10.026,8.220
10/23/10 23:40:21,23.521,18.366,10.026,8.245
10/23/10 23:41:21,23.208,18.414,10.026,8.245
10/23/10 23:42:21,23.208,18.509,10.051,8.245
10/23/10 23:43:21,23.833,18.604,10.051,8.245
10/23/10 23:44:21,25.307,18.794,10.075,8.245
10/23/10 23:45:21,26.378,18.913,10.075,8.270
10/23/10 23:46:21,27.481,19.103,10.100,8.270
10/23/10 23:47:21,28.345,19.294,10.100,8.295
10/23/10 23:48:21,28.270,19.413,10.124,8.295
10/23/10 23:49:21,27.801,19.460,10.124,8.295
10/23/10 23:50:21,27.751,19.436,10.149,8.295
10/23/10 23:51:21,27.875,19.460,10.149,8.319
10/23/10 23:52:21,27.038,19.199,10.173,8.319
10/23/10 23:53:21,26.965,19.175,10.173,8.319
10/23/10 23:54:21,27.382,19.246,10.173,8.319
10/23/10 23:55:21,27.604,19.365,10.198,8.344
10/23/10 23:56:21,28.419,19.484,10.198,8.344
10/23/10 23:57:21,28.147,19.579,10.222,8.344
10/23/10 23:58:21,28.295,19.651,10.222,8.344
10/23/10 23:59:21,27.259,19.651,10.247,8.369
10/24/10 00:00:21,27.038,19.674,10.247,8.369
10/24/10 00:01:21,27.628,19.722,10.247,8.369
10/24/10 00:02:21,27.456,19.793,10.271,8.394
10/24/10 00:03:21,27.751,19.746,10.271,8.394
10/24/10 00:04:21,27.702,19.770,10.296,8.394
10/24/10 00:05:21,28.072,19.793,10.296,8.419
10/24/10 00:06:21,28.642,19.841,10.320,8.419
10/24/10 00:07:21,29.115,19.865,10.320,8.419
10/24/10 00:08:21,30.293,19.912,10.320,8.444
10/24/10 00:09:21,30.192,19.912,10.345,8.444
10/24/10 00:10:21,29.815,19.936,10.369,8.444
10/24/10 00:11:21,29.565,19.984,10.369,8.444
10/24/10 00:12:21,29.240,19.984,10.394,8.469
10/24/10 00:13:21,28.816,19.984,10.394,8.469
10/24/10 00:14:21,28.543,19.984,10.394,8.469
10/24/10 00:15:21,27.628,19.936,10.418,8.469
10/24/10 00:16:21,27.579,19.817,10.418,8.494
10/24/10 00:17:21,26.646,19.770,10.443,8.494
10/24/10 00:18:21,26.109,19.722,10.443,8.494
10/24/10 00:19:21,26.353,19.674,10.467,8.494
10/24/10 00:20:21,27.284,19.651,10.467,8.519
10/24/10 00:21:21,28.245,19.722,10.492,8.519
10/24/10 00:22:21,26.475,19.770,10.492,8.519
10/24/10 00:23:21,25.695,19.674,10.516,8.543
10/24/10 00:24:21,26.280,19.627,10.516,8.543
10/24/10 00:25:21,26.989,19.603,10.541,8.543
10/24/10 00:26:21,27.974,19.627,10.541,8.568
10/24/10 00:27:21,28.444,19.722,10.565,8.568
10/24/10 00:28:21,26.549,19.770,10.565,8.568
10/24/10 00:29:21,26.036,19.627,10.590,8.568
10/24/10 00:30:21,26.378,19.603,10.590,8.593
10/24/10 00:31:21,26.036,19.603,10.614,8.593
10/24/10 00:32:21,26.012,19.555,10.614,8.593
10/24/10 00:33:21,25.695,19.484,10.614,8.618
10/24/10 00:34:21,26.182,19.484,10.638,8.618
10/24/10 00:35:21,26.671,19.508,10.663,8.618
10/24/10 00:36:21,27.087,19.532,10.663,8.643
10/24/10 00:37:21,27.358,19.508,10.663,8.643
10/24/10 00:38:21,28.097,19.436,10.687,8.643
10/24/10 00:39:21,28.642,19.436,10.687,8.643
10/24/10 00:40:21,28.965,19.436,10.712,8.668
10/24/10 00:41:21,28.617,19.436,10.712,8.668
10/24/10 00:42:21,28.419,19.413,10.736,8.668
10/24/10 00:43:21,27.998,19.341,10.736,8.693
10/24/10 00:44:21,26.940,19.270,10.761,8.693
10/24/10 00:45:21,26.940,19.175,10.761,8.717
10/24/10 00:46:21,26.842,19.151,10.785,8.693
10/24/10 00:47:21,26.891,19.151,10.785,8.717
10/24/10 00:48:21,26.500,19.103,10.785,8.717
10/24/10 00:49:21,26.916,19.056,10.810,8.717
10/24/10 00:50:21,26.720,19.008,10.810,8.742
10/24/10 00:51:21,26.426,18.961,10.834,8.742
10/24/10 00:52:21,26.475,18.937,10.834,8.742
10/24/10 00:53:21,27.038,18.937,10.858,8.767
10/24/10 00:54:21,27.604,18.985,10.858,8.767
10/24/10 00:55:21,27.702,19.032,10.858,8.767
10/24/10 00:56:21,27.505,19.008,10.883,8.792
10/24/10 00:57:21,27.604,18.985,10.907,8.792
10/24/10 00:58:21,27.063,18.985,10.907,8.792
10/24/10 00:59:21,26.769,18.961,10.907,8.817
10/24/10 01:00:21,26.402,18.866,10.932,8.817
10/24/10 01:01:21,25.793,18.675,10.932,8.817
10/24/10 01:02:21,25.744,18.557,10.956,8.841
10/24/10 01:03:21,25.963,18.557,10.956,8.841
10/24/10 01:04:21,26.134,18.580,10.956,8.841
10/24/10 01:05:21,25.647,18.557,10.980,8.841
10/24/10 01:06:21,25.331,18.438,10.980,8.866
10/24/10 01:07:21,25.623,18.390,11.005,8.866
10/24/10 01:08:21,26.549,18.461,11.005,8.866
10/24/10 01:09:21,26.402,18.557,11.029,8.891
10/24/10 01:10:21,26.695,18.533,11.029,8.891
10/24/10 01:11:21,26.989,18.557,11.053,8.891
10/24/10 01:12:21,26.256,18.557,11.053,8.916
10/24/10 01:13:21,25.501,18.485,11.053,8.916
10/24/10 01:14:21,25.574,18.461,11.078,8.916
10/24/10 01:15:21,25.258,18.438,11.078,8.916
10/24/10 01:16:21,24.581,18.414,11.078,8.941
10/24/10 01:17:21,24.557,18.390,11.102,8.941
10/24/10 01:18:21,24.002,18.366,11.102,8.941
10/24/10 01:19:21,23.930,18.247,11.127,8.965
10/24/10 01:20:21,24.508,18.224,11.127,8.965
10/24/10 01:21:21,25.283,18.247,11.127,8.965
10/24/10 01:22:21,25.355,18.247,11.151,8.990
10/24/10 01:23:21,24.944,18.152,11.151,8.990
10/24/10 01:24:21,23.569,17.938,11.175,8.990
10/24/10 01:25:21,21.318,17.463,11.175,9.015
10/24/10 01:26:21,19.270,17.011,11.175,9.015
10/24/10 01:27:21,19.056,16.773,11.200,9.015
10/24/10 01:28:21,19.770,16.654,11.200,9.015
10/24/10 01:29:21,20.484,16.654,11.224,9.040
10/24/10 01:30:21,19.175,16.511,11.224,9.040
10/24/10 01:31:21,17.891,16.201,11.224,9.040
10/24/10 01:32:21,17.439,16.010,11.224,9.064
