"Date","Time, GMT+11:00","Rain, mm (SEN S/N: 668163)","Temp, ¡C (SEN S/N: 684635)","Temp, ¡C (SEN S/N: 684636)","Temp, ¡C (SEN S/N: 684637)","Temp, ¡C (SEN S/N: 684638)","Temp, ¡C (SEN S/N: 699195)","RH, % (SEN S/N: 699195)","DewPt, ¡C (SEN S/N: 699195)","PAR, uE (SEN S/N: 700672)"
23-11-2004,16:08:05,0.00,9.534,8.120,11.419,30.495,14.09,13.25,-13.7,1766.2
23-11-2004,17:08:05,0.00,9.977,8.394,11.856,25.525,13.32,22.75,-7.5,1378.7
23-11-2004,18:08:05,0.00,10.345,8.668,12.074,19.793,12.16,22.25,-8.8,998.7
23-11-2004,19:08:05,0.00,10.590,8.916,12.050,12.968,10.21,32.25,-5.6,506.2
23-11-2004,20:08:05,0.00,10.687,9.139,11.783,9.312,8.23,48.75,-1.9,116.2
23-11-2004,21:08:05,0.00,10.663,9.287,11.346,6.051,5.81,72.75,1.3,1.2
23-11-2004,22:08:05,0.00,10.492,9.386,10.785,5.257,4.57,92.75,3.5,1.2
23-11-2004,23:08:05,0.00,10.247,9.410,10.222,6.585,4.99,94.25,4.1,1.2
24-11-2004,00:08:05,0.00,9.977,9.361,9.829,5.128,3.31,95.75,2.7,1.2
24-11-2004,01:08:05,0.00,9.731,9.287,9.460,3.142,4.15,58.75,-3.2,1.2
24-11-2004,02:08:05,0.00,9.485,9.213,9.015,2.530,4.99,12.25,-21.8,1.2
24-11-2004,03:08:05,0.00,9.213,9.089,8.593,1.832,5.40,1.00,-46.7,1.2
24-11-2004,04:08:05,0.00,8.941,8.965,8.195,1.289,5.40,1.00,-46.7,1.2
24-11-2004,05:08:05,0.00,8.668,8.841,7.795,0.273,4.57,1.00,-47.2,1.2
24-11-2004,06:08:05,0.00,8.394,8.693,7.419,-0.143,4.57,1.00,-47.2,13.7
24-11-2004,07:08:05,0.00,8.120,8.543,7.041,0.989,7.43,1.00,-45.4,268.7
24-11-2004,08:08:05,0.00,7.870,8.369,6.864,3.301,12.55,1.00,-42.3,736.2
24-11-2004,09:08:05,0.00,7.720,8.220,7.142,10.173,13.32,1.00,-41.8,1186.2
24-11-2004,10:08:05,0.00,7.770,8.095,7.795,19.532,13.70,1.00,-41.6,1568.7
24-11-2004,11:08:05,0.00,8.020,8.020,8.693,33.131,14.85,1.25,-38.8,1861.2
24-11-2004,12:08:05,0.00,8.419,8.045,9.632,37.618,14.09,14.25,-12.8,2051.2
24-11-2004,13:08:05,0.00,8.941,8.145,10.663,39.177,14.47,18.25,-9.4,2131.2
24-11-2004,14:08:05,0.00,9.485,8.344,11.589,38.756,14.47,25.25,-5.2,2098.7
24-11-2004,15:08:05,0.00,10.051,8.568,12.364,36.606,15.23,22.25,-6.2,1983.7
24-11-2004,16:08:05,0.00,10.565,8.841,12.896,31.919,15.23,23.25,-5.6,1731.2
24-11-2004,17:08:05,0.00,11.005,9.139,13.209,26.720,14.47,32.75,-1.7,1416.2
24-11-2004,18:08:05,0.00,11.321,9.410,13.305,19.960,13.70,45.25,2.1,956.2
24-11-2004,19:08:05,0.00,11.492,9.682,13.112,13.858,11.77,58.25,3.9,561.2
24-11-2004,20:08:05,0.00,11.565,9.879,12.751,10.149,8.63,84.25,6.1,138.7
24-11-2004,21:08:05,0.00,11.492,10.001,12.268,7.318,6.62,95.25,5.9,1.2
24-11-2004,22:08:05,0.00,11.297,10.100,11.686,7.318,7.03,96.25,6.5,1.2
24-11-2004,23:08:05,0.00,11.053,10.100,11.175,6.864,4.57,96.25,4.0,1.2
25-11-2004,00:08:05,0.00,10.785,10.051,10.736,3.009,4.15,96.75,3.7,1.2
25-11-2004,01:08:05,0.00,10.516,9.977,10.173,1.262,4.99,1.25,-44.9,1.2
25-11-2004,02:08:05,0.00,10.198,9.879,9.583,0.246,5.40,1.00,-46.7,1.2
25-11-2004,03:08:05,0.00,9.829,9.731,9.015,-0.311,5.81,1.00,-46.4,1.2
25-11-2004,04:08:05,0.00,9.485,9.583,8.469,0.218,5.81,60.25,-1.3,1.2
25-11-2004,05:08:05,0.00,9.114,9.386,8.045,1.071,7.03,64.75,0.9,1.2
25-11-2004,06:08:05,0.00,8.817,9.188,7.695,0.907,6.62,50.25,-3.0,16.2
25-11-2004,07:08:05,0.00,8.543,9.015,7.444,2.690,10.99,32.25,-5.0,293.7
25-11-2004,08:08:05,0.00,8.295,8.817,7.393,5.898,12.16,27.75,-5.9,738.7
25-11-2004,09:08:05,0.00,8.195,8.668,7.745,11.734,13.32,32.25,-2.9,1181.2
25-11-2004,10:08:05,0.00,8.295,8.543,8.444,19.912,14.47,22.75,-6.5,1566.2
25-11-2004,11:08:05,0.00,8.568,8.494,9.435,35.395,16.00,15.75,-10.0,1861.2
25-11-2004,12:08:05,0.00,9.040,8.519,10.565,42.001,17.14,17.25,-7.9,2048.7
25-11-2004,13:08:05,0.00,9.632,8.668,11.759,46.035,16.76,25.25,-3.2,2173.7
25-11-2004,14:08:05,0.00,10.296,8.866,12.847,46.834,17.14,31.25,-0.0,2151.2
25-11-2004,15:08:05,0.00,10.980,9.163,13.786,45.061,17.52,31.75,0.5,2071.2
25-11-2004,16:08:05,0.00,11.589,9.485,14.433,41.502,17.90,29.25,-0.3,1878.7
25-11-2004,17:08:05,0.00,12.122,9.854,14.864,35.958,17.90,26.75,-1.5,1611.2
25-11-2004,18:08:05,0.00,12.558,10.198,15.079,25.040,16.00,34.25,0.3,776.2
25-11-2004,19:08:05,0.00,12.823,10.516,14.840,18.366,16.00,36.25,1.0,533.7
25-11-2004,20:08:05,0.00,12.871,10.785,14.385,14.050,12.93,51.25,3.1,143.7
25-11-2004,21:08:05,0.00,12.799,10.956,13.834,10.247,11.38,58.75,3.6,1.2
25-11-2004,22:08:05,0.00,12.606,11.053,13.185,7.594,10.21,59.25,2.6,1.2
25-11-2004,23:08:05,0.00,12.316,11.078,12.509,6.433,9.42,65.75,3.3,1.2
26-11-2004,00:08:05,0.00,11.977,11.053,11.856,5.719,9.82,52.75,0.6,1.2
26-11-2004,01:08:05,0.00,11.613,10.956,11.297,5.205,9.82,46.25,-1.2,1.2
26-11-2004,02:08:05,0.00,11.273,10.810,10.810,4.584,6.22,51.25,-3.1,1.2
26-11-2004,03:08:05,0.00,10.956,10.663,10.369,4.115,9.82,28.25,-7.7,1.2
26-11-2004,04:08:05,0.00,10.638,10.516,9.977,4.063,9.42,38.75,-3.9,1.2
26-11-2004,05:08:05,0.00,10.369,10.345,9.632,4.869,9.82,52.25,0.5,1.2
26-11-2004,06:08:05,0.00,10.100,10.198,9.435,5.821,10.60,41.25,-2.0,16.2
26-11-2004,07:08:05,0.00,9.903,10.026,9.312,7.116,12.16,41.75,-0.4,288.7
26-11-2004,08:08:05,0.00,9.756,9.879,9.312,8.742,12.93,37.75,-1.1,733.7
26-11-2004,09:08:05,0.00,9.706,9.756,9.534,15.055,13.70,32.25,-2.6,1171.2
26-11-2004,10:08:05,0.00,9.756,9.682,10.001,21.724,14.85,24.75,-5.1,1558.7
26-11-2004,11:08:05,0.00,9.952,9.632,10.687,37.398,15.23,23.25,-5.6,1853.7
26-11-2004,12:08:05,0.00,10.296,9.657,11.492,42.505,16.38,21.25,-5.8,2046.2
26-11-2004,13:08:05,0.00,10.712,9.756,12.364,44.196,17.14,15.25,-9.5,2131.2
26-11-2004,14:08:05,0.00,11.200,9.928,13.112,44.165,17.14,17.75,-7.5,2113.7
26-11-2004,15:08:05,0.00,11.662,10.124,13.714,43.013,18.28,10.75,-13.0,2011.2
26-11-2004,16:08:05,0.00,12.074,10.369,14.194,38.143,18.66,13.75,-9.6,1671.2
26-11-2004,17:08:05,0.00,12.461,10.614,14.649,32.304,18.66,14.75,-8.7,1351.2
26-11-2004,18:08:05,0.00,12.799,10.858,14.840,25.089,17.90,16.75,-7.7,1008.7
26-11-2004,19:08:05,0.00,13.016,11.102,14.745,17.891,17.14,21.25,-5.2,556.2
26-11-2004,20:08:05,0.00,13.064,11.273,14.385,13.666,14.85,25.75,-4.6,136.2
26-11-2004,21:08:05,0.00,12.992,11.419,13.858,10.541,12.16,36.75,-2.2,1.2
26-11-2004,22:08:05,0.00,12.799,11.492,13.281,8.344,11.77,34.25,-3.5,1.2
26-11-2004,23:08:05,0.00,12.558,11.492,12.703,7.167,12.55,22.75,-8.2,1.2
27-11-2004,00:08:05,0.00,12.268,11.443,12.147,6.484,10.99,25.25,-8.1,1.2
27-11-2004,01:08:05,0.00,11.953,11.346,11.637,6.102,8.63,31.25,-7.4,1.2
27-11-2004,02:08:05,0.00,11.637,11.224,11.200,5.949,10.60,17.25,-13.2,1.2
27-11-2004,03:08:05,0.00,11.346,11.102,10.858,5.591,12.93,12.75,-15.1,1.2
27-11-2004,04:08:05,0.00,11.102,10.932,10.541,6.153,13.32,11.75,-15.7,1.2
27-11-2004,05:08:05,0.00,10.858,10.785,10.296,7.293,14.09,10.25,-16.8,1.2
27-11-2004,06:08:05,0.00,10.663,10.663,10.149,7.920,14.09,11.25,-15.7,16.2
27-11-2004,07:08:05,0.00,10.492,10.516,10.051,8.519,14.85,10.75,-15.6,233.7
27-11-2004,08:08:05,0.00,10.369,10.394,10.051,10.247,16.38,9.75,-15.6,623.7
27-11-2004,09:08:05,0.00,10.320,10.296,10.198,16.844,17.52,7.25,-18.3,1158.7
27-11-2004,10:08:05,0.00,10.369,10.222,10.590,21.700,18.28,4.25,-23.8,1131.2
27-11-2004,11:08:05,0.00,10.516,10.173,11.053,31.484,17.52,7.75,-17.5,1336.2
27-11-2004,12:08:05,0.00,10.736,10.198,11.565,25.744,18.28,3.25,-26.8,956.2
27-11-2004,13:08:05,0.00,10.956,10.247,11.856,31.765,19.42,4.25,-23.0,1543.7
27-11-2004,14:08:05,0.00,11.175,10.320,12.243,33.495,18.66,8.75,-15.2,1366.2
27-11-2004,15:08:05,0.00,11.419,10.418,12.654,28.742,19.04,8.75,-14.9,1026.2
27-11-2004,16:08:05,0.00,11.662,10.541,12.896,25.550,18.66,6.75,-18.3,801.2
27-11-2004,17:08:05,0.00,11.856,10.687,12.968,19.984,18.66,3.25,-26.5,383.7
27-11-2004,18:08:05,0.00,11.953,10.810,12.896,19.508,19.04,3.75,-24.7,373.7
27-11-2004,19:08:05,0.00,12.001,10.907,12.799,18.247,18.28,5.25,-21.4,316.2
27-11-2004,20:08:05,0.00,12.001,10.980,12.703,14.098,17.52,4.75,-23.1,53.7
27-11-2004,21:08:05,0.00,11.977,11.029,12.461,13.185,16.76,10.75,-14.1,1.2
27-11-2004,22:08:05,0.00,11.880,11.029,12.195,12.098,15.62,8.25,-18.2,1.2
27-11-2004,23:08:05,0.00,11.759,11.029,11.929,11.200,16.38,5.25,-22.8,1.2
28-11-2004,00:08:05,0.00,11.613,11.005,11.710,11.443,16.76,2.75,-29.6,1.2
28-11-2004,01:08:05,0.00,11.492,10.980,11.516,11.394,17.52,1.00,-39.3,1.2
28-11-2004,02:08:05,0.00,11.370,10.907,11.321,11.516,16.76,2.25,-31.7,1.2
28-11-2004,03:08:05,0.00,11.248,10.858,11.200,10.443,15.62,5.75,-22.3,1.2
28-11-2004,04:08:05,0.00,11.127,10.785,11.029,9.361,16.38,4.75,-23.9,1.2
28-11-2004,05:08:05,0.00,11.029,10.736,10.883,9.632,16.76,3.25,-27.8,1.2
28-11-2004,06:08:05,0.00,10.907,10.663,10.761,9.903,16.76,2.25,-31.7,13.7
28-11-2004,07:08:05,0.00,10.810,10.590,10.638,10.761,17.14,2.25,-31.4,288.7
28-11-2004,08:08:05,0.00,10.712,10.516,10.614,12.025,17.90,1.75,-33.5,728.7
28-11-2004,09:08:05,0.00,10.663,10.443,10.761,18.485,18.28,2.75,-28.6,1188.7
28-11-2004,10:08:05,0.00,10.736,10.418,11.127,24.098,19.42,1.00,-38.1,1591.2
28-11-2004,11:08:05,0.00,10.907,10.394,11.710,36.146,19.81,2.25,-29.7,1791.2
28-11-2004,12:08:05,0.00,11.175,10.443,12.268,38.226,20.19,2.75,-27.3,1938.7
28-11-2004,13:08:05,0.00,11.467,10.516,12.799,40.949,19.81,4.75,-21.5,1953.7
28-11-2004,14:08:05,0.00,11.783,10.638,13.329,38.616,20.57,6.75,-16.9,1893.7
28-11-2004,15:08:05,0.00,12.098,10.785,13.738,40.171,20.57,3.75,-23.6,1931.2
28-11-2004,16:08:05,0.00,12.389,10.956,14.074,31.306,20.19,4.25,-22.5,1258.7
28-11-2004,17:08:05,0.00,12.630,11.127,14.194,30.444,19.81,5.25,-20.3,1391.2
28-11-2004,18:08:05,0.00,12.823,11.297,14.266,24.895,19.81,4.75,-21.5,1038.7
28-11-2004,19:08:05,0.00,12.944,11.443,14.194,18.010,18.28,7.75,-16.9,578.7
28-11-2004,20:08:05,0.00,12.944,11.565,13.906,14.002,16.00,10.75,-14.7,158.7
28-11-2004,21:08:05,0.00,12.896,11.662,13.497,11.102,14.47,11.25,-15.4,1.2
28-11-2004,22:08:05,0.00,12.727,11.686,13.040,9.583,13.70,17.75,-10.4,1.2
28-11-2004,23:08:05,0.00,12.509,11.686,12.582,8.568,12.93,25.25,-6.5,1.2
29-11-2004,00:08:05,0.00,12.292,11.637,12.171,8.295,12.16,31.75,-4.1,1.2
29-11-2004,01:08:05,0.00,12.050,11.565,11.807,7.619,11.77,39.25,-1.6,1.2
29-11-2004,02:08:05,0.00,11.832,11.467,11.492,8.419,12.16,37.75,-1.8,1.2
29-11-2004,03:08:05,0.00,11.613,11.346,11.273,8.120,11.77,31.25,-4.7,1.2
29-11-2004,04:08:05,0.00,11.443,11.248,11.078,7.569,12.16,16.25,-12.7,1.2
29-11-2004,05:08:05,0.00,11.273,11.127,10.883,7.192,12.16,6.75,-23.0,1.2
29-11-2004,06:08:05,0.00,11.102,11.029,10.663,5.924,9.82,11.25,-19.0,18.7
29-11-2004,07:08:05,0.00,10.956,10.932,10.418,6.255,12.93,3.75,-28.9,306.2
29-11-2004,08:08:05,0.00,10.785,10.810,10.271,8.344,15.62,1.00,-40.4,751.2
29-11-2004,09:08:05,0.00,10.687,10.712,10.492,15.963,16.76,1.00,-39.7,1188.7
29-11-2004,10:08:05,0.00,10.736,10.614,10.980,22.369,17.52,1.00,-39.3,1576.2
29-11-2004,11:08:05,0.00,10.907,10.565,11.759,39.715,18.66,1.00,-38.6,1876.2
29-11-2004,12:08:05,0.00,11.248,10.590,12.558,43.525,17.90,1.00,-39.0,1883.7
29-11-2004,13:08:05,0.00,11.662,10.687,13.353,43.738,17.90,1.75,-33.5,2036.2
29-11-2004,14:08:05,0.00,12.074,10.834,13.954,45.405,17.52,13.25,-11.0,1961.2
29-11-2004,15:08:05,0.00,12.485,11.005,14.481,42.803,17.90,9.25,-15.1,1893.7
29-11-2004,16:08:05,0.00,12.847,11.224,14.816,37.921,17.90,5.25,-21.7,1648.7
29-11-2004,17:08:05,0.00,13.161,11.443,14.936,31.459,17.90,7.25,-18.0,1303.7
29-11-2004,18:08:05,0.00,13.353,11.662,14.864,25.744,17.52,5.75,-20.9,1061.2
29-11-2004,19:08:05,0.00,13.425,11.832,14.673,17.843,15.62,9.75,-16.2,531.2
29-11-2004,20:08:05,0.00,13.425,11.977,14.314,13.714,14.09,15.25,-11.9,98.7
29-11-2004,21:08:05,0.00,13.305,12.050,13.810,11.175,13.70,16.75,-11.1,1.2
29-11-2004,22:08:05,0.00,13.112,12.074,13.329,11.102,14.09,11.75,-15.1,1.2
29-11-2004,23:08:05,0.00,12.871,12.050,12.920,11.589,14.09,9.25,-18.0,1.2
30-11-2004,00:08:05,0.00,12.654,11.977,12.606,11.297,13.70,14.75,-12.7,1.2
30-11-2004,01:08:05,0.00,12.437,11.904,12.316,10.467,14.47,15.25,-11.6,1.2
30-11-2004,02:08:05,0.00,12.243,11.807,12.098,10.858,14.47,13.75,-12.9,1.2
30-11-2004,03:08:05,0.00,12.074,11.710,11.880,11.053,14.47,13.75,-12.9,1.2
30-11-2004,04:08:05,0.00,11.929,11.613,11.710,10.834,14.09,13.75,-13.2,1.2
30-11-2004,05:08:05,0.00,11.783,11.540,11.565,10.810,14.85,14.25,-12.2,1.2
30-11-2004,06:08:05,0.00,11.662,11.443,11.443,11.248,14.47,15.75,-11.2,8.7
30-11-2004,07:08:05,0.00,11.565,11.346,11.346,12.171,14.47,18.25,-9.4,136.2
30-11-2004,08:08:05,0.00,11.467,11.273,11.321,13.233,14.85,22.75,-6.2,426.2
30-11-2004,09:08:05,0.00,11.419,11.200,11.394,18.129,15.62,23.25,-5.3,996.2
30-11-2004,10:08:05,0.00,11.419,11.151,11.613,23.040,15.62,25.25,-4.2,1283.7
30-11-2004,11:08:05,0.00,11.492,11.102,11.977,28.493,16.38,19.25,-7.1,1261.2
30-11-2004,12:08:05,0.00,11.637,11.102,12.413,41.036,17.14,11.75,-12.7,1906.2
30-11-2004,13:08:05,0.00,11.880,11.151,13.040,46.738,19.04,7.75,-16.3,2203.7
30-11-2004,14:08:05,0.00,12.219,11.224,13.594,46.385,19.81,6.75,-17.4,2181.2
30-11-2004,15:08:05,0.00,12.534,11.370,14.026,33.783,18.66,8.25,-15.9,1126.2
30-11-2004,16:08:05,0.00,12.823,11.516,14.122,22.968,19.04,4.75,-22.0,383.7
30-11-2004,17:08:05,0.00,12.968,11.686,13.930,20.103,19.04,4.75,-22.0,268.7
30-11-2004,18:08:05,0.00,12.968,11.807,13.666,18.010,16.76,13.25,-11.6,198.7
30-11-2004,19:08:05,0.00,12.896,11.880,13.401,14.984,16.76,14.75,-10.2,78.7
30-11-2004,20:08:05,0.00,12.799,11.904,13.161,14.481,17.14,15.25,-9.5,8.7
30-11-2004,21:08:05,0.00,12.678,11.904,12.920,14.194,16.38,18.25,-7.8,1.2
30-11-2004,22:08:05,0.00,12.558,11.880,12.727,13.161,16.38,19.25,-7.1,1.2
30-11-2004,23:08:05,0.00,12.437,11.832,12.534,13.040,15.23,24.25,-5.1,1.2
01-12-2004,00:08:05,0.00,12.316,11.783,12.389,11.565,14.47,29.25,-3.2,1.2
01-12-2004,01:08:05,0.25,12.219,11.734,12.243,11.151,14.47,28.25,-3.7,1.2
01-12-2004,02:08:05,0.00,12.098,11.686,12.098,11.443,14.47,29.75,-3.0,1.2
01-12-2004,03:08:05,0.00,12.001,11.613,11.953,11.565,14.47,27.75,-3.9,1.2
01-12-2004,04:08:05,0.00,11.904,11.565,11.832,11.297,12.93,46.25,1.7,1.2
01-12-2004,05:08:05,0.00,11.807,11.492,11.734,11.127,11.38,70.75,6.3,1.2
01-12-2004,06:08:05,0.00,11.710,11.443,11.637,10.980,11.38,77.25,7.6,1.2
01-12-2004,07:08:05,0.00,11.637,11.370,11.565,11.370,10.60,88.75,8.8,68.7
01-12-2004,08:08:05,1.27,11.565,11.321,11.516,11.175,10.60,81.25,7.5,68.7
01-12-2004,09:08:05,3.56,11.516,11.273,11.443,10.173,9.82,87.25,7.8,108.7
01-12-2004,10:08:05,4.06,11.443,11.224,11.321,10.026,9.03,85.25,6.7,131.2
01-12-2004,11:08:05,6.61,11.346,11.175,11.151,9.213,7.43,75.25,3.3,156.2
01-12-2004,12:08:05,2.03,11.224,11.102,10.907,8.245,7.03,65.25,1.0,221.2
01-12-2004,13:08:05,0.00,11.078,11.029,10.614,10.100,6.62,83.75,4.1,478.7
01-12-2004,14:08:05,0.00,10.907,10.932,10.443,10.394,6.62,75.25,2.6,368.7
01-12-2004,15:08:05,0.00,10.785,10.834,10.418,11.759,6.22,62.75,-0.3,671.2
01-12-2004,16:08:05,0.00,10.712,10.736,10.443,12.920,5.81,64.25,-0.4,836.2
01-12-2004,17:08:05,0.00,10.687,10.663,10.541,11.053,5.40,50.25,-4.1,461.2
01-12-2004,18:08:05,0.00,10.687,10.614,10.541,9.238,5.40,66.75,-0.3,418.7
01-12-2004,19:08:05,0.00,10.638,10.590,10.418,8.866,4.57,70.75,-0.3,416.2
01-12-2004,20:08:05,0.25,10.590,10.541,10.296,6.889,3.74,84.75,1.4,93.7
01-12-2004,21:08:05,0.00,10.492,10.492,10.075,5.128,3.31,83.75,0.8,1.2
01-12-2004,22:08:05,0.00,10.369,10.443,9.780,5.128,2.89,81.25,-0.0,1.2
01-12-2004,23:08:05,0.00,10.222,10.369,9.534,3.932,1.60,78.75,-1.7,1.2
02-12-2004,00:08:05,0.00,10.051,10.271,9.262,2.450,1.60,75.25,-2.3,1.2
02-12-2004,01:08:05,0.00,9.854,10.173,8.965,1.778,0.73,80.25,-2.3,1.2
02-12-2004,02:08:05,0.00,9.657,10.051,8.668,1.317,0.73,70.25,-4.1,1.2
02-12-2004,03:08:05,0.00,9.460,9.928,8.419,0.852,-0.16,70.25,-4.9,1.2
02-12-2004,04:08:05,0.00,9.262,9.805,8.145,0.467,-0.61,63.25,-6.7,1.2
02-12-2004,05:08:05,0.00,9.064,9.682,7.895,0.024,-1.06,54.25,-9.1,1.2
02-12-2004,06:08:05,0.00,8.866,9.534,7.594,-0.227,-1.06,59.25,-8.0,18.7
02-12-2004,07:08:05,0.00,8.643,9.386,7.293,-0.199,1.17,54.25,-7.0,308.7
02-12-2004,08:08:05,0.00,8.419,9.238,7.041,0.301,3.74,43.75,-7.5,756.2
02-12-2004,09:08:05,0.00,8.220,9.089,6.940,6.712,4.15,49.25,-5.5,1101.2
02-12-2004,10:08:05,0.00,8.145,8.941,7.293,12.509,5.81,48.25,-4.3,1561.2
02-12-2004,11:08:05,0.00,8.245,8.817,8.220,22.872,7.83,16.25,-16.2,1816.2
02-12-2004,12:08:05,0.00,8.593,8.792,9.361,24.026,7.83,43.25,-3.9,1723.7
02-12-2004,13:08:05,0.00,9.114,8.841,10.418,15.485,6.62,47.25,-3.8,563.7
02-12-2004,14:08:05,0.00,9.608,8.990,10.834,13.473,7.43,49.25,-2.5,586.2
02-12-2004,15:08:05,0.00,9.903,9.188,10.858,12.171,6.62,50.25,-3.0,353.7
02-12-2004,16:08:05,0.00,10.051,9.336,10.810,13.064,7.83,43.25,-3.9,523.7
02-12-2004,17:08:05,0.00,10.124,9.460,10.810,15.151,8.63,40.75,-4.0,798.7
02-12-2004,18:08:05,0.00,10.222,9.558,10.907,15.199,7.03,50.25,-2.6,598.7
02-12-2004,19:08:05,0.00,10.320,9.632,11.005,9.534,5.81,68.75,0.5,46.2
02-12-2004,20:08:05,0.00,10.394,9.731,10.810,7.845,4.57,86.75,2.6,28.7
02-12-2004,21:08:05,0.00,10.345,9.805,10.467,6.940,4.15,91.25,2.9,1.2
02-12-2004,22:08:05,0.00,10.222,9.805,10.149,6.813,3.74,93.25,2.8,1.2
02-12-2004,23:08:05,0.00,10.100,9.805,9.854,6.509,3.31,94.75,2.5,1.2
03-12-2004,00:08:05,0.00,9.952,9.780,9.632,6.179,3.31,97.75,3.0,1.2
03-12-2004,01:08:05,0.00,9.805,9.731,9.435,5.975,2.89,99.25,2.8,1.2
03-12-2004,02:08:05,0.00,9.682,9.657,9.238,5.821,2.89,100.00,2.9,1.2
03-12-2004,03:08:05,0.00,9.558,9.583,9.089,5.668,2.46,100.00,2.5,1.2
03-12-2004,04:08:05,0.00,9.435,9.534,8.941,5.385,2.03,100.00,2.0,1.2
03-12-2004,05:08:05,0.00,9.312,9.460,8.792,5.128,1.60,100.00,1.6,1.2
03-12-2004,06:08:05,0.00,9.213,9.386,8.668,5.076,1.17,100.00,1.2,6.2
03-12-2004,07:08:05,0.00,9.114,9.312,8.543,5.924,1.17,100.00,1.2,98.7
03-12-2004,08:08:05,0.00,9.015,9.238,8.469,9.410,3.74,100.00,3.7,446.2
03-12-2004,09:08:05,0.00,8.941,9.163,8.668,14.146,5.81,100.00,5.8,1111.2
03-12-2004,10:08:05,0.00,9.040,9.114,9.262,16.272,7.03,100.00,7.0,1548.7
03-12-2004,11:08:05,0.00,9.287,9.114,10.075,22.417,7.83,100.00,7.8,1256.2
03-12-2004,12:08:05,0.00,9.682,9.163,10.834,21.987,7.83,100.00,7.8,1198.7
03-12-2004,13:08:05,0.00,10.051,9.287,11.467,22.011,9.82,85.25,7.5,1161.2
03-12-2004,14:08:05,0.00,10.418,9.460,11.953,19.341,9.42,67.25,3.7,708.7
03-12-2004,15:08:05,0.00,10.761,9.632,12.195,19.722,11.38,50.75,1.5,1078.7
03-12-2004,16:08:05,0.00,10.980,9.805,12.389,22.824,10.60,32.25,-5.3,1296.2
03-12-2004,17:08:05,0.00,11.200,9.977,12.727,18.842,10.99,25.25,-8.1,886.2
03-12-2004,18:08:05,0.00,11.419,10.149,12.775,15.199,9.82,35.75,-4.6,463.7
03-12-2004,19:08:05,0.00,11.540,10.296,12.582,11.977,8.63,40.75,-4.0,311.2
03-12-2004,20:08:05,0.00,11.540,10.418,12.219,9.040,7.43,52.25,-1.7,103.7
03-12-2004,21:08:05,0.00,11.419,10.492,11.759,6.102,5.81,66.75,0.1,1.2
03-12-2004,22:08:05,0.00,11.224,10.516,11.151,4.662,5.81,68.25,0.4,1.2
03-12-2004,23:08:05,0.00,10.956,10.492,10.565,4.532,5.81,71.75,1.1,1.2
04-12-2004,00:08:05,0.00,10.663,10.394,10.075,4.298,4.99,77.25,1.3,1.2
04-12-2004,01:08:05,0.00,10.369,10.296,9.682,4.558,7.83,50.25,-1.9,1.2
04-12-2004,02:08:05,0.00,10.100,10.149,9.386,4.973,7.03,55.25,-1.3,1.2
04-12-2004,03:08:05,0.00,9.879,10.026,9.188,4.428,7.83,37.75,-5.7,1.2
04-12-2004,04:08:05,0.00,9.706,9.903,9.040,4.973,7.43,45.25,-3.6,1.2
04-12-2004,05:08:05,0.00,9.558,9.780,8.891,4.973,7.43,45.25,-3.6,1.2
04-12-2004,06:08:05,0.00,9.410,9.657,8.792,4.818,7.03,54.75,-1.4,8.7
04-12-2004,07:08:05,0.00,9.287,9.558,8.668,5.770,7.43,72.25,2.8,258.7
04-12-2004,08:08:05,0.00,9.188,9.460,8.643,9.386,8.23,60.25,1.0,553.7
04-12-2004,09:08:05,0.00,9.139,9.361,8.817,11.929,8.23,66.25,2.3,656.2
04-12-2004,10:08:05,0.00,9.163,9.312,8.990,15.008,8.63,70.75,3.6,998.7
04-12-2004,11:08:05,0.00,9.213,9.262,9.213,16.630,7.83,82.25,5.0,701.2
04-12-2004,12:08:05,0.00,9.336,9.262,9.485,12.920,7.43,86.25,5.3,328.7
04-12-2004,13:08:05,0.00,9.435,9.287,9.632,17.153,10.21,61.75,3.2,878.7
04-12-2004,14:08:05,0.00,9.534,9.312,9.903,25.040,10.99,59.75,3.5,1516.2
04-12-2004,15:08:05,0.00,9.731,9.336,10.492,24.557,10.60,60.25,3.2,1261.2
04-12-2004,16:08:05,0.00,10.026,9.435,11.005,26.646,11.77,41.25,-1.0,1468.7
04-12-2004,17:08:05,0.00,10.345,9.558,11.589,23.641,11.38,39.75,-1.8,1176.2
04-12-2004,18:08:05,0.00,10.663,9.706,11.929,18.699,10.60,38.75,-2.9,601.2
04-12-2004,19:08:05,0.00,10.907,9.879,11.929,14.074,10.21,25.75,-8.6,273.7
04-12-2004,20:08:05,0.00,11.005,10.026,11.686,11.224,9.82,21.25,-11.3,108.7
04-12-2004,21:08:05,0.00,10.980,10.124,11.346,7.594,7.83,31.75,-7.9,3.7
04-12-2004,22:08:05,0.00,10.858,10.198,10.883,5.693,6.62,53.75,-2.1,1.2
04-12-2004,23:08:05,0.00,10.638,10.198,10.345,5.282,6.62,75.75,2.7,1.2
05-12-2004,00:08:05,0.00,10.394,10.149,9.879,3.880,5.81,76.25,2.0,1.2
05-12-2004,01:08:05,0.00,10.149,10.075,9.435,3.670,5.81,78.25,2.3,1.2
05-12-2004,02:08:05,0.00,9.879,9.952,9.040,3.564,5.40,76.25,1.6,1.2
