"Date","Time, GMT+11:00","Water Content, m^3/m^3 (LGR S/N: 9832560, SEN S/N: 0)","Temp, °C (LGR S/N: 9832560, SEN S/N: 9818210)","RH, % (LGR S/N: 9832560, SEN S/N: 9818210)","Temp, °C (LGR S/N: 9832560, SEN S/N: 9824742)","Water Content, m³/m³ (LGR S/N: 9832560, SEN S/N: 9833751)","DewPt, °C (LGR S/N: 9832560, SEN S/N: 9818210)"
08/03/20,11:00:01,0.12931,10.687,87.400,8.990,0.1862,8.7
08/03/20,12:00:01,0.13102,8.444,87.200,8.916,0.2080,6.4
08/03/20,13:00:01,0.14416,10.492,87.400,8.717,0.2095,8.5
08/03/20,14:00:01,0.14359,10.736,87.400,10.565,0.1964,8.7
08/03/20,15:00:01,0.14244,11.832,87.200,9.657,0.1913,9.8
08/03/20,16:00:01,0.14187,8.593,87.100,9.854,0.1840,6.6
08/03/20,17:00:01,0.14073,8.990,87.300,9.015,0.1819,7.0
08/03/20,18:00:01,0.14016,8.494,87.300,8.394,0.1782,6.5
08/03/20,19:00:01,0.13959,8.045,87.400,7.469,0.1753,6.1
08/03/20,20:00:01,0.13902,7.594,87.500,7.116,0.1732,5.7
08/03/20,21:00:01,0.13845,7.015,87.700,6.839,0.1724,5.1
08/03/20,22:00:01,0.13787,6.712,87.800,6.914,0.1710,4.8
08/03/20,23:00:01,0.13730,6.636,87.800,6.509,0.1688,4.8
09/03/20,00:00:01,0.13730,6.281,87.900,6.458,0.1681,4.4
09/03/20,01:00:01,0.13673,6.128,88.000,6.661,0.1666,4.3
09/03/20,02:00:01,0.13616,6.331,87.900,6.737,0.1659,4.5
09/03/20,03:00:01,0.13559,6.687,87.900,6.661,0.1652,4.8
09/03/20,04:00:01,0.13559,6.153,87.900,6.712,0.1644,4.3
09/03/20,05:00:01,0.13502,6.204,88.000,6.914,0.1637,4.4
09/03/20,06:00:01,0.13445,6.077,88.000,7.041,0.1630,4.2
09/03/20,07:00:01,0.13445,5.437,88.000,6.687,0.1623,3.6
09/03/20,08:00:01,0.13388,4.063,88.600,5.872,0.1608,2.4
09/03/20,09:00:01,0.13388,13.618,87.900,6.990,0.1623,11.7
09/03/20,10:00:01,0.13445,16.106,82.200,8.866,0.1623,13.1
09/03/20,11:00:01,0.13445,21.724,67.000,10.516,0.1644,15.3
09/03/20,12:00:01,0.13502,20.555,61.600,11.977,0.1601,12.9
09/03/20,13:00:01,0.13445,16.725,70.300,12.437,0.1550,11.3
09/03/20,14:00:01,0.13388,16.630,74.400,12.799,0.1521,12.1
09/03/20,15:00:01,0.13330,15.318,75.600,13.088,0.1485,11.0
09/03/20,16:00:01,0.13273,12.630,80.900,12.050,0.1456,9.5
09/03/20,17:00:01,0.13216,13.016,84.700,11.904,0.1441,10.5
09/03/20,18:00:01,0.13159,11.419,85.800,11.273,0.1434,9.1
09/03/20,19:00:01,0.13159,10.443,88.600,10.590,0.1419,8.7
09/03/20,20:00:01,0.13102,10.001,90.300,10.124,0.1419,8.5
09/03/20,21:00:01,0.13102,8.070,90.200,9.706,0.1412,6.6
09/03/20,22:00:01,0.13045,5.591,91.100,7.870,0.1397,4.3
09/03/20,23:00:01,0.12988,4.246,91.700,6.661,0.1397,3.0
10/03/20,00:00:01,0.12931,3.617,92.300,6.153,0.1390,2.5
10/03/20,01:00:01,0.12873,2.770,92.400,5.591,0.1390,1.7
10/03/20,02:00:01,0.12873,2.450,92.500,5.024,0.1383,1.4
10/03/20,03:00:01,0.12816,3.327,92.800,5.796,0.1390,2.3
10/03/20,04:00:01,0.12759,3.301,92.400,6.458,0.1390,2.2
10/03/20,05:00:01,0.12759,4.011,89.900,6.636,0.1390,2.5
10/03/20,06:00:01,0.12759,5.231,87.800,6.839,0.1390,3.4
10/03/20,07:00:01,0.12759,5.693,87.400,7.091,0.1397,3.8
10/03/20,08:00:01,0.12759,6.535,87.500,7.343,0.1397,4.6
10/03/20,09:00:01,0.12759,10.785,88.000,8.070,0.1405,8.9
10/03/20,10:00:01,0.12816,13.906,87.600,8.941,0.1405,11.9
10/03/20,11:00:01,0.12816,17.415,84.000,10.173,0.1426,14.7
10/03/20,12:00:01,0.12816,17.653,69.000,12.195,0.1390,11.9
10/03/20,13:00:01,0.12816,20.603,70.000,12.992,0.1383,15.0
10/03/20,14:00:01,0.12816,21.867,62.900,14.721,0.1347,14.5
10/03/20,15:00:01,0.12816,19.841,69.600,14.218,0.1325,14.1
10/03/20,16:00:01,0.12759,17.439,68.700,13.233,0.1296,11.6
10/03/20,17:00:01,0.12702,16.010,71.000,13.858,0.1281,10.8
10/03/20,18:00:01,0.12702,13.738,75.400,13.088,0.1259,9.5
10/03/20,19:00:01,0.12645,12.171,81.600,12.147,0.1252,9.1
10/03/20,20:00:01,0.12588,10.565,86.100,11.394,0.1245,8.3
10/03/20,21:00:01,0.12588,9.336,89.600,10.369,0.1245,7.7
10/03/20,22:00:01,0.12531,6.687,87.700,8.543,0.1238,4.8
10/03/20,23:00:01,0.12531,6.026,90.100,8.295,0.1238,4.5
11/03/20,00:00:01,0.12473,4.662,88.900,7.116,0.1230,3.0
11/03/20,01:00:01,0.12473,4.063,89.400,6.560,0.1230,2.5
11/03/20,02:00:01,0.12416,3.564,89.700,6.077,0.1230,2.0
11/03/20,03:00:01,0.12416,3.009,90.000,5.872,0.1230,1.5
11/03/20,04:00:01,0.12359,2.584,90.100,5.334,0.1230,1.1
11/03/20,05:00:01,0.12359,2.770,91.300,5.462,0.1230,1.5
11/03/20,06:00:01,0.12302,2.557,91.700,5.642,0.1230,1.3
11/03/20,07:00:01,0.12302,2.021,91.500,5.257,0.1230,0.8
11/03/20,08:00:01,0.12302,2.823,91.700,4.973,0.1230,1.6
11/03/20,09:00:01,0.12302,14.649,89.300,6.408,0.1252,12.9
11/03/20,10:00:01,0.12359,17.986,71.000,9.015,0.1252,12.7
11/03/20,11:00:01,0.12359,22.944,64.300,10.932,0.1274,15.9
11/03/20,12:00:01,0.12359,21.103,55.900,11.807,0.1238,12.0
11/03/20,13:00:01,0.12359,17.177,59.800,12.461,0.1187,9.3
11/03/20,14:00:01,0.12302,16.129,68.600,13.064,0.1172,10.4
11/03/20,15:00:01,0.12302,16.201,74.000,13.401,0.1158,11.6
11/03/20,16:00:01,0.12245,16.344,71.600,13.978,0.1143,11.2
11/03/20,17:00:01,0.12245,13.906,73.800,12.944,0.1121,9.3
11/03/20,18:00:01,0.12188,13.064,78.100,12.413,0.1114,9.3
11/03/20,19:00:01,0.12188,11.029,83.600,11.492,0.1107,8.4
11/03/20,20:00:01,0.12131,7.494,83.700,9.657,0.1100,4.9
11/03/20,21:00:01,0.12131,6.128,86.000,8.344,0.1100,4.0
11/03/20,22:00:01,0.12074,4.999,86.900,7.419,0.1100,3.0
11/03/20,23:00:01,0.12074,4.376,87.800,6.788,0.1100,2.5
12/03/20,00:00:01,0.12074,4.999,89.900,6.737,0.1100,3.5
12/03/20,01:00:01,0.12016,5.796,91.500,7.343,0.1100,4.5
12/03/20,02:00:01,0.12016,5.231,91.500,7.192,0.1100,4.0
12/03/20,03:00:01,0.12016,3.932,91.400,6.331,0.1100,2.7
12/03/20,04:00:01,0.12016,3.142,90.900,5.821,0.1100,1.8
12/03/20,05:00:01,0.11959,2.850,91.400,5.770,0.1100,1.6
12/03/20,06:00:01,0.11959,3.591,92.400,5.745,0.1100,2.5
12/03/20,07:00:01,0.11959,3.880,92.600,5.898,0.1107,2.8
12/03/20,08:00:01,0.11959,4.168,92.100,6.000,0.1107,3.0
12/03/20,09:00:01,0.12016,14.816,87.500,7.343,0.1121,12.8
12/03/20,10:00:01,0.12016,21.963,67.900,9.139,0.1121,15.8
12/03/20,11:00:01,0.12016,26.012,49.400,11.224,0.1136,14.6
12/03/20,12:00:01,0.12016,27.554,45.600,13.305,0.1114,14.8
12/03/20,13:00:01,0.12016,27.825,48.100,14.888,0.1056,15.9
12/03/20,14:00:01,0.12016,25.720,49.200,15.819,0.1012,14.3
12/03/20,15:00:01,0.11902,22.465,53.000,15.867,0.0983,12.4
12/03/20,16:00:01,0.11845,19.674,59.700,15.843,0.0962,11.6
12/03/20,17:00:01,0.11788,16.582,64.900,14.745,0.0940,10.0
12/03/20,18:00:01,0.11788,15.963,71.700,14.074,0.0925,10.9
12/03/20,19:00:01,0.11731,12.727,75.100,13.497,0.0911,8.4
12/03/20,20:00:01,0.11731,9.287,79.500,11.394,0.0911,5.9
12/03/20,21:00:01,0.11674,8.295,84.200,10.149,0.0911,5.8
12/03/20,22:00:01,0.11674,7.519,85.800,9.361,0.0911,5.3
12/03/20,23:00:01,0.11674,6.636,87.700,9.114,0.0911,4.7
13/03/20,00:00:01,0.11617,7.142,89.300,8.618,0.0911,5.5
13/03/20,01:00:01,0.11617,6.382,91.000,8.792,0.0911,5.0
13/03/20,02:00:01,0.11617,4.662,90.400,7.393,0.0904,3.2
13/03/20,03:00:01,0.11559,6.051,90.200,7.343,0.0911,4.6
13/03/20,04:00:01,0.11559,6.458,88.800,8.095,0.0911,4.8
13/03/20,05:00:01,0.11559,6.484,88.900,8.070,0.0911,4.8
13/03/20,06:00:01,0.11559,6.560,89.000,8.020,0.0918,4.9
13/03/20,07:00:01,0.11559,6.813,88.300,8.045,0.0918,5.0
13/03/20,08:00:01,0.11559,7.242,87.700,8.120,0.0918,5.3
13/03/20,09:00:01,0.11559,10.761,87.700,8.742,0.0925,8.8
13/03/20,10:00:01,0.11617,11.783,86.200,9.163,0.0911,9.6
13/03/20,11:00:01,0.11617,16.749,79.100,10.001,0.0925,13.1
13/03/20,12:00:01,0.11617,16.630,71.600,11.321,0.0904,11.5
13/03/20,13:00:01,0.11617,19.080,72.400,12.074,0.0889,14.0
13/03/20,14:00:01,0.11559,18.247,69.500,12.896,0.0860,12.6
13/03/20,15:00:01,0.11559,16.820,70.500,13.401,0.0838,11.4
13/03/20,16:00:01,0.11502,16.058,74.000,13.786,0.0824,11.4
13/03/20,17:00:01,0.11502,14.170,81.100,13.040,0.0802,11.0
13/03/20,18:00:01,0.11502,13.329,86.200,12.582,0.0795,11.1
13/03/20,19:00:01,0.11502,11.734,89.500,12.243,0.0795,10.1
13/03/20,20:00:01,0.11502,10.932,88.600,11.516,0.0802,9.1
13/03/20,21:00:01,0.11502,10.590,86.700,11.248,0.0802,8.5
13/03/20,22:00:01,0.11502,10.296,86.300,11.029,0.0809,8.1
13/03/20,23:00:01,0.11502,10.418,86.300,10.883,0.0809,8.2
14/03/20,00:00:01,0.11731,8.369,86.800,8.817,0.2603,6.3
14/03/20,01:00:01,0.15044,6.990,87.500,6.153,0.2131,5.1
14/03/20,02:00:01,0.14587,5.949,87.600,5.308,0.1920,4.1
14/03/20,03:00:01,0.14244,4.220,88.200,4.089,0.1811,2.4
14/03/20,04:00:01,0.13959,2.956,88.900,2.343,0.1753,1.3
14/03/20,05:00:01,0.13787,2.423,89.300,2.236,0.1790,0.8
14/03/20,06:00:01,0.13673,1.940,90.300,2.396,0.1681,0.5
14/03/20,07:00:01,0.13616,1.507,90.100,2.047,0.1652,0.1
14/03/20,08:00:01,0.13502,1.805,89.400,1.017,0.1637,0.2
14/03/20,09:00:01,0.13388,4.999,89.400,1.317,0.1623,3.4
14/03/20,10:00:01,0.13330,8.742,89.200,2.209,0.1615,7.1
14/03/20,11:00:01,0.13330,8.469,84.900,3.538,0.1594,6.1
14/03/20,12:00:01,0.13330,10.810,80.300,4.792,0.1579,7.6
14/03/20,13:00:01,0.13330,12.074,76.400,6.535,0.1535,8.1
14/03/20,14:00:01,0.13216,10.907,78.900,7.343,0.1477,7.4
14/03/20,15:00:01,0.13159,10.296,80.900,7.920,0.1448,7.2
14/03/20,16:00:01,0.13045,8.618,83.900,7.670,0.1419,6.1
14/03/20,17:00:01,0.12988,7.091,86.300,6.763,0.1397,5.0
14/03/20,18:00:01,0.12931,5.796,88.100,5.668,0.1376,4.0
14/03/20,19:00:01,0.12873,4.037,89.500,3.932,0.1361,2.5
14/03/20,20:00:01,0.12816,2.637,90.900,2.450,0.1347,1.3
14/03/20,21:00:01,0.12759,1.967,91.600,1.453,0.1347,0.7
14/03/20,22:00:01,0.12702,2.155,91.300,1.208,0.1339,0.9
14/03/20,23:00:01,0.12702,1.994,90.600,1.615,0.1339,0.6
15/03/20,00:00:01,0.12645,2.316,90.700,1.534,0.1332,1.0
15/03/20,01:00:01,0.12645,2.289,90.900,1.859,0.1325,1.0
15/03/20,02:00:01,0.12588,1.208,91.300,1.371,0.1325,-0.1
15/03/20,03:00:01,0.12588,-0.507,91.400,0.907,0.1318,-1.7
15/03/20,04:00:01,0.12531,-1.441,89.700,0.356,0.1310,-2.9
15/03/20,05:00:01,0.12531,-1.842,89.100,0.079,0.1288,-3.4
15/03/20,06:00:01,0.12531,-2.305,88.000,-0.311,0.1245,-4.0
15/03/20,07:00:01,0.12473,-2.160,88.300,-0.479,0.1201,-3.8
15/03/20,08:00:01,0.12473,-1.441,89.500,0.329,0.1223,-2.9
15/03/20,09:00:01,0.12473,8.494,83.700,1.317,0.1281,5.9
15/03/20,10:00:01,0.12473,14.337,50.000,3.354,0.1288,4.1
15/03/20,11:00:01,0.12416,17.843,42.600,5.411,0.1303,5.0
15/03/20,12:00:01,0.12473,19.722,41.000,7.343,0.1288,6.1
15/03/20,13:00:01,0.12473,20.174,45.300,9.163,0.1252,8.0
15/03/20,14:00:01,0.12416,17.724,47.300,10.345,0.1216,6.4
15/03/20,15:00:01,0.12359,14.481,56.700,11.102,0.1194,6.0
15/03/20,16:00:01,0.12302,12.727,64.200,10.858,0.1187,6.1
15/03/20,17:00:01,0.12245,11.102,66.500,9.952,0.1172,5.1
15/03/20,18:00:01,0.12245,9.435,72.100,9.139,0.1165,4.7
15/03/20,19:00:01,0.12245,7.594,77.900,7.770,0.1158,4.0
15/03/20,20:00:01,0.12188,4.895,82.200,5.872,0.1150,2.1
15/03/20,21:00:01,0.12188,3.880,85.600,5.205,0.1150,1.7
15/03/20,22:00:01,0.12131,2.584,86.300,4.480,0.1143,0.5
15/03/20,23:00:01,0.12131,1.561,88.200,3.932,0.1143,-0.2
16/03/20,00:00:01,0.12131,2.155,88.500,3.406,0.1143,0.5
16/03/20,01:00:01,0.12074,2.503,91.600,4.246,0.1143,1.3
16/03/20,02:00:01,0.12074,0.880,89.200,3.301,0.1136,-0.7
16/03/20,03:00:01,0.12074,0.024,88.000,2.370,0.1129,-1.7
16/03/20,04:00:01,0.12016,-0.676,86.600,1.588,0.1129,-2.6
16/03/20,05:00:01,0.12016,-1.015,86.500,1.371,0.1121,-3.0
16/03/20,06:00:01,0.12016,-1.384,86.200,1.071,0.1114,-3.4
16/03/20,07:00:01,0.11959,-1.641,85.600,0.880,0.1114,-3.7
16/03/20,08:00:01,0.11959,-0.902,86.600,0.962,0.1114,-2.9
16/03/20,09:00:01,0.11959,11.175,88.700,2.903,0.1143,9.4
16/03/20,10:00:01,0.12016,17.653,64.600,6.306,0.1150,10.9
16/03/20,11:00:01,0.11959,21.103,53.900,8.319,0.1150,11.4
16/03/20,12:00:01,0.12016,22.465,47.700,10.075,0.1136,10.8
16/03/20,13:00:01,0.12016,22.130,47.700,11.637,0.1092,10.5
16/03/20,14:00:01,0.12016,19.817,49.600,12.485,0.1049,9.0
16/03/20,15:00:01,0.11959,17.034,53.200,12.896,0.1020,7.5
16/03/20,16:00:01,0.11845,15.055,58.300,12.775,0.0998,6.9
16/03/20,17:00:01,0.11845,13.257,61.400,11.346,0.0991,6.0
16/03/20,18:00:01,0.11845,11.419,68.200,10.834,0.0983,5.8
16/03/20,19:00:01,0.11788,8.941,75.500,9.336,0.0976,4.9
16/03/20,20:00:01,0.11788,6.763,81.700,7.795,0.0976,3.9
16/03/20,21:00:01,0.11731,4.610,83.100,6.281,0.0969,2.0
16/03/20,22:00:01,0.11788,2.797,83.100,4.792,0.0969,0.2
16/03/20,23:00:01,0.11731,3.248,86.800,4.636,0.0969,1.3
17/03/20,00:00:01,0.11731,2.316,88.200,4.766,0.0969,0.6
17/03/20,01:00:01,0.11674,1.180,86.000,3.564,0.0969,-0.9
17/03/20,02:00:01,0.11674,0.412,85.600,2.983,0.0962,-1.7
17/03/20,03:00:01,0.11617,0.605,87.000,3.036,0.0962,-1.3
17/03/20,04:00:01,0.11617,1.453,89.500,3.643,0.0969,-0.1
17/03/20,05:00:01,0.11559,2.983,90.900,4.584,0.0976,1.6
17/03/20,06:00:01,0.11617,1.805,91.000,4.246,0.0976,0.5
17/03/20,07:00:01,0.11559,0.825,90.800,3.274,0.0969,-0.5
17/03/20,08:00:01,0.11559,0.934,90.800,3.354,0.0976,-0.4
17/03/20,09:00:01,0.11559,12.534,89.000,4.558,0.0991,10.8
17/03/20,10:00:01,0.11617,21.557,61.400,7.167,0.0991,13.8
17/03/20,11:00:01,0.11617,26.329,44.600,9.238,0.0998,13.3
17/03/20,12:00:01,0.11674,27.776,40.100,11.394,0.0983,13.0
17/03/20,13:00:01,0.11674,27.653,41.200,13.112,0.0933,13.3
17/03/20,14:00:01,0.11617,26.353,47.200,14.361,0.0896,14.2
17/03/20,15:00:01,0.11559,22.465,52.000,14.673,0.0867,12.1
17/03/20,16:00:01,0.11502,19.270,59.800,14.529,0.0845,11.3
17/03/20,17:00:01,0.11502,16.796,66.400,14.026,0.0831,10.5
17/03/20,18:00:01,0.11445,13.618,72.300,13.233,0.0809,8.7
17/03/20,19:00:01,0.11445,11.029,78.500,12.050,0.0802,7.4
17/03/20,20:00:01,0.11445,7.494,80.300,9.706,0.0802,4.3
17/03/20,21:00:01,0.11388,4.766,79.300,6.914,0.0795,1.5
17/03/20,22:00:01,0.11331,4.246,83.700,6.433,0.0795,1.7
17/03/20,23:00:01,0.11331,3.116,83.300,5.231,0.0802,0.6
18/03/20,00:00:01,0.11274,4.115,86.300,5.308,0.0802,2.0
18/03/20,01:00:01,0.11274,5.128,90.600,6.813,0.0802,3.7
18/03/20,02:00:01,0.11274,4.947,90.700,6.940,0.0802,3.6
18/03/20,03:00:01,0.11274,4.766,89.300,6.990,0.0809,3.2
18/03/20,04:00:01,0.11274,5.231,88.700,7.015,0.0809,3.5
18/03/20,05:00:01,0.11217,5.050,88.700,7.015,0.0809,3.3
18/03/20,06:00:01,0.11217,4.818,88.600,7.015,0.0809,3.1
18/03/20,07:00:01,0.11217,3.985,89.800,6.636,0.0809,2.5
18/03/20,08:00:01,0.11217,5.205,89.700,6.306,0.0809,3.7
18/03/20,09:00:01,0.11217,13.088,87.200,7.645,0.0824,11.0
18/03/20,10:00:01,0.11274,21.246,68.200,9.287,0.0824,15.2
18/03/20,11:00:01,0.11274,19.484,64.500,10.638,0.0824,12.6
18/03/20,12:00:01,0.11274,25.550,52.600,12.171,0.0802,15.2
18/03/20,13:00:01,0.11274,25.841,49.000,13.546,0.0758,14.3
18/03/20,14:00:01,0.11274,24.847,50.200,14.577,0.0722,13.8
18/03/20,15:00:01,0.11160,21.008,55.800,15.031,0.0693,11.9
18/03/20,16:00:01,0.11160,18.224,61.600,14.792,0.0671,10.7
18/03/20,17:00:01,0.11160,17.130,67.400,14.074,0.0657,11.1
18/03/20,18:00:01,0.11102,14.840,71.300,13.377,0.0635,9.7
18/03/20,19:00:01,0.11102,12.678,76.500,12.461,0.0620,8.7
18/03/20,20:00:01,0.11045,11.613,81.900,11.662,0.0620,8.6
18/03/20,21:00:01,0.11045,11.078,83.300,11.200,0.0620,8.4
18/03/20,22:00:01,0.11045,10.247,85.300,10.712,0.0620,7.9
18/03/20,23:00:01,0.11045,10.516,85.000,10.443,0.0620,8.1
19/03/20,00:00:01,0.10988,10.467,83.300,10.345,0.0620,7.8
19/03/20,01:00:01,0.10988,10.369,83.200,10.247,0.0613,7.7
19/03/20,02:00:01,0.10988,10.590,82.600,10.222,0.0613,7.8
19/03/20,03:00:01,0.10988,10.516,81.900,10.198,0.0606,7.6
19/03/20,04:00:01,0.10988,10.761,81.600,10.198,0.0606,7.8
19/03/20,05:00:01,0.10988,10.614,81.000,10.198,0.0606,7.5
19/03/20,06:00:01,0.10931,10.296,81.600,10.124,0.0598,7.3
19/03/20,07:00:01,0.10931,10.320,82.700,10.026,0.0598,7.5
19/03/20,08:00:01,0.10931,10.932,82.500,10.075,0.0598,8.1
19/03/20,09:00:01,0.10931,12.437,79.400,10.810,0.0591,9.0
19/03/20,10:00:01,0.10931,13.858,79.400,11.273,0.0591,10.4
19/03/20,11:00:01,0.10874,14.840,77.900,11.929,0.0584,11.0
19/03/20,12:00:01,0.10874,17.011,70.400,13.088,0.0577,11.6
19/03/20,13:00:01,0.10817,18.652,65.900,13.810,0.0555,12.2
19/03/20,14:00:01,0.10817,25.963,57.700,15.915,0.0548,17.0
19/03/20,15:00:01,0.10760,22.872,53.700,16.725,0.0519,13.0
19/03/20,16:00:01,0.10702,19.770,60.400,16.249,0.0497,11.9
19/03/20,17:00:01,0.10702,16.487,69.200,14.816,0.0475,10.8
19/03/20,18:00:01,0.10702,14.529,76.200,13.762,0.0468,10.4
19/03/20,19:00:01,0.10645,13.522,79.500,13.401,0.0460,10.1
19/03/20,20:00:01,0.10645,12.485,84.400,12.534,0.0460,9.9
19/03/20,21:00:01,0.10645,12.025,85.100,12.050,0.0453,9.6
19/03/20,22:00:01,0.10588,12.243,84.800,11.734,0.0460,9.8
19/03/20,23:00:01,0.10645,11.248,88.600,11.637,0.0453,9.4
20/03/20,00:00:01,0.10702,10.492,86.600,11.273,0.0468,8.4
20/03/20,01:00:01,0.10702,10.222,85.700,10.932,0.0475,7.9
20/03/20,02:00:01,0.10702,10.149,86.000,10.687,0.0475,7.9
20/03/20,03:00:01,0.10702,10.247,87.100,10.492,0.0475,8.2
20/03/20,04:00:01,0.10645,10.051,88.300,10.247,0.0475,8.2
20/03/20,05:00:01,0.10645,9.805,88.900,10.026,0.0475,8.1
20/03/20,06:00:01,0.10645,9.780,89.300,9.879,0.0475,8.1
20/03/20,07:00:01,0.10645,9.262,88.800,9.682,0.0475,7.5
20/03/20,08:00:01,0.10645,9.534,84.400,9.361,0.0468,7.0
20/03/20,09:00:01,0.10645,14.649,76.700,9.608,0.0468,10.6
20/03/20,10:00:01,0.10645,18.961,61.800,10.492,0.0453,11.5
20/03/20,11:00:01,0.10588,21.652,56.600,11.710,0.0453,12.7
20/03/20,12:00:01,0.10588,23.112,53.000,13.016,0.0417,13.0
20/03/20,13:00:01,0.10588,22.776,48.200,13.690,0.0373,11.3
20/03/20,14:00:01,0.10531,22.657,47.900,14.290,0.0352,11.1
20/03/20,15:00:01,0.10417,19.912,52.600,14.721,0.0337,10.0
20/03/20,16:00:01,0.10360,17.225,60.600,14.505,0.0330,9.6
20/03/20,17:00:01,0.10303,14.337,66.000,13.425,0.0322,8.1
20/03/20,18:00:01,0.10245,11.443,72.200,12.074,0.0322,6.6
20/03/20,19:00:01,0.10245,8.742,78.700,10.663,0.0322,5.3
20/03/20,20:00:01,0.10245,8.020,84.200,9.952,0.0330,5.5
20/03/20,21:00:01,0.10245,6.281,87.300,9.361,0.0330,4.3
20/03/20,22:00:01,0.10188,5.616,89.700,8.767,0.0337,4.1
20/03/20,23:00:01,0.10245,4.921,90.600,8.270,0.0344,3.5
21/03/20,00:00:01,0.10188,3.433,88.600,7.091,0.0344,1.7
21/03/20,01:00:01,0.10245,2.155,87.300,5.693,0.0344,0.3
21/03/20,02:00:01,0.10188,3.380,88.300,4.558,0.0352,1.6
21/03/20,03:00:01,0.10131,3.643,90.200,4.818,0.0352,2.2
21/03/20,04:00:01,0.10131,3.722,90.500,4.454,0.0359,2.3
21/03/20,05:00:01,0.10131,3.564,90.400,4.246,0.0359,2.1
21/03/20,06:00:01,0.10131,3.643,90.000,3.722,0.0366,2.2
21/03/20,07:00:01,0.10131,3.854,89.800,3.485,0.0366,2.3
21/03/20,08:00:01,0.10131,2.477,91.000,4.141,0.0366,1.2
21/03/20,09:00:01,0.10131,12.847,88.900,5.565,0.0381,11.1
21/03/20,10:00:01,0.10131,22.585,62.900,8.270,0.0366,15.2
21/03/20,11:00:01,0.10131,28.369,39.600,10.001,0.0359,13.3
21/03/20,12:00:01,0.10131,25.720,39.500,12.871,0.0322,10.9
21/03/20,13:00:01,0.10074,27.186,44.400,14.074,0.0286,14.0
21/03/20,14:00:01,0.10017,23.521,46.800,15.055,0.0257,11.5
21/03/20,15:00:01,0.09960,21.533,55.200,15.461,0.0243,12.2
21/03/20,16:00:01,0.09903,17.986,60.600,15.103,0.0235,10.3
21/03/20,17:00:01,0.09846,16.987,67.800,14.529,0.0235,11.0
21/03/20,18:00:01,0.09788,13.786,71.600,13.497,0.0228,8.8
21/03/20,19:00:01,0.09846,11.151,78.400,12.364,0.0228,7.5
21/03/20,20:00:01,0.09788,9.829,83.500,11.224,0.0235,7.2
21/03/20,21:00:01,0.09788,10.001,87.200,10.858,0.0243,8.0
21/03/20,22:00:01,0.09731,9.509,88.700,10.638,0.0243,7.7
21/03/20,23:00:01,0.09788,8.170,88.600,10.100,0.0243,6.4
22/03/20,00:00:01,0.09731,7.569,88.700,8.891,0.0250,5.8
22/03/20,01:00:01,0.09788,8.170,90.300,9.460,0.0250,6.7
22/03/20,02:00:01,0.09731,7.745,90.700,9.287,0.0250,6.3
22/03/20,03:00:01,0.09788,6.636,91.100,8.792,0.0257,5.3
22/03/20,04:00:01,0.09788,6.051,91.000,8.444,0.0257,4.7
22/03/20,05:00:01,0.09731,5.128,89.800,8.070,0.0264,3.6
22/03/20,06:00:01,0.09788,4.272,91.100,7.393,0.0264,3.0
22/03/20,07:00:01,0.09731,3.168,91.200,6.712,0.0264,1.9
22/03/20,08:00:01,0.09731,2.983,90.800,5.745,0.0279,1.6
22/03/20,09:00:01,0.09731,13.353,86.100,6.990,0.0279,11.1
22/03/20,10:00:01,0.09731,21.246,51.900,8.568,0.0264,11.0
22/03/20,11:00:01,0.09674,23.737,40.300,10.418,0.0250,9.5
22/03/20,12:00:01,0.09674,26.378,43.100,12.243,0.0228,12.8
22/03/20,13:00:01,0.09674,21.867,39.400,13.401,0.0163,7.5
22/03/20,14:00:01,0.09617,17.796,52.200,12.799,0.0148,7.9
22/03/20,15:00:01,0.09560,16.773,57.500,12.775,0.0148,8.4
22/03/20,16:00:01,0.09503,15.867,62.300,13.449,0.0141,8.7
22/03/20,17:00:01,0.09446,12.292,68.000,12.703,0.0134,6.6
22/03/20,18:00:01,0.09446,11.151,76.100,10.810,0.0141,7.1
22/03/20,19:00:01,0.09446,9.312,81.600,8.742,0.0141,6.3
22/03/20,20:00:01,0.09446,7.569,84.900,6.914,0.0148,5.2
22/03/20,21:00:01,0.09389,6.788,87.400,6.102,0.0155,4.8
22/03/20,22:00:01,0.09389,5.719,88.800,4.792,0.0163,4.0
22/03/20,23:00:01,0.09389,5.437,90.600,4.662,0.0163,4.0
23/03/20,00:00:01,0.09389,4.973,90.900,4.350,0.0170,3.6
23/03/20,01:00:01,0.09389,3.985,90.800,3.512,0.0177,2.6
23/03/20,02:00:01,0.09389,2.983,90.700,2.664,0.0177,1.6
23/03/20,03:00:01,0.09389,3.195,91.600,2.396,0.0184,2.0
23/03/20,04:00:01,0.09389,3.327,91.900,2.690,0.0184,2.1
23/03/20,05:00:01,0.09331,3.168,92.100,2.182,0.0184,2.0
23/03/20,06:00:01,0.09331,2.717,92.200,2.182,0.0192,1.6
23/03/20,07:00:01,0.09389,0.605,89.500,2.637,0.0192,-0.9
23/03/20,08:00:01,0.09331,-1.699,85.000,0.770,0.0199,-3.9
23/03/20,09:00:01,0.09331,9.854,84.100,1.778,0.0214,7.3
23/03/20,10:00:01,0.09331,19.484,46.000,4.454,0.0206,7.6
23/03/20,11:00:01,0.09331,25.113,37.700,8.020,0.0199,9.7
