"Date","Time, GMT+11:00","Water Content, m³/m³ (LGR S/N: 9832566, SEN S/N: 9833752, LBL: 10cmBG)","Temp, °C (LGR S/N: 9832566, SEN S/N: 10284205)","RH, % (LGR S/N: 9832566, SEN S/N: 10284205)","DewPt, °C (LGR S/N: 9832566, SEN S/N: 10284205)"
29/12/17,00:22:03,0.1397,13.522,95.800,12.9
29/12/17,01:22:04,0.1913,13.377,96.200,12.8
29/12/17,02:22:05,0.2008,13.281,96.600,12.8
29/12/17,03:22:06,0.2218,13.185,96.800,12.7
29/12/17,04:22:07,0.2414,12.896,96.700,12.4
29/12/17,05:22:08,0.2560,12.654,96.500,12.1
29/12/17,06:22:09,0.2603,12.703,97.000,12.3
29/12/17,07:22:10,0.2596,12.896,97.500,12.5
29/12/17,08:22:11,0.2552,13.353,98.100,13.1
29/12/17,09:22:12,0.2523,14.433,98.800,14.3
29/12/17,10:22:13,0.2501,14.745,98.800,14.6
29/12/17,11:22:14,0.2480,16.320,96.600,15.8
29/12/17,12:22:15,0.2458,15.461,96.400,14.9
29/12/17,13:22:16,0.2451,14.960,97.000,14.5
29/12/17,14:22:17,0.2436,15.915,97.500,15.5
29/12/17,15:22:18,0.2422,15.199,95.100,14.4
29/12/17,16:22:19,0.2472,14.529,96.800,14.0
29/12/17,17:22:20,0.2487,14.122,97.400,13.7
29/12/17,18:22:21,0.2843,13.762,97.700,13.4
29/12/17,19:22:22,0.2915,13.064,97.700,12.7
29/12/17,20:22:23,0.2923,13.088,98.000,12.8
29/12/17,21:22:24,0.2901,13.088,98.400,12.9
29/12/17,22:22:25,0.2792,13.040,98.500,12.8
29/12/17,23:22:26,0.2988,13.161,98.800,13.0
30/12/17,00:22:27,0.3024,13.161,98.800,13.0
30/12/17,01:22:28,0.2894,12.992,98.800,12.8
30/12/17,02:22:29,0.2886,12.751,98.600,12.6
30/12/17,03:22:30,0.2777,12.025,97.900,11.7
30/12/17,04:22:31,0.2727,11.710,97.300,11.3
30/12/17,05:22:32,0.2690,11.175,96.600,10.7
30/12/17,06:22:33,0.2668,10.565,96.000,10.0
30/12/17,07:22:34,0.2647,10.541,96.300,10.0
30/12/17,08:22:35,0.2632,11.175,97.200,10.8
30/12/17,09:22:36,0.2618,12.001,96.800,11.5
30/12/17,10:22:37,0.2596,13.233,93.700,12.3
30/12/17,11:22:38,0.2581,14.936,90.500,13.4
30/12/17,12:22:39,0.2567,15.891,87.800,13.9
30/12/17,13:22:40,0.2545,16.344,85.400,13.9
30/12/17,14:22:41,0.2530,17.106,85.600,14.7
30/12/17,15:22:42,0.2509,17.106,84.500,14.5
30/12/17,16:22:43,0.2494,17.701,88.700,15.8
30/12/17,17:22:44,0.2472,16.654,86.600,14.4
30/12/17,18:22:45,0.2465,14.912,86.200,12.6
30/12/17,19:22:46,0.2451,13.858,86.800,11.7
30/12/17,20:22:47,0.2443,13.040,87.200,11.0
30/12/17,21:22:48,0.2436,11.783,86.100,9.5
30/12/17,22:22:49,0.2429,10.418,82.900,7.6
30/12/17,23:22:50,0.2429,9.188,80.000,5.9
31/12/17,00:22:51,0.2429,8.568,80.100,5.3
31/12/17,01:22:52,0.2422,8.270,81.600,5.3
31/12/17,02:22:53,0.2422,7.895,81.900,5.0
31/12/17,03:22:54,0.2414,7.519,82.200,4.7
31/12/17,04:22:55,0.2414,7.494,82.500,4.7
31/12/17,05:22:56,0.2414,7.594,85.500,5.3
31/12/17,06:22:57,0.2407,7.469,85.300,5.2
31/12/17,07:22:58,0.2407,8.543,88.800,6.8
31/12/17,08:22:59,0.2407,10.932,93.900,10.0
31/12/17,09:23:00,0.2392,13.930,86.200,11.7
31/12/17,10:23:01,0.2378,15.461,74.800,11.0
31/12/17,11:23:02,0.2363,16.272,69.400,10.7
31/12/17,12:23:03,0.2349,17.748,74.000,13.1
31/12/17,13:23:04,0.2334,18.105,73.300,13.3
31/12/17,14:23:05,0.2320,18.247,75.900,13.9
31/12/17,15:23:06,0.2298,18.794,78.300,15.0
31/12/17,16:23:07,0.2276,18.081,76.500,13.9
31/12/17,17:23:08,0.2254,17.344,76.800,13.3
31/12/17,18:23:09,0.2240,15.915,77.300,12.0
31/12/17,19:23:10,0.2233,14.505,77.800,10.7
31/12/17,20:23:11,0.2225,13.353,78.900,9.8
31/12/17,21:23:12,0.2225,11.759,78.100,8.1
31/12/17,22:23:13,0.2218,10.736,78.000,7.1
31/12/17,23:23:14,0.2218,10.614,82.300,7.7
01/01/18,00:23:15,0.2218,9.903,82.100,7.0
01/01/18,01:23:16,0.2218,9.706,83.400,7.0
01/01/18,02:23:17,0.2218,9.460,84.500,7.0
01/01/18,03:23:18,0.2211,9.188,84.900,6.8
01/01/18,04:23:19,0.2211,9.435,87.000,7.4
01/01/18,05:23:20,0.2211,9.312,86.900,7.3
01/01/18,06:23:21,0.2211,9.386,87.200,7.4
01/01/18,07:23:22,0.2204,10.296,89.700,8.7
01/01/18,08:23:23,0.2204,12.389,93.100,11.3
01/01/18,09:23:24,0.2189,14.936,89.400,13.2
01/01/18,10:23:25,0.2182,17.272,83.000,14.4
01/01/18,11:23:26,0.2167,18.937,78.200,15.1
01/01/18,12:23:27,0.2153,20.055,73.600,15.2
01/01/18,13:23:28,0.2138,20.722,72.500,15.6
01/01/18,14:23:29,0.2116,20.698,71.300,15.3
01/01/18,15:23:30,0.2087,20.222,71.300,14.9
01/01/18,16:23:31,0.2066,19.389,70.500,13.9
01/01/18,17:23:32,0.2044,18.390,69.400,12.7
01/01/18,18:23:33,0.2029,17.534,73.700,12.8
01/01/18,19:23:34,0.2022,15.724,72.400,10.8
01/01/18,20:23:35,0.2015,14.050,72.300,9.2
01/01/18,21:23:36,0.2008,12.389,72.800,7.7
01/01/18,22:23:37,0.2008,10.638,71.700,5.8
01/01/18,23:23:38,0.2008,9.952,73.500,5.4
02/01/18,00:23:39,0.2008,9.583,75.800,5.5
02/01/18,01:23:40,0.2000,9.410,78.400,5.9
02/01/18,02:23:41,0.2000,8.817,77.800,5.2
02/01/18,03:23:42,0.1993,9.238,82.700,6.5
02/01/18,04:23:43,0.1993,9.188,83.900,6.6
02/01/18,05:23:44,0.1993,8.693,82.500,5.9
02/01/18,06:23:45,0.1993,8.543,83.300,5.9
02/01/18,07:23:46,0.1986,10.124,88.900,8.4
02/01/18,08:23:47,0.1978,12.364,88.300,10.5
02/01/18,09:23:48,0.1971,14.242,81.500,11.1
02/01/18,10:23:49,0.1964,16.392,75.300,12.0
02/01/18,11:23:50,0.1957,16.725,71.300,11.5
02/01/18,12:23:51,0.1942,17.534,71.000,12.2
02/01/18,13:23:52,0.1928,17.867,69.900,12.3
02/01/18,14:23:53,0.1920,16.606,73.800,11.9
02/01/18,15:23:54,0.1906,17.677,76.100,13.4
02/01/18,16:23:55,0.1891,17.677,69.600,12.1
02/01/18,17:23:56,0.1877,16.987,71.300,11.8
02/01/18,18:23:57,0.1862,15.986,71.200,10.8
02/01/18,19:23:58,0.1862,14.529,77.800,10.7
02/01/18,20:23:59,0.1862,14.074,84.400,11.5
02/01/18,21:24:00,0.1855,13.473,85.700,11.1
02/01/18,22:24:01,0.1855,12.896,86.800,10.8
02/01/18,23:24:02,0.1855,12.534,87.800,10.6
03/01/18,00:24:03,0.1855,12.147,88.500,10.3
03/01/18,01:24:04,0.1855,11.856,89.000,10.1
03/01/18,02:24:05,0.1855,11.637,89.500,10.0
03/01/18,03:24:06,0.1855,10.810,89.400,9.1
03/01/18,04:24:07,0.1848,10.883,90.300,9.4
03/01/18,05:24:08,0.1848,10.834,90.600,9.4
03/01/18,06:24:09,0.1848,10.663,90.400,9.2
03/01/18,07:24:10,0.1848,10.712,91.200,9.3
03/01/18,08:24:11,0.1848,11.686,93.800,10.7
03/01/18,09:24:12,0.1848,14.409,97.100,14.0
03/01/18,10:24:13,0.1840,17.724,93.500,16.7
03/01/18,11:24:14,0.1840,19.888,87.000,17.7
03/01/18,12:24:15,0.1826,22.250,89.000,20.4
03/01/18,13:24:16,0.1811,23.448,86.900,21.2
03/01/18,14:24:17,0.1797,20.960,80.900,17.6
03/01/18,15:24:18,0.1790,18.176,76.600,14.0
03/01/18,16:24:19,0.1775,16.582,79.500,13.0
03/01/18,17:24:20,0.1768,15.438,80.500,12.1
03/01/18,18:24:21,0.1761,13.546,80.500,10.3
03/01/18,19:24:22,0.1761,12.654,82.300,9.7
03/01/18,20:24:23,0.1753,11.540,83.100,8.8
03/01/18,21:24:24,0.1753,10.907,83.600,8.3
03/01/18,22:24:25,0.1746,10.590,84.100,8.0
03/01/18,23:24:26,0.1746,10.785,86.000,8.5
04/01/18,00:24:27,0.1746,10.173,85.100,7.8
04/01/18,01:24:28,0.1746,8.668,79.900,5.4
04/01/18,02:24:29,0.1746,8.170,80.100,5.0
04/01/18,03:24:30,0.1746,8.120,82.600,5.3
04/01/18,04:24:31,0.1746,8.020,85.100,5.7
04/01/18,05:24:32,0.1739,8.120,85.900,5.9
04/01/18,06:24:33,0.1739,7.820,84.200,5.3
04/01/18,07:24:34,0.1739,9.114,88.500,7.3
04/01/18,08:24:35,0.1732,11.759,94.400,10.9
04/01/18,09:24:36,0.1717,15.438,97.200,15.0
04/01/18,10:24:37,0.1710,18.747,95.400,18.0
04/01/18,11:24:38,0.1710,21.151,91.800,19.8
04/01/18,12:24:39,0.1695,23.304,91.600,21.9
04/01/18,13:24:40,0.1688,24.847,91.300,23.4
04/01/18,14:24:41,0.1666,25.137,90.300,23.5
04/01/18,15:24:42,0.1659,21.604,81.600,18.3
04/01/18,16:24:43,0.1644,20.865,82.300,17.8
04/01/18,17:24:44,0.1630,20.246,82.100,17.1
04/01/18,18:24:45,0.1630,19.175,82.200,16.1
04/01/18,19:24:46,0.1623,18.176,83.700,15.4
04/01/18,20:24:47,0.1615,16.534,82.000,13.5
04/01/18,21:24:48,0.1615,14.337,79.900,10.9
04/01/18,22:24:49,0.1608,13.185,81.300,10.1
04/01/18,23:24:50,0.1608,12.364,81.700,9.3
05/01/18,00:24:51,0.1608,11.710,83.700,9.1
05/01/18,01:24:52,0.1608,11.053,83.400,8.4
05/01/18,02:24:53,0.1608,10.492,83.400,7.8
05/01/18,03:24:54,0.1601,10.590,85.900,8.3
05/01/18,04:24:55,0.1601,11.005,88.700,9.2
05/01/18,05:24:56,0.1601,10.883,88.400,9.1
05/01/18,06:24:57,0.1601,10.858,88.800,9.1
05/01/18,07:24:58,0.1601,12.389,91.200,11.0
05/01/18,08:24:59,0.1594,13.978,89.100,12.2
05/01/18,09:25:00,0.1594,16.511,85.500,14.1
05/01/18,10:25:01,0.1586,18.414,79.900,14.9
05/01/18,11:25:02,0.1572,20.365,76.100,16.0
05/01/18,12:25:03,0.1572,22.345,75.400,17.8
05/01/18,13:25:04,0.1564,22.202,70.900,16.7
05/01/18,14:25:05,0.1550,22.776,71.400,17.4
05/01/18,15:25:06,0.1535,21.891,70.000,16.2
05/01/18,16:25:07,0.1521,20.889,71.400,15.5
05/01/18,17:25:08,0.1514,19.888,70.800,14.5
05/01/18,18:25:09,0.1506,18.794,73.600,14.0
05/01/18,19:25:10,0.1499,17.058,72.900,12.2
05/01/18,20:25:11,0.1499,15.700,76.000,11.5
05/01/18,21:25:12,0.1492,13.497,74.100,9.0
05/01/18,22:25:13,0.1492,11.880,73.800,7.4
05/01/18,23:25:14,0.1492,11.540,78.400,7.9
06/01/18,00:25:15,0.1492,11.492,81.400,8.4
06/01/18,01:25:16,0.1492,11.200,82.400,8.3
06/01/18,02:25:17,0.1485,11.346,84.300,8.8
06/01/18,03:25:18,0.1485,10.638,83.400,8.0
06/01/18,04:25:19,0.1485,10.834,85.000,8.4
06/01/18,05:25:20,0.1485,11.637,83.700,9.0
06/01/18,06:25:21,0.1485,11.856,78.500,8.3
06/01/18,07:25:22,0.1485,12.968,78.200,9.3
06/01/18,08:25:23,0.1485,14.912,76.200,10.8
06/01/18,09:25:24,0.1477,17.130,71.700,12.0
06/01/18,10:25:25,0.1477,19.270,67.400,13.1
06/01/18,11:25:26,0.1470,20.198,62.100,12.7
06/01/18,12:25:27,0.1463,21.223,60.200,13.2
06/01/18,13:25:28,0.1456,21.748,58.400,13.2
06/01/18,14:25:29,0.1448,21.867,58.700,13.4
06/01/18,15:25:30,0.1434,21.509,58.700,13.1
06/01/18,16:25:31,0.1426,21.056,57.700,12.4
06/01/18,17:25:32,0.1412,20.484,56.500,11.6
06/01/18,18:25:33,0.1412,19.508,56.900,10.8
06/01/18,19:25:34,0.1405,18.343,59.100,10.2
06/01/18,20:25:35,0.1405,17.034,60.900,9.4
06/01/18,21:25:36,0.1397,16.249,59.400,8.3
06/01/18,22:25:37,0.1397,15.414,61.900,8.2
06/01/18,23:25:38,0.1397,14.936,63.400,8.1
07/01/18,00:25:39,0.1397,14.529,65.900,8.2
07/01/18,01:25:40,0.1397,12.968,69.500,7.5
07/01/18,02:25:41,0.1397,12.001,72.800,7.3
07/01/18,03:25:42,0.1397,11.565,75.800,7.5
07/01/18,04:25:43,0.1390,11.053,77.500,7.3
07/01/18,05:25:44,0.1397,10.565,78.200,6.9
07/01/18,06:25:45,0.1397,10.198,79.300,6.8
07/01/18,07:25:46,0.1397,11.759,85.700,9.5
07/01/18,08:25:47,0.1390,15.223,90.300,13.7
07/01/18,09:25:48,0.1390,18.747,79.100,15.1
07/01/18,10:25:49,0.1390,21.461,65.500,14.7
07/01/18,11:25:50,0.1383,23.545,63.200,16.2
07/01/18,12:25:51,0.1383,24.581,60.200,16.4
07/01/18,13:25:52,0.1376,25.380,61.700,17.5
07/01/18,14:25:53,0.1368,25.623,62.800,18.0
07/01/18,15:25:54,0.1361,23.930,61.600,16.1
07/01/18,16:25:55,0.1354,22.609,59.900,14.4
07/01/18,17:25:56,0.1347,21.915,61.300,14.1
07/01/18,18:25:57,0.1339,20.555,61.000,12.8
07/01/18,19:25:58,0.1339,19.389,67.700,13.3
07/01/18,20:25:59,0.1339,17.605,72.800,12.7
07/01/18,21:26:00,0.1332,15.342,73.300,10.6
07/01/18,22:26:01,0.1332,14.649,78.100,10.9
07/01/18,23:26:02,0.1332,14.409,77.600,10.6
08/01/18,00:26:03,0.1332,15.318,74.200,10.8
08/01/18,01:26:04,0.1332,15.700,67.100,9.6
08/01/18,02:26:05,0.1332,15.461,66.400,9.2
08/01/18,03:26:06,0.1332,15.151,71.700,10.1
08/01/18,04:26:07,0.1332,14.768,70.100,9.4
08/01/18,05:26:08,0.1332,14.649,72.200,9.7
08/01/18,06:26:09,0.1332,14.625,72.300,9.7
08/01/18,07:26:10,0.1332,14.433,74.400,10.0
08/01/18,08:26:11,0.1332,15.915,76.600,11.8
08/01/18,09:26:12,0.1332,16.177,77.100,12.2
08/01/18,10:26:13,0.1339,18.675,76.100,14.4
08/01/18,11:26:14,0.1339,17.534,74.400,12.9
08/01/18,12:26:15,0.1347,16.392,89.200,14.6
08/01/18,13:26:16,0.1347,15.103,92.700,13.9
08/01/18,14:26:17,0.1347,16.296,94.500,15.4
08/01/18,15:26:18,0.1354,16.320,91.800,15.0
08/01/18,16:26:19,0.1354,16.915,90.900,15.4
08/01/18,17:26:20,0.1361,16.773,91.400,15.4
08/01/18,18:26:21,0.1354,16.677,89.700,15.0
08/01/18,19:26:22,0.1354,15.724,88.200,13.8
08/01/18,20:26:23,0.1354,15.055,90.100,13.5
08/01/18,21:26:24,0.2342,14.457,92.000,13.2
08/01/18,22:26:25,0.2320,14.433,94.300,13.5
08/01/18,23:26:26,0.2305,14.505,95.900,13.9
09/01/18,00:26:27,0.2291,14.242,96.200,13.7
09/01/18,01:26:28,0.2276,13.618,95.800,13.0
09/01/18,02:26:29,0.2269,13.449,96.100,12.9
09/01/18,03:26:30,0.2247,13.112,96.100,12.5
09/01/18,04:26:31,0.2254,13.016,96.400,12.5
09/01/18,05:26:32,0.2254,13.040,96.900,12.6
09/01/18,06:26:33,0.2269,12.871,96.900,12.4
09/01/18,07:26:34,0.2276,12.871,96.900,12.4
09/01/18,08:26:35,0.2276,13.377,97.600,13.0
09/01/18,09:26:36,0.2269,14.649,98.100,14.4
09/01/18,10:26:37,0.2262,16.106,95.500,15.4
09/01/18,11:26:38,0.2247,17.106,92.500,15.9
09/01/18,12:26:39,0.2233,17.748,90.900,16.3
09/01/18,13:26:40,0.2211,18.485,88.100,16.5
09/01/18,14:26:41,0.2182,19.246,86.100,16.9
09/01/18,15:26:42,0.2153,19.413,83.600,16.6
09/01/18,16:26:43,0.2124,17.986,77.800,14.1
09/01/18,17:26:44,0.2102,16.534,80.000,13.1
09/01/18,18:26:45,0.2080,17.130,89.300,15.4
09/01/18,19:26:46,0.2073,16.320,87.900,14.3
09/01/18,20:26:47,0.2066,15.031,86.500,12.8
09/01/18,21:26:48,0.2058,14.050,87.000,11.9
09/01/18,22:26:49,0.2051,13.449,87.900,11.5
09/01/18,23:26:50,0.2051,12.582,87.200,10.5
10/01/18,00:26:51,0.2044,11.175,84.500,8.7
10/01/18,01:26:52,0.2037,10.320,83.500,7.7
10/01/18,02:26:53,0.2037,8.618,79.400,5.3
10/01/18,03:26:54,0.2029,7.393,77.300,3.7
10/01/18,04:26:55,0.2022,6.560,76.800,2.8
10/01/18,05:26:56,0.2022,6.255,77.800,2.7
10/01/18,06:26:57,0.2015,6.179,78.000,2.6
10/01/18,07:26:58,0.2008,7.393,82.200,4.6
10/01/18,08:26:59,0.2000,10.296,83.000,7.5
10/01/18,09:27:00,0.1993,13.786,78.300,10.1
10/01/18,10:27:01,0.1978,16.963,76.200,12.8
10/01/18,11:27:02,0.1957,19.603,77.600,15.6
10/01/18,12:27:03,0.1942,20.317,72.900,15.3
10/01/18,13:27:04,0.1913,21.461,74.600,16.8
10/01/18,14:27:05,0.1891,20.627,72.500,15.5
10/01/18,15:27:06,0.1855,19.912,72.600,14.9
10/01/18,16:27:07,0.1826,19.080,71.900,13.9
10/01/18,17:27:08,0.1804,17.249,70.600,11.9
10/01/18,18:27:09,0.1790,16.820,72.700,11.9
10/01/18,19:27:10,0.1782,15.318,72.500,10.4
10/01/18,20:27:11,0.1775,14.266,74.500,9.8
10/01/18,21:27:12,0.1768,13.473,78.900,9.9
10/01/18,22:27:13,0.1768,12.485,79.500,9.0
10/01/18,23:27:14,0.1761,11.807,80.200,8.5
11/01/18,00:27:15,0.1761,11.224,81.000,8.1
11/01/18,01:27:16,0.1761,11.394,85.100,9.0
11/01/18,02:27:17,0.1753,10.883,85.500,8.6
11/01/18,03:27:18,0.1753,11.053,87.500,9.1
11/01/18,04:27:19,0.1746,11.492,89.200,9.8
11/01/18,05:27:20,0.1746,11.492,88.800,9.7
11/01/18,06:27:21,0.1746,11.492,88.900,9.7
11/01/18,07:27:22,0.1739,12.534,90.400,11.0
11/01/18,08:27:23,0.1732,14.505,88.200,12.6
11/01/18,09:27:24,0.1732,14.577,86.200,12.3
11/01/18,10:27:25,0.1717,17.653,85.800,15.3
11/01/18,11:27:26,0.1702,19.484,79.100,15.8
11/01/18,12:27:27,0.1688,20.246,75.600,15.8
11/01/18,13:27:28,0.1681,18.699,75.700,14.3
11/01/18,14:27:29,0.1666,18.152,78.600,14.4
11/01/18,15:27:30,0.1652,20.031,82.500,17.0
11/01/18,16:27:31,0.1637,18.889,80.000,15.4
11/01/18,17:27:32,0.1630,18.842,84.200,16.1
11/01/18,18:27:33,0.1623,17.986,83.200,15.1
11/01/18,19:27:34,0.1623,17.201,84.700,14.6
11/01/18,20:27:35,0.1615,16.153,86.000,13.8
11/01/18,21:27:36,0.1615,14.888,85.800,12.5
11/01/18,22:27:37,0.1608,13.786,85.400,11.4
11/01/18,23:27:38,0.1608,13.449,87.500,11.4
12/01/18,00:27:39,0.1608,13.064,88.100,11.2
12/01/18,01:27:40,0.1608,13.305,89.600,11.6
12/01/18,02:27:41,0.1601,13.497,89.500,11.8
12/01/18,03:27:42,0.1601,13.594,87.300,11.5
12/01/18,04:27:43,0.1601,13.810,86.300,11.6
12/01/18,05:27:44,0.1594,13.497,87.700,11.5
12/01/18,06:27:45,0.1594,13.353,91.500,12.0
12/01/18,07:27:46,0.1594,13.666,94.300,12.8
12/01/18,08:27:47,0.1594,14.385,96.200,13.8
12/01/18,09:27:48,0.1594,14.745,96.800,14.3
12/01/18,10:27:49,0.1594,16.773,98.100,16.5
12/01/18,11:27:50,0.1594,17.391,97.900,17.1
12/01/18,12:27:51,0.1594,17.034,93.300,16.0
12/01/18,13:27:52,0.1579,17.296,96.200,16.7
12/01/18,14:27:53,0.1586,18.319,97.900,18.0
12/01/18,15:27:54,0.1586,17.938,94.400,17.0
12/01/18,16:27:55,0.1579,18.057,92.900,16.9
12/01/18,17:27:56,0.1572,17.962,91.800,16.6
12/01/18,18:27:57,0.1572,17.653,92.300,16.4
12/01/18,19:27:58,0.1572,16.987,92.800,15.8
12/01/18,20:27:59,0.2131,15.915,94.100,15.0
12/01/18,21:28:00,0.2124,14.792,94.500,13.9
12/01/18,22:28:01,0.2342,14.002,95.200,13.3
12/01/18,23:28:02,0.2443,13.497,96.100,12.9
13/01/18,00:28:03,0.2443,13.401,96.700,12.9
13/01/18,01:28:04,0.2574,13.377,97.200,13.0
13/01/18,02:28:05,0.2494,13.401,97.400,13.0
13/01/18,03:28:06,0.2574,13.281,97.600,12.9
13/01/18,04:28:07,0.2734,13.040,97.600,12.7
13/01/18,05:28:08,0.2698,12.630,97.600,12.3
13/01/18,06:28:09,0.2610,11.929,96.900,11.5
13/01/18,07:28:10,0.2567,11.005,95.700,10.4
13/01/18,08:28:11,0.2545,10.736,95.400,10.0
13/01/18,09:28:12,0.2523,11.807,96.400,11.3
13/01/18,10:28:13,0.2509,13.161,97.200,12.7
13/01/18,11:28:14,0.2494,14.122,96.300,13.6
13/01/18,12:28:15,0.2480,14.768,95.500,14.1
13/01/18,13:28:16,0.2465,16.320,94.900,15.5
13/01/18,14:28:17,0.2451,16.225,92.700,15.1
13/01/18,15:28:18,0.2436,14.409,87.600,12.4
13/01/18,16:28:19,0.2422,12.606,85.600,10.3
13/01/18,17:28:20,0.2407,11.151,87.400,9.1
13/01/18,18:28:21,0.2647,10.222,89.500,8.6
13/01/18,19:28:22,0.2712,9.780,90.400,8.3
13/01/18,20:28:23,0.2705,9.361,90.700,7.9
13/01/18,21:28:24,0.2668,9.460,91.200,8.1
13/01/18,22:28:25,0.2647,9.386,91.100,8.0
13/01/18,23:28:26,0.2647,8.866,90.700,7.4
14/01/18,00:28:27,0.2618,8.494,90.300,7.0
14/01/18,01:28:28,0.2589,7.870,89.800,6.3
14/01/18,02:28:29,0.2574,7.519,89.700,5.9
14/01/18,03:28:30,0.2552,7.368,89.400,5.7
14/01/18,04:28:31,0.2545,7.167,89.600,5.6
14/01/18,05:28:32,0.2530,6.864,89.100,5.2
14/01/18,06:28:33,0.2523,6.940,89.800,5.4
14/01/18,07:28:34,0.2509,7.142,90.800,5.7
14/01/18,08:28:35,0.2509,7.594,92.700,6.5
14/01/18,09:28:36,0.2509,8.270,93.900,7.4
14/01/18,10:28:37,0.2516,10.320,97.800,10.0
14/01/18,11:28:38,0.2523,12.968,99.900,13.0
14/01/18,12:28:39,0.2523,15.461,100.000,15.5
14/01/18,13:28:40,0.2509,17.272,100.000,17.3
14/01/18,14:28:41,0.2501,17.011,99.700,17.0
14/01/18,15:28:42,0.2480,16.892,98.600,16.7
14/01/18,16:28:43,0.2458,17.296,97.400,16.9
14/01/18,17:28:44,0.2443,15.963,96.400,15.4
14/01/18,18:28:45,0.2422,14.290,95.900,13.7
14/01/18,19:28:46,0.2407,12.896,94.000,12.0
14/01/18,20:28:47,0.2400,11.589,90.000,10.0
14/01/18,21:28:48,0.2392,10.516,88.300,8.7
14/01/18,22:28:49,0.2385,9.952,88.700,8.2
14/01/18,23:28:50,0.2385,9.336,88.700,7.6
15/01/18,00:28:51,0.2378,8.643,88.000,6.8
15/01/18,01:28:52,0.2378,8.245,87.800,6.4
15/01/18,02:28:53,0.2371,8.593,89.800,7.0
15/01/18,03:28:54,0.2371,8.891,92.000,7.7
15/01/18,04:28:55,0.2371,9.114,92.800,8.0
15/01/18,05:28:56,0.2371,9.213,93.300,8.2
15/01/18,06:28:57,0.2371,9.213,93.600,8.2
15/01/18,07:28:58,0.2371,9.509,94.700,8.7
15/01/18,08:28:59,0.2371,10.198,96.100,9.6
15/01/18,09:29:00,0.2371,11.492,98.200,11.2
15/01/18,10:29:01,0.2371,13.088,99.800,13.1
15/01/18,11:29:02,0.2371,17.177,100.000,17.2
15/01/18,12:29:03,0.2349,19.651,99.500,19.6
15/01/18,13:29:04,0.2327,20.507,97.400,20.1
15/01/18,14:29:05,0.2305,20.936,96.300,20.4
15/01/18,15:29:06,0.2284,21.127,96.100,20.5
15/01/18,16:29:07,0.2254,19.888,95.200,19.1
15/01/18,17:29:08,0.2233,18.628,95.100,17.9
15/01/18,18:29:09,0.2218,16.487,94.800,15.7
15/01/18,19:29:10,0.2211,14.433,95.000,13.7
15/01/18,20:29:11,0.2204,13.137,94.700,12.3
15/01/18,21:29:12,0.2196,12.243,93.300,11.2
15/01/18,22:29:13,0.2196,11.783,93.200,10.7
15/01/18,23:29:14,0.2196,11.248,92.900,10.2
16/01/18,00:29:15,0.2189,9.854,91.100,8.5
16/01/18,01:29:16,0.2189,10.075,92.100,8.9
16/01/18,02:29:17,0.2189,10.075,92.600,8.9
16/01/18,03:29:18,0.2189,9.583,92.300,8.4
16/01/18,04:29:19,0.2189,9.238,92.100,8.0
16/01/18,05:29:20,0.2189,8.767,91.700,7.5
16/01/18,06:29:21,0.2189,8.344,91.400,7.0
16/01/18,07:29:22,0.2189,8.120,91.600,6.8
16/01/18,08:29:23,0.2182,8.990,93.300,8.0
16/01/18,09:29:24,0.2182,12.122,95.700,11.5
16/01/18,10:29:25,0.2175,15.199,90.900,13.7
16/01/18,11:29:26,0.2167,15.557,86.300,13.3
16/01/18,12:29:27,0.2160,17.748,85.000,15.2
16/01/18,13:29:28,0.2146,18.985,83.100,16.1
16/01/18,14:29:29,0.2131,19.056,82.500,16.0
16/01/18,15:29:30,0.2109,18.794,84.800,16.2
16/01/18,16:29:31,0.2087,17.272,82.800,14.3
16/01/18,17:29:32,0.2066,15.819,81.200,12.6
16/01/18,18:29:33,0.2051,14.074,80.400,10.8
16/01/18,19:29:34,0.2044,12.630,81.600,9.6
16/01/18,20:29:35,0.2037,11.734,82.500,8.9
16/01/18,21:29:36,0.2037,10.051,78.700,6.5
16/01/18,22:29:37,0.2029,9.386,81.200,6.3
16/01/18,23:29:38,0.2029,8.817,82.000,5.9
17/01/18,00:29:39,0.2029,7.970,80.400,4.8
17/01/18,01:29:40,0.2029,7.041,78.800,3.6
17/01/18,02:29:41,0.2022,6.408,77.500,2.8
17/01/18,03:29:42,0.2022,6.077,76.300,2.2
17/01/18,04:29:43,0.2022,6.230,76.900,2.5
17/01/18,05:29:44,0.2015,5.693,75.800,1.8
17/01/18,06:29:45,0.2015,5.257,75.700,1.3
17/01/18,07:29:46,0.2008,6.535,80.000,3.3
17/01/18,08:29:47,0.2008,10.149,85.200,7.8
17/01/18,09:29:48,0.1993,14.122,82.900,11.3
17/01/18,10:29:49,0.1986,17.106,82.500,14.1
17/01/18,11:29:50,0.1971,19.555,88.600,17.6
17/01/18,12:29:51,0.1964,21.581,87.200,19.4
17/01/18,13:29:52,0.1949,22.465,82.200,19.3
17/01/18,14:29:53,0.1928,21.963,80.500,18.5
17/01/18,15:29:54,0.1906,21.772,80.200,18.2
17/01/18,16:29:55,0.1884,20.317,76.900,16.2
17/01/18,17:29:56,0.1862,19.484,78.500,15.7
17/01/18,18:29:57,0.1848,17.986,76.200,13.8
17/01/18,19:29:58,0.1840,16.463,77.200,12.5
17/01/18,20:29:59,0.1840,14.457,77.900,10.7
